start,finish,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
2020/5/5 20:05,2020/5/5 20:23,CHINA,CHN,10,1,10,10,10,9,9,7,9,9,10,9,7,10,10,40,5,55,10,7,7,10,9,10,10,2,1,2,1,7,9,9,10,1,2,8,10,8,9,5,8,8,9,9,8,10,9,9,9,10,1,3,9,1,8,7,9,8,2,9,9,9,1,7,8,1,8,9,10,0,30,5,16,10,125,3,7,1,,26,1,0,1,,5,1,1,1,213,0
2020/5/5 20:06,2020/5/5 20:29,CHINA,CHN,7,1,9,10,10,9,10,10,8,10,10,10,3,10,5,40,50,10,3,5,5,8,5,10,10,0,0,2,0,1,9,8,10,0,1,7,6,9,8,7,9,8,4,5,8,5,7,8,9,9,6,5,7,8,9,5,7,7,8,8,9,7,1,9,10,0,6,7,10,40,30,6,7,6,25,3,7,2,,46,3,1,1,,6,1,1,1,213,0
2020/5/5 20:11,2020/5/5 20:38,CHINA,CHN,10,5,8,10,10,10,10,10,7,9,5,5,5,8,9,80,20,0,8,5,5,8,7,10,10,3,1,1,1,0,10,10,10,1,3,2,8,8,9,5,5,7,7,7,8,9,9,10,7,9,4,1,8,0,7,6,5,7,4,8,8,6,2,5,5,8,5,5,5,0,0,5,6,7,50,3,4,1,,46,3,1,1,,6,1,1,1,213,0
2020/5/5 20:12,2020/5/5 21:04,CHINA,CHN,9,0,8,9,10,10,10,10,8,9,0,3,0,0,4,90,0,10,6,8,8,9,8,10,9,1,0,0,3,7,8,9,8,0,2,7,9,10,10,4,6,7,8,7,8,8,8,9,4,5,7,5,7,6,6,7,7,8,3,8,8,8,0,6,7,1,6,7,7,10,10,5,5,7,25,3,4.8,2,,22,2,0,4,,5,1,1,1,213,0
2020/5/5 20:15,2020/5/5 20:46,CHINA,CHN,10,1,8,9,10,8,8,7,8,9,10,10,8,10,10,20,70,10,7,8,8,9,8,10,10,2,0,0,0,7,8,8,7,1,5,6,7,9,9,6,7,7,8,8,9,8,8,10,5,8,4,2,6,4,7,6,7,8,6,8,6,4,3,6,6,2,6,5,5,10,30,6,4,7,25,3,7,1,,55,3,1,1,,5,1,1,1,213,0
2020/5/5 20:17,2020/5/5 20:55,CHINA,CHN,8,1,9,8,9,8,9,9,8,10,8,9,8,9,9,20,50,30,8,7,8,5,6,10,9,2,0,0,1,1,8,8,9,1,1,7,8,8,5,5,5,7,8,6,8,8,9,9,8,9,4,6,7,4,7,5,8,9,4,9,9,7,3,8,8,2,8,8,9,10,20,3,11,8,25,3,7,2,,25,2,0,1,,4,1,1,1,213,0
2020/5/5 20:26,2020/5/5 20:48,CHINA,CHN,8,1,9,9,8,5,6,9,8,8,7,8,6,9,8,80,15,5,6,5,9,8,9,10,10,1,0,4,0,2,9,9,9,5,9,6,7,8,6,9,8,10,6,5,7,7,8,9,6,7,9,8,9,4,9,8,6,8,7,8,9,7,2,8,9,2,4,5,8,10,10,2,14,9,25,3,3,2,,42,3,1,1,,2,1,1,1,213,0
2020/5/5 20:31,2020/5/5 20:54,CHINA,CHN,10,0,10,10,10,7,7,6,1,10,10,10,1,10,10,10,0,90,4,6,0,10,5,10,10,1,0,0,3,3,5,7,10,0,0,3,5,6,8,6,4,6,7,3,10,6,6,10,5,4,8,8,8,4,4,10,10,7,3,10,10,2,0,2,7,0,8,5,7,30,10,0,9,8,25,3,4,2,,26,1,0,1,,2,2,1,1,213,0
2020/5/5 20:35,2020/5/5 21:07,CHINA,CHN,10,1,8,9,10,8,9,9,10,9,10,9,9,10,10,50,0,50,7,7,1,8,10,10,10,2,1,2,1,3,9,10,9,1,3,8,7,9,8,7,6,9,7,7,9,7,7,9,6,5,6,5,8,3,6,5,5,4,4,8,4,4,1,5,5,2,7,4,4,10,20,5,9,9,25,3,7,2,,67,3,1,5,,5,1,1,1,213,0
2020/5/5 20:38,2020/5/5 20:53,CHINA,CHN,9,1,9,10,10,8,8,10,8,10,10,10,7,10,10,10,80,10,3,3,8,10,8,10,10,5,1,1,5,4,10,10,8,0,3,0,2,10,9,10,10,9,5,6,6,6,5,2,5,3,8,5,8,1,7,5,8,8,10,9,8,7,0,8,9,5,7,8,10,10,10,4,6,5,50,300,1,2,,52,3,1,1,,2,2,1,1,213,0
2020/5/5 20:39,2020/5/5 21:08,CHINA,CHN,10,0,10,9,10,10,9,10,1,10,10,10,9,10,8,60,40,0,9,9,9,9,10,9,9,1,1,0,0,5,7,6,8,3,5,1,5,7,4,0,6,10,10,10,6,7,7,7,4,7,5,0,7,0,8,2,10,10,0,7,7,0,0,7,5,7,6,6,6,20,10,4,7,8,125,3,6,1,,20,2,0,4,,5,2,1,1,213,0
2020/5/5 20:42,2020/5/5 21:15,CHINA,CHN,10,1,9,6,7,10,10,10,8,6,6,9,10,10,7,80,20,0,3,5,1,9,4,9,9,1,0,0,4,3,9,9,8,2,2,5,8,8,7,2,3,5,5,7,9,9,8,8,3,6,8,7,7,6,6,3,7,8,9,9,7,7,2,5,7,2,7,8,5,10,50,2,7,9,25,3,4,2,,30,3,1,1,,4,1,1,1,213,0
2020/5/5 20:42,2020/5/5 21:08,CHINA,CHN,10,0,10,10,10,9,9,10,8,10,9,8,8,9,9,90,0,10,0,0,5,5,1,10,9,0,1,1,0,9,9,7,8,1,6,5,8,8,9,6,7,8,2,5,9,6,7,5,8,8,9,1,9,0,10,0,9,5,1,8,8,9,1,4,6,1,4,3,2,10,20,5,6,4,50,3,4,2,,47,3,1,1,,3,1,1,1,213,0
2020/5/5 20:43,2020/5/5 21:15,CHINA,CHN,10,1,10,10,10,10,10,10,8,10,10,10,7,10,10,60,20,20,9,9,5,2,8,10,10,1,0,2,0,0,8,9,10,0,0,5,5,5,5,9,5,6,9,10,10,8,9,10,9,10,6,7,9,5,9,0,5,9,0,8,8,5,0,7,5,0,5,8,10,10,10,5,6,9,25,3,7,2,,52,3,1,1,,3,1,1,1,213,0
2020/5/5 20:48,2020/5/5 21:18,CHINA,CHN,9,0,7,10,10,10,8,9,8,8,9,8,7,10,8,0,100,0,5,5,6,8,9,10,10,6,2,3,2,2,8,9,8,4,3,5,6,7,7,8,6,10,6,5,6,8,7,9,6,8,1,1,4,2,7,3,6,8,6,6,8,5,0,6,8,1,5,7,10,20,30,6,6,9,25,3,4,2,,28,3,0,1,,3,1,1,1,213,0
2020/5/5 20:48,2020/5/5 21:16,CHINA,CHN,10,1,10,10,9,10,9,10,10,9,10,9,10,10,9,55,25,20,10,7,8,9,10,10,10,0,0,2,0,1,10,9,10,0,1,6,8,9,8,6,4,10,10,7,10,10,9,10,9,10,2,0,10,2,9,9,9,10,2,10,9,8,0,8,6,0,10,9,9,0,20,2,4,7,50,3,4,2,,35,3,0,1,,5,1,1,1,213,0
2020/5/5 20:48,2020/5/5 21:14,CHINA,CHN,10,1,8,9,10,8,9,10,8,8,7,9,8,9,10,10,60,30,8,5,0,0,2,10,10,1,0,4,0,0,10,9,10,0,0,0,2,3,7,3,6,8,9,7,8,9,7,9,8,10,0,0,7,0,8,2,6,6,2,10,8,5,0,0,4,1,7,8,9,30,30,8,7,8,50,300,4,2,,30,3,1,1,,4,1,1,1,213,0
2020/5/5 20:53,2020/5/5 21:25,CHINA,CHN,9,1,9,9,10,9,9,10,8,9,10,10,7,10,10,70,30,0,6,7,0,7,10,10,10,5,0,0,0,5,10,9,7,0,1,5,7,9,5,7,5,10,7,6,8,5,6,7,7,4,5,7,8,5,6,5,5,6,7,8,8,5,0,5,5,0,5,5,10,0,0,5,9,8,25,3,7,2,,61,3,1,5,,3,1,1,1,213,0
2020/5/5 20:54,2020/5/5 21:18,CHINA,CHN,8,2,3,8,7,8,8,6,6,6,8,9,7,8,8,100,0,0,1,1,6,8,5,9,10,1,0,2,0,6,8,7,7,0,5,5,6,8,7,5,5,5,5,5,6,6,5,5,5,8,2,5,8,2,7,10,6,7,6,7,6,7,0,5,2,1,3,4,5,30,50,7,2,5,25,3,7,1,,40,1,0,1,,1,1,1,1,213,0
2020/5/5 20:55,2020/5/5 21:21,CHINA,CHN,10,2,10,9,10,10,10,8,6,8,5,9,5,10,10,50,45,5,8,7,2,5,5,10,8,5,0,5,0,5,9,10,8,0,1,5,5,8,6,2,5,3,10,5,9,10,8,9,5,9,1,1,6,0,8,1,8,8,1,5,5,2,1,5,7,2,5,5,2,30,80,5,9,8,25,3,4,1,,40,3,1,1,,5,1,1,1,213,0
2020/5/5 20:57,2020/5/5 21:17,CHINA,CHN,9,1,9,9,9,9,9,8,9,8,9,8,9,9,8,50,40,10,8,7,8,8,7,10,9,3,3,2,1,8,6,7,4,8,8,9,8,8,7,9,7,8,8,9,9,7,9,7,5,6,8,7,8,8,7,9,9,8,8,8,8,9,7,9,9,6,9,9,8,20,20,9,4,8,25,3,7,1,,55,3,1,1,,6,1,1,1,213,0
2020/5/5 20:58,2020/5/5 21:14,CHINA,CHN,10,0,10,10,10,5,5,8,8,9,10,10,7,10,10,20,10,70,9,8,5,9,8,10,10,0,0,0,5,5,10,9,9,0,4,9,9,10,8,8,5,10,8,9,10,9,9,9,8,9,8,1,9,5,8,7,5,9,5,10,9,5,0,5,5,0,7,8,9,0,10,2,4,8,50,1,7,1,,62,3,0,5,,6,1,1,1,213,0
2020/5/5 20:59,2020/5/5 21:29,CHINA,CHN,10,1,5,9,9,6,5,8,4,9,9,9,8,10,10,100,0,0,9,8,4,2,3,9,9,5,3,2,2,5,10,9,10,1,1,2,2,9,9,7,5,9,9,8,5,8,8,9,9,9,5,8,8,2,8,4,5,5,9,9,10,4,2,5,4,3,5,5,9,10,10,2,5,2,50,3,4,2,,35,3,1,1,,5,1,1,1,213,0
2020/5/5 21:00,2020/5/5 21:32,CHINA,CHN,7,2,7,8,8,3,3,4,1,4,3,4,3,1,4,70,20,10,3,5,3,5,3,10,5,0,2,2,1,5,5,3,5,0,5,5,5,3,5,5,6,5,5,6,6,2,2,6,4,1,3,6,5,2,5,3,5,3,5,6,6,2,5,1,4,2,5,5,5,10,10,4,5,7,25,3,7,2,,55,3,2,1,,5,1,1,1,213,0
2020/5/5 21:01,2020/5/5 21:41,CHINA,CHN,8,0,8,10,10,10,8,10,2,5,10,10,7,10,10,0,50,50,10,7,0,5,5,10,10,1,0,4,0,0,10,8,8,0,2,6,6,9,8,7,8,9,9,8,9,8,9,8,7,9,1,0,5,1,8,5,8,8,5,8,7,0,0,5,1,0,5,5,8,0,10,4,9,10,25,3,7,1,,26,1,0,1,,5,1,1,1,213,0
2020/5/5 21:03,2020/5/5 21:24,CHINA,CHN,9,1,9,10,10,10,9,10,10,8,10,9,10,9,10,0,100,0,10,9,4,2,1,10,10,2,1,2,1,1,10,8,9,1,1,7,8,7,6,5,8,7,10,9,10,9,9,9,9,10,1,1,9,1,9,1,9,9,1,10,9,8,10,8,10,1,9,9,10,20,70,3,9,8,25,300,4,1,,53,3,1,1,,5,1,1,1,213,0
2020/5/5 21:05,2020/5/5 21:27,CHINA,CHN,9,3,7,8,9,8,7,9,8,10,7,8,6,9,7,65,20,15,8,8,3,6,9,10,9,1,1,2,2,6,8,9,7,3,4,6,8,8,7,5,8,9,8,9,8,9,9,10,5,7,5,3,5,7,6,5,8,9,5,8,9,4,3,5,6,4,7,6,7,0,10,3,8,9,25,3,6,1,,32,3,1,1,,7,1,1,1,213,0
2020/5/5 21:08,2020/5/5 21:38,CHINA,CHN,9,2,8,9,9,9,7,10,5,6,9,10,9,8,9,30,40,30,7,6,6,7,7,10,8,2,1,3,2,4,8,8,8,2,3,7,8,8,7,6,7,8,6,8,9,7,7,7,6,6,7,6,7,3,8,3,6,5,6,7,8,6,7,8,7,3,8,7,8,20,30,6,6,6,25,3,7,1,,46,3,1,1,,4,1,1,1,213,0
2020/5/5 21:12,2020/5/5 21:46,CHINA,CHN,10,3,9,10,10,9,10,10,8,10,8,10,7,10,10,80,20,0,8,7,7,4,4,8,10,1,2,2,1,8,10,10,9,2,3,7,9,9,9,9,10,3,7,8,9,8,8,9,7,7,9,9,8,7,8,9,7,7,3,9,8,9,2,7,5,3,8,8,8,10,20,7,7,7,50,3,4,2,,41,3,1,1,,5,1,1,1,213,0
2020/5/5 21:13,2020/5/5 21:41,CHINA,CHN,9,3,5,8,9,7,6,8,7,8,9,9,5,8,7,100,0,0,5,4,5,9,10,9,10,8,6,2,4,7,5,7,7,9,7,6,7,6,9,8,9,7,8,9,9,8,9,8,4,5,9,4,7,4,7,5,8,7,5,5,8,7,9,8,7,3,8,7,8,20,20,9,9,8,25,3,7,2,,43,3,1,1,,4,2,1,1,213,0
2020/5/5 21:14,2020/5/5 21:40,CHINA,CHN,8,2,8,7,9,8,9,8,8,9,8,7,9,8,8,70,20,10,8,9,7,9,9,8,9,8,9,8,7,8,6,5,8,8,9,9,8,6,9,9,9,7,8,9,8,7,9,8,6,5,7,9,8,7,7,2,8,7,2,8,8,8,3,7,9,3,6,5,8,20,70,8,9,8,50,3,8,2,,60,3,1,1,,2,1,1,1,213,0
2020/5/5 21:17,2020/5/5 21:49,CHINA,CHN,10,1,8,10,8,8,9,10,9,9,9,10,8,9,8,0,50,50,4,4,8,6,8,9,9,0,1,1,2,1,9,9,9,1,2,7,9,8,5,8,7,8,8,7,8,9,10,8,8,9,5,2,5,7,6,3,8,5,7,8,10,8,2,7,8,3,7,8,7,10,20,3,8,8,50,3,4,2,,63,3,1,5,,3,1,1,1,213,0
2020/5/5 21:17,2020/5/5 21:33,CHINA,CHN,9,2,8,9,7,8,7,7,8,8,9,8,8,9,9,30,30,40,8,8,8,9,7,8,8,8,8,7,7,8,9,8,7,7,8,7,7,8,8,8,7,8,8,7,8,9,9,8,7,9,3,3,7,7,7,4,7,7,3,7,6,8,9,8,7,5,8,8,7,10,10,7,9,8,25,3,7,1,,42,3,1,1,,3,1,1,1,213,0
2020/5/5 21:20,2020/5/5 22:16,CHINA,CHN,9,1,8,8,7,8,9,9,7,8,9,9,7,9,9,50,30,20,7,7,5,7,5,10,9,6,5,4,5,2,7,7,8,2,8,6,7,8,8,8,8,8,7,7,7,8,7,8,4,4,6,6,7,6,7,6,7,8,5,8,8,7,2,6,5,3,7,7,7,10,20,5,8,8,25,3,6,2,,19,1,0,4,,4,1,1,1,213,0
2020/5/5 21:28,2020/5/5 22:00,CHINA,CHN,10,0,10,10,10,8,10,9,10,10,10,10,7,10,10,0,80,20,8,7,5,10,10,10,10,6,5,4,5,0,10,10,10,0,0,0,0,10,5,5,5,10,10,10,10,10,10,10,10,10,0,0,10,0,5,5,10,5,10,5,5,5,5,0,0,10,5,0,0,20,50,5,6,9,25,3,7,2,,37,3,1,1,,5,1,1,1,213,0
2020/5/5 21:36,2020/5/5 21:53,CHINA,CHN,8,2,6,8,6,8,9,6,9,7,7,9,6,9,7,50,30,20,8,7,8,6,8,10,10,7,9,6,8,6,8,6,8,6,8,7,9,7,9,7,8,7,7,9,6,9,7,8,6,6,6,9,7,7,9,6,9,7,9,8,9,6,8,10,7,6,9,7,9,10,10,7,11,8,50,3,3,1,,63,3,1,5,,2,1,1,1,213,0
2020/5/5 21:46,2020/5/5 22:34,CHINA,CHN,8,1,9,9,8,9,9,9,6,8,7,9,6,8,9,90,10,0,6,5,5,7,5,10,8,0,1,2,1,4,8,8,7,2,3,5,6,7,8,5,7,7,7,8,8,7,7,7,7,5,6,6,6,5,8,2,8,7,5,9,7,5,0,6,6,2,6,7,9,10,10,4,10,7,25,3,6,1,,28,2,0,1,,5,1,1,1,213,0
2020/5/5 21:46,2020/5/5 22:14,CHINA,CHN,10,0,8,9,10,5,5,7,5,9,10,10,7,10,10,0,100,0,8,6,5,9,9,10,10,1,0,0,3,9,10,9,9,0,5,3,5,9,7,1,9,9,8,5,8,8,8,10,4,7,7,5,7,5,9,5,7,3,5,5,5,3,2,2,5,1,5,3,3,0,30,5,3,6,25,3,7,2,,52,3,1,1,,5,1,1,1,213,0
2020/5/5 22:03,2020/5/5 22:34,CHINA,CHN,10,0,10,10,10,7,10,9,7,10,10,10,7,10,10,80,19,1,8,7,9,5,9,10,10,6,5,4,5,5,10,10,10,5,5,5,5,10,10,5,5,5,10,10,10,10,10,10,8,10,5,5,10,2,5,5,6,5,5,10,10,5,0,5,5,1,5,5,5,30,30,5,10,8,50,3,6,2,,53,3,1,5,,2,1,1,1,213,0
2020/5/5 22:06,2020/5/5 22:37,CHINA,CHN,9,0,7,9,9,8,8,10,7,9,10,10,7,10,10,60,20,20,7,6,8,4,7,9,9,1,0,2,2,5,8,8,6,3,3,7,7,9,7,6,7,7,8,9,8,7,7,9,7,7,3,2,8,5,7,5,8,7,6,7,9,7,2,8,7,1,7,7,8,30,50,3,10,7,25,3,3,2,,31,3,1,1,,6,1,1,1,213,0
2020/5/5 22:18,2020/5/5 22:36,CHINA,CHN,9,1,7,9,9,10,9,10,8,9,9,10,10,9,9,60,40,0,7,6,9,9,8,9,9,0,1,2,1,2,9,9,8,1,2,8,9,8,9,10,9,8,7,8,9,7,8,9,8,9,1,1,8,2,9,3,8,9,6,10,8,9,1,8,9,2,7,9,8,20,20,8,9,8,25,3,4,1,,40,3,1,1,,5,1,1,1,213,0
2020/5/5 22:19,2020/5/5 22:50,CHINA,CHN,9,3,4,9,9,9,9,9,8,8,9,8,8,9,8,80,20,0,8,8,8,9,8,9,9,3,4,4,3,3,9,8,8,2,2,8,8,9,9,8,9,8,8,8,8,8,9,9,8,9,3,2,8,7,8,8,9,8,3,9,8,8,2,8,9,3,9,8,7,10,10,3,14,8,25,3,7,2,,30,3,1,1,,4,1,1,1,213,0
2020/5/5 22:25,2020/5/5 22:55,CHINA,CHN,10,1,9,10,9,8,9,9,8,7,7,8,7,9,9,80,10,10,5,7,1,7,6,10,8,0,0,1,2,8,7,8,7,2,6,7,6,8,7,8,8,9,7,7,8,7,8,8,6,5,6,5,8,4,7,8,7,6,8,9,7,6,2,5,6,3,7,6,8,20,30,5,7,7,25,3,7,2,,67,3,1,5,,4,1,1,1,213,0
2020/5/5 22:28,2020/5/5 23:02,CHINA,CHN,10,2,9,10,9,8,7,10,7,9,7,10,3,10,7,10,70,20,7,7,3,7,9,10,10,5,3,3,1,8,6,8,7,1,1,3,1,6,4,5,1,8,7,10,8,7,8,7,9,7,7,5,8,6,8,9,8,6,2,7,8,7,2,6,7,2,7,6,8,10,30,5,6,7,25,3,4,2,,55,3,1,5,,6,1,1,1,213,0
2020/5/5 22:32,2020/5/5 22:48,CHINA,CHN,8,1,8,8,9,8,8,10,7,5,10,8,7,10,9,65,25,10,8,9,6,3,6,9,9,5,0,5,1,5,5,7,5,3,5,7,6,9,8,5,7,5,9,8,7,8,7,8,8,9,2,1,6,5,8,6,5,6,6,8,7,6,1,6,7,1,6,7,7,0,20,4,10,9,25,3,7,2,,31,3,1,1,,5,1,1,1,213,0
2020/5/5 22:45,2020/5/5 23:24,CHINA,CHN,10,5,10,10,10,9,8,10,8,8,6,6,7,6,8,50,40,10,10,7,5,10,5,10,10,5,6,10,5,10,10,10,5,1,6,10,6,10,10,5,10,10,10,10,5,3,5,10,5,10,5,6,7,10,10,10,10,5,10,6,4,2,5,1,3,2,7,4,6,10,20,6,7,8,25,3,4,1,,55,3,1,2,,4,1,1,1,213,0
2020/5/5 22:51,2020/5/5 23:10,CHINA,CHN,9,0,9,9,10,9,8,10,8,10,9,9,10,10,9,0,80,20,7,6,2,9,4,10,10,1,0,0,4,0,9,8,9,0,0,7,7,9,6,5,9,9,8,9,9,8,9,9,6,8,0,0,7,0,9,2,8,8,5,9,9,2,0,7,5,0,7,8,9,0,10,1,9,9,25,3,7,2,,41,3,1,1,,5,1,1,1,213,0
2020/5/5 22:55,2020/5/5 23:32,CHINA,CHN,8,2,9,8,9,8,8,9,8,9,5,6,5,8,8,30,50,20,6,5,5,5,7,10,8,1,2,3,2,5,7,7,8,5,5,5,6,7,8,5,8,5,6,7,7,7,8,8,5,5,4,5,7,3,8,5,5,6,4,10,9,5,2,7,7,4,5,6,7,20,50,5,3,8,25,1,4,1,,34,3,1,1,,5,1,1,1,213,0
2020/5/5 23:11,2020/5/5 23:36,CHINA,CHN,10,0,10,10,10,10,10,9,8,10,8,10,7,9,10,30,25,45,7,9,6,7,5,10,10,1,0,0,3,0,4,9,9,0,0,7,8,10,9,6,5,8,10,9,9,9,10,8,9,9,0,0,5,2,3,1,6,9,0,9,9,7,0,5,8,0,5,8,9,0,10,3,7,7,25,3,2,1,,62,3,1,5,,5,1,1,1,213,0
2020/5/5 23:12,2020/5/5 23:31,CHINA,CHN,10,1,10,10,10,10,10,9,10,9,3,10,4,10,10,0,80,20,6,7,5,5,9,10,10,1,1,0,0,0,10,10,10,0,0,5,7,9,8,8,6,8,9,8,8,8,7,9,6,7,9,4,5,5,8,2,8,8,8,8,7,6,0,8,7,0,8,8,7,20,20,5,6,8,25,3,4,1,,55,3,1,1,,5,1,1,1,213,0
2020/5/5 23:13,2020/5/5 23:44,CHINA,CHN,9,4,7,8,8,8,9,8,7,8,4,7,7,8,8,50,30,20,7,7,4,5,7,10,9,5,7,6,7,4,7,7,8,3,3,6,6,7,3,3,3,5,7,8,8,7,8,8,7,8,4,3,7,4,7,5,8,9,4,8,7,8,2,7,8,2,7,7,9,10,10,6,5,9,25,3,7,2,,67,3,1,5,,3,1,1,1,213,0
2020/5/5 23:15,2020/5/5 23:34,CHINA,CHN,10,1,10,10,10,8,10,9,3,10,7,10,5,10,10,80,15,5,3,3,1,7,10,10,10,1,1,3,1,6,10,9,10,8,10,10,9,10,8,10,9,10,9,8,10,10,10,8,8,7,5,2,10,7,10,5,10,8,6,10,8,5,5,8,9,5,9,6,10,20,60,6,6,6,50,3,4,2,,52,3,1,1,,2,1,1,1,213,0
2020/5/5 23:17,2020/5/6 0:00,CHINA,CHN,10,0,10,10,9,9,10,9,10,10,10,10,9,10,8,80,15,5,10,10,10,10,8,10,10,1,2,3,0,0,10,10,8,0,5,8,8,10,9,10,9,10,10,10,9,9,8,10,10,10,0,0,10,5,10,3,10,10,3,10,9,7,0,10,9,1,10,10,9,0,10,5,2,10,50,300,4,1,,31,2,0,1,,5,1,1,1,213,0
2020/5/5 23:20,2020/5/5 23:45,CHINA,CHN,10,1,6,9,10,9,9,10,8,5,5,5,2,8,6,70,20,10,6,4,2,7,5,10,10,1,1,3,1,5,7,7,6,2,5,4,6,9,6,5,6,9,5,6,6,4,4,6,6,5,6,9,7,5,4,7,6,5,8,5,6,6,4,5,6,3,8,5,6,10,20,6,9,7,25,3,4,2,,29,1,0,1,,5,1,1,1,213,0
2020/5/5 23:28,2020/5/5 23:57,CHINA,CHN,9,3,8,7,9,9,9,9,8,8,10,10,9,10,8,82,10,8,6,7,7,8,7,10,9,5,4,3,5,5,7,7,8,5,5,7,7,8,7,4,8,6,7,7,8,7,7,9,7,6,8,6,7,6,7,6,8,8,7,8,8,8,5,6,7,5,7,8,7,20,20,5,5,7,25,3,7,1,,31,3,1,1,,5,1,1,1,213,0
2020/5/5 23:33,2020/5/5 23:52,CHINA,CHN,10,4,5,8,9,8,9,9,10,9,5,6,6,8,8,30,60,10,7,7,5,1,5,10,10,2,1,2,1,5,4,8,8,2,7,5,7,7,8,9,8,8,8,8,8,8,9,9,4,5,4,5,6,5,7,7,8,7,8,5,5,7,1,5,2,3,7,8,8,20,50,5,5,8,25,3,4,2,,55,3,1,1,,6,1,1,1,213,0
2020/5/5 23:39,2020/5/6 0:05,CHINA,CHN,8,1,9,10,9,10,10,9,7,9,9,8,7,8,9,20,50,30,5,6,8,6,10,10,10,9,8,8,7,4,8,9,8,2,2,7,8,9,8,7,8,8,7,10,8,8,8,10,7,9,3,2,7,3,8,6,8,6,4,9,8,6,2,9,7,1,8,9,9,20,20,3,9,7,25,3,13,1,,45,3,1,1,,5,1,1,1,213,0
2020/5/5 23:40,2020/5/6 0:12,CHINA,CHN,10,1,7,10,10,10,8,9,10,10,8,10,7,10,10,0,50,50,7,6,8,4,9,10,10,1,0,0,3,3,10,9,10,1,2,6,8,10,6,5,7,9,7,8,8,9,7,10,5,8,4,2,7,4,7,5,7,8,5,8,7,9,3,8,8,2,8,8,9,10,40,6,9,7,25,3,4,1,,52,3,1,1,,6,1,1,1,213,0
2020/5/6 0:08,2020/5/6 0:34,CHINA,CHN,10,1,10,10,10,10,10,8,10,10,10,6,10,10,10,90,6,4,9,7,5,10,10,10,10,1,0,2,0,0,10,10,10,0,0,1,5,1,1,5,5,10,5,8,10,10,8,10,8,8,7,0,8,0,5,5,10,10,10,10,10,10,0,10,10,0,0,10,10,0,50,5,6,5,25,3,4,2,,49,3,1,2,,3,1,1,1,213,0
2020/5/6 0:09,2020/5/6 0:31,CHINA,CHN,8,3,8,8,8,9,8,10,9,10,10,8,9,10,9,0,60,40,9,7,5,7,7,10,10,5,5,4,4,5,8,8,9,4,3,7,6,8,6,6,5,7,7,7,9,8,9,9,5,6,6,5,7,6,7,6,6,7,6,8,8,6,4,6,7,4,7,7,7,20,50,4,6,7,25,3,7,1,,26,3,1,1,,5,1,1,1,213,0
2020/5/6 0:11,2020/5/6 0:49,CHINA,CHN,10,0,9,10,10,6,5,9,3,5,10,10,7,10,10,80,20,0,8,6,9,7,5,10,9,2,1,0,0,6,8,7,7,0,1,5,0,9,5,5,5,5,7,6,7,8,7,9,7,8,3,0,8,3,8,5,8,6,2,8,8,7,2,6,6,2,2,7,8,30,50,3,2,8,25,3,7,2,,47,3,1,1,,5,2,1,1,213,0
2020/5/6 6:09,2020/5/6 6:25,CHINA,CHN,10,1,7,8,9,6,7,5,8,8,5,8,3,9,6,70,20,10,8,7,5,7,8,8,6,2,5,4,1,9,7,8,9,2,5,7,8,7,8,7,6,6,8,10,5,3,6,5,3,5,5,4,5,3,5,3,8,5,7,8,6,3,7,6,7,3,4,6,5,20,40,5,6,8,50,3,4,2,,52,3,2,1,,4,1,1,1,213,0
2020/5/6 6:25,2020/5/6 6:48,CHINA,CHN,10,1,10,10,8,10,8,10,10,8,10,9,9,9,10,80,10,10,8,9,1,3,1,10,10,0,0,1,1,1,10,9,8,1,1,1,8,8,9,10,8,8,10,10,10,9,9,10,10,10,0,1,9,1,9,1,10,9,0,9,8,0,0,9,9,0,1,10,9,0,10,5,5,10,25,3,7,2,,55,3,1,5,,4,1,1,1,213,0
