RecordedDate,Duration_sec,Country,Language,Informed.consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self.control_1,trait_self.control_2,trait_self.control_3,trait_self.control_4,self.esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
01/05/2020 6:50,7,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 6:51,1570,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 6:52,20,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 7:02,1954,Pakistan,EN,Agree,10,0,7,10,10,10,10,10,6,10,10,10,10,10,10,10,90,0,3,7,5,5,8,9,10,8,2,7,7,0,10,10,10,6,5,2,2,2,2,2,1,2,10,10,7,5,5,9,7,7,3,7,10,0,3,3,0,6,4,2,10,9,9,0,5,7,0,4,5,10,50,60,5,16,7,101,3,7,2,NA,26,2,1,2,NA,2,1,No,No,213
01/05/2020 7:17,119,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 7:31,3167,Pakistan,EN,Agree,10,0,0,7,10,8,6,9,8,7,10,10,10,10,10,25,60,15,8,6,8,10,10,10,10,6,3,7,2,6,3,7,4,1,4,7,6,9,10,9,10,4,6,10,4,NA,3,6,7,8,7,4,8,6,4,10,6,9,7,3,10,8,4,0,8,8,1,6,4,6,20,70,3,13,6,50,3,7,2,NA,27,3,0,4,PhD,10,1,No,No,213
01/05/2020 7:57,1004,Pakistan,EN,Agree,NA,NA,NA,NA,NA,10,10,10,9,10,NA,NA,NA,NA,NA,90,10,0,8,6,NA,NA,NA,10,10,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,8,7,7,0,5,5,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 8:51,78214,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,8,10,10,10,10,10,10,0,100,0,7,8,1,1,1,10,10,6,0,6,6,8,10,10,10,0,0,8,8,8,8,8,8,8,10,10,8,8,8,8,1,1,1,6,10,0,1,1,0,1,1,0,9,9,1,1,1,1,1,7,1,8,10,10,7,16,10,50,3,2,1,NA,35,2,0,6,NA,6,1,No,No,213
01/05/2020 9:00,51,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 9:06,98,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 9:35,160,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 9:36,60,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 9:43,4770,Pakistan,EN,Agree,9,2,5,8,10,9,9,9,7,10,10,10,10,10,10,100,0,0,2,5,10,10,8,10,10,0,5,3,3,10,10,8,7,5,4,7,5,5,7,7,7,7,8,8,8,7,8,6,5,7,8,5,8,5,6,5,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 9:46,109,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,5,9,7,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 10:11,2151,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,1,10,10,8,3,10,10,30,50,20,7,8,8,7,10,10,7,7,3,8,7,1,10,10,10,6,0,8,8,8,10,3,3,10,4,10,10,3,8,10,6,0,0,4,10,0,8,10,0,8,0,0,10,7,2,0,10,0,9,7,0,10,20,60,0,1,8,50,300,NA,2,NA,23,3,0,2,NA,3,1,No,Yes,213
01/05/2020 10:38,1040,Pakistan,EN,Agree,10,0,10,10,10,1,7,7,6,4,6,8,9,9,9,40,40,20,7,7,3,7,9,10,10,4,3,0,0,5,9,9,9,0,0,6,6,9,10,6,6,6,7,7,9,9,9,9,6,7,4,0,6,0,0,1,0,1,1,0,7,6,1,1,4,4,1,1,1,8,70,70,5,5,7,15,300,8,2,NA,23,3,0,2,NA,7,1,No,No,213
01/05/2020 11:07,1031,Pakistan,EN,Agree,10,10,10,10,10,10,10,10,8,NA,10,10,10,10,10,0,50,50,6,6,8,8,8,10,10,0,0,0,0,0,10,10,10,6,0,5,8,8,9,6,8,9,7,8,3,7,7,6,4,10,6,0,10,10,1,0,0,7,0,0,9,7,2,4,6,6,6,7,6,6,60,60,5,1,10,50,3,7,1,NA,29,3,0,6,NA,5,2,No,No,213
01/05/2020 11:10,22,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2020 11:35,1170,Pakistan,EN,Agree,9,1,4,10,10,6,5,5,5,10,10,7,5,10,5,0,70,30,9,7,7,10,10,10,10,10,10,0,5,4,10,10,10,4,3,9,9,10,10,10,3,0,9,10,6,6,8,9,0,0,10,0,6,0,6,6,7,10,8,9,9,7,7,2,8,3,4,4,7,10,50,70,5,1,5,50,100,64,2,NA,22,3,0,2,NA,5,1,No,No,213
01/05/2020 11:56,1422,Pakistan,EN,Agree,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,30,50,20,8,9,6,9,6,6,7,8,9,9,9,7,7,7,6,7,9,7,10,8,8,8,8,8,8,8,4,6,8,8,8,8,8,7,5,8,7,8,8,8,8,8,5,4,4,4,3,3,3,7,4,4,70,70,8,6,7,1000,1000,1000,2,NA,22,3,0,2,NA,7,1,No,No,213
01/05/2020 12:01,1003,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,80,20,5,10,5,7,5,10,10,5,3,5,5,2,10,10,10,3,1,5,5,5,5,5,5,5,10,10,8,9,10,7,8,8,9,5,0,0,5,5,0,6,5,2,10,10,3,0,8,5,0,10,7,10,20,70,5,3,5,NA,300,16,2,NA,23,3,0,2,NA,5,1,No,No,213
01/05/2020 12:06,1218,Pakistan,EN,Agree,9,0,8,9,9,9,9,9,9,8,10,10,10,10,10,30,40,30,7,6,7,8,9,10,10,6,7,6,6,3,9,9,8,2,9,8,7,10,9,7,8,9,8,7,6,6,6,4,7,7,6,8,6,0,5,3,4,5,5,0,9,6,7,0,7,9,1,4,7,10,60,60,5,3,4,50,300,4,2,NA,23,3,0,2,NA,6,1,No,No,213
01/05/2020 12:12,1266,Pakistan,EN,Agree,10,0,10,10,10,9,10,10,7,10,10,10,8,10,10,0,100,0,2,4,9,7,8,3,5,10,8,10,10,3,10,10,8,0,0,4,6,7,6,6,7,8,8,7,3,7,4,3,6,4,7,8,3,6,6,8,2,6,0,2,10,10,8,0,7,6,1,8,9,10,20,50,2,5,8,50,300,4,2,NA,20,3,0,2,NA,10,1,No,No,213
01/05/2020 12:25,3547,Pakistan,EN,Agree,10,0,10,10,10,8,9,10,4,10,10,10,10,10,10,80,20,0,3,1,9,10,9,10,10,5,0,0,0,5,9,9,9,0,2,10,8,10,9,5,0,10,9,9,5,5,4,4,3,7,7,5,2,5,8,5,0,8,6,0,10,5,5,0,6,8,0,6,5,10,50,50,5,16,1,25,3,7,2,NA,23,3,0,2,NA,10,1,No,No,213
01/05/2020 13:32,519,Pakistan,EN,Agree,5,5,5,5,5,6,5,5,6,5,6,6,5,5,6,30,50,20,5,5,5,5,5,10,10,6,7,7,6,6,6,6,6,7,6,6,5,6,5,6,7,6,5,9,5,8,5,5,5,6,6,8,5,10,5,5,5,5,5,5,5,6,6,7,7,7,1,7,6,6,50,50,6,14,5,50,23,11,1,NA,27,3,0,2,NA,5,1,Yes,Yes,213
01/05/2020 13:45,1222,Pakistan,EN,Agree,10,3,10,10,10,8,10,10,9,10,10,10,10,10,10,80,20,0,2,3,1,8,1,10,10,10,10,10,10,2,10,8,9,1,1,9,8,10,10,8,1,1,6,10,1,3,5,9,8,6,1,9,8,0,2,2,2,1,2,4,10,10,9,1,10,10,1,6,8,9,50,50,6,8,5,50,1,4,2,NA,27,3,1,1,NA,5,1,No,No,213
01/05/2020 14:17,1934,Pakistan,EN,Agree,10,8,10,3,3,9,9,8,1,8,10,10,10,10,10,0,0,100,8,9,0,0,0,1,0,0,0,0,0,8,9,9,9,0,1,3,7,2,7,7,7,7,9,9,2,3,2,3,5,8,6,2,8,0,2,0,0,8,7,0,8,6,0,0,0,0,0,1,7,9,50,70,1,16,7,25,3,7,1,NA,44,3,0,3,NA,8,1,No,No,213
01/05/2020 14:18,583,Pakistan,EN,Agree,7,8,3,7,2,7,7,7,7,NA,8,8,7,8,6,40,40,20,3,3,7,7,7,7,6,7,9,3,7,8,6,2,7,7,6,7,8,7,7,8,9,2,4,6,7,8,7,3,7,7,7,7,7,7,7,7,3,7,6,7,7,8,9,7,8,2,8,7,2,7,70,80,7,5,7,20,20,30,1,NA,24,3,0,6,NA,6,1,Yes,No,213
01/05/2020 15:54,1541,Pakistan,EN,Agree,10,0,10,9,10,10,6,10,6,10,10,10,10,10,10,79,20,1,2,6,10,8,6,10,10,10,9,9,8,2,7,7,7,7,9,7,2,7,7,8,8,7,8,2,2,9,9,9,9,7,3,3,3,10,6,5,6,6,6,5,10,8,9,3,7,4,7,8,8,8,80,80,8,16,4,NA,NA,NA,2,NA,28,1,2,6,NA,8,2,No,No,213
01/05/2020 16:50,1512,Pakistan,EN,Agree,7,3,8,7,10,8,8,10,7,8,7,7,7,9,9,50,50,0,3,3,8,8,8,10,10,8,7,7,7,8,10,7,9,8,8,7,2,8,7,5,8,6,8,8,7,6,7,7,5,7,3,7,8,7,6,7,7,8,7,2,9,8,8,0,7,7,2,7,8,9,20,20,9,4,5,50,300,4,1,NA,25,3,0,6,NA,5,1,No,No,213
01/05/2020 16:58,3410,Pakistan,EN,Agree,8,3,4,8,10,8,8,8,7,10,3,10,7,10,NA,50,50,0,5,6,3,10,3,10,10,5,3,8,5,3,9,9,10,0,3,5,8,9,10,10,8,10,7,8,6,6,8,9,6,7,8,3,9,0,8,5,3,7,3,3,6,8,5,0,6,4,2,3,6,7,20,20,7,11,6,50,3,4,1,NA,25,3,0,6,NA,7,1,No,No,213
02/05/2020 1:08,304,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,9,10,9,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/05/2020 2:59,831,Pakistan,EN,Agree,10,2,9,10,10,10,10,10,10,8,9,10,10,9,10,80,20,0,8,4,6,7,7,10,10,5,5,4,8,2,10,5,8,7,10,6,6,7,9,8,3,7,8,8,2,2,2,3,4,7,9,1,10,8,7,3,7,3,1,4,6,8,8,3,7,4,7,7,3,7,20,30,5,1,8,50,3,4,1,NA,35,2,2,6,NA,5,1,No,No,213
02/05/2020 3:56,1149,Pakistan,EN,Agree,8,2,6,7,4,NA,NA,NA,NA,NA,10,10,10,5,10,100,0,0,5,5,9,7,8,10,8,10,5,8,7,6,6,6,7,6,7,6,9,9,6,7,8,7,7,9,8,6,8,6,5,10,5,8,8,3,5,0,2,5,5,3,5,5,8,8,7,7,4,6,7,8,0,50,8,9,8,50,NA,NA,1,NA,42,2,2,5,NA,7,1,No,No,213
02/05/2020 4:23,1757,Pakistan,EN,Agree,8,1,3,7,9,8,6,6,4,9,8,8,8,8,9,50,40,10,6,7,5,7,8,10,10,9,9,9,9,8,10,10,10,5,8,9,3,7,5,5,7,3,1,1,8,8,8,9,8,8,4,2,9,0,7,5,3,7,3,3,9,7,7,0,6,4,2,3,2,9,20,30,5,3,8,NA,NA,NA,2,NA,35,2,3,5,NA,NA,1,No,No,213
02/05/2020 4:36,2539,Pakistan,EN,Agree,10,1,10,10,10,9,9,10,5,8,10,10,10,10,10,0,50,50,0,6,10,9,8,10,10,0,0,0,0,5,10,10,10,5,10,9,9,9,7,6,10,8,8,10,10,8,9,10,8,10,0,8,10,9,8,10,3,10,10,2,10,10,0,0,5,0,0,5,8,5,70,80,5,16,10,50,3,4,2,NA,26,3,0,1,NA,5,2,No,No,213
02/05/2020 5:48,1220,Pakistan,EN,Agree,10,0,10,10,10,2,9,10,10,10,10,10,10,10,10,60,40,0,5,8,8,7,9,10,10,7,7,6,4,0,10,10,10,0,1,10,10,10,10,10,10,10,10,10,8,9,10,10,7,2,4,9,8,0,0,2,2,3,2,1,10,10,7,0,3,5,0,1,7,10,10,10,8,7,8,NA,300,4,1,NA,23,3,0,4,Student as well ,7,1,No,No,213
02/05/2020 6:17,1407,Pakistan,EN,Agree,4,6,1,4,6,8,8,6,2,4,10,10,8,10,7,0,100,0,4,6,2,5,4,10,8,6,5,6,2,3,9,10,7,0,4,7,7,9,8,6,9,4,8,5,2,6,8,10,4,8,9,6,7,0,4,0,8,7,6,5,7,6,0,2,4,3,2,4,0,5,40,80,5,3,4,50,300,4,1,NA,22,1,0,2,NA,5,1,No,No,213
02/05/2020 7:00,1286,Pakistan,EN,Agree,10,0,10,10,10,8,8,10,10,8,7,8,7,10,10,0,75,25,7,6,7,7,9,10,10,7,9,0,10,4,7,7,8,4,4,9,8,9,7,7,7,3,8,9,7,8,8,8,7,7,5,4,8,9,6,6,4,5,5,5,8,6,5,2,5,5,2,6,5,10,50,70,5,5,7,25,300,7,1,NA,17,3,0,2,NA,7,1,Yes,Yes,213
02/05/2020 7:02,1915,Pakistan,EN,Agree,7,2,8,8,9,8,8,9,10,10,10,10,10,10,10,35,50,15,5,6,8,9,8,10,10,5,7,6,7,5,10,10,10,0,5,5,7,6,6,6,6,7,9,9,6,5,6,6,7,7,4,2,7,8,7,7,4,6,7,2,9,9,6,0,6,8,0,5,5,7,20,50,5,16,8,125,300,4,2,NA,21,3,0,1,NA,5,2,No,Yes,213
02/05/2020 7:11,61446,Pakistan,EN,Agree,1,10,0,8,2,8,9,9,9,9,10,4,10,9,10,30,50,20,0,5,6,10,0,10,10,9,2,6,2,6,10,0,10,0,10,10,10,10,0,0,8,10,10,10,10,10,1,10,8,10,1,7,5,8,6,9,1,9,2,9,2,4,1,1,6,0,0,6,6,0,60,20,10,8,6,50,300,16,2,NA,27,2,1,4,NA,3,1,No,No,213
02/05/2020 7:39,1194,Pakistan,EN,Agree,9,2,8,8,10,6,7,7,6,9,9,8,2,10,1,50,50,0,8,8,7,3,8,10,10,0,2,1,2,1,9,9,9,8,8,7,9,9,10,7,7,8,8,10,2,4,2,6,7,10,2,2,10,8,1,9,2,8,9,1,10,9,6,0,3,6,0,8,7,9,80,70,7,7,9,49,3,4,1,NA,29,3,0,6,NA,3,1,Yes,Yes,213
02/05/2020 12:25,2312,Pakistan,EN,Agree,10,0,8,10,10,10,10,10,10,10,10,0,0,10,10,60,30,10,3,6,4,0,0,10,0,0,0,0,0,3,10,10,10,5,0,10,10,10,10,10,10,10,10,6,4,8,8,2,6,6,10,10,6,10,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,10,20,10,5,16,7,25,3,8,1,NA,30,2,0,6,NA,5,1,No,No,213
02/05/2020 12:29,2093,Pakistan,EN,Agree,8,0,8,6,5,5,5,7,5,6,5,8,6,8,8,0,100,0,5,8,3,5,5,8,6,4,8,6,5,7,10,9,8,0,2,5,8,6,8,8,8,8,7,7,5,5,5,5,7,7,8,8,8,0,2,6,3,7,5,4,10,5,5,0,5,7,1,5,5,10,10,10,8,16,6,25,3,7,1,NA,28,2,0,5,NA,8,1,No,No,213
02/05/2020 15:35,956,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,0,70,30,2,7,0,5,2,10,8,1,0,0,0,8,9,8,5,1,1,7,5,6,8,7,8,8,0,1,3,9,8,9,1,2,8,9,1,0,8,4,9,8,3,7,8,6,5,0,2,2,5,8,8,9,50,70,3,4,5,25,3,7,2,NA,17,3,0,2,NA,8,1,No,No,213
02/05/2020 17:23,935,Pakistan,EN,Agree,10,0,10,10,10,4,3,10,10,3,10,10,10,3,0,10,80,10,3,7,2,2,3,10,10,6,2,6,9,0,10,8,8,2,6,8,6,9,6,6,10,10,7,4,3,2,6,1,10,8,2,6,2,0,4,2,2,4,1,10,10,10,7,0,6,4,2,0,2,10,10,70,3,7,3,50,3,4,2,NA,21,3,0,2,NA,6,1,No,No,213
02/05/2020 17:47,26389,Pakistan,EN,Agree,9,1,10,10,10,9,9,9,3,9,7,9,8,9,10,0,40,60,8,4,7,8,3,10,8,7,2,2,5,1,8,9,9,0,3,8,8,9,10,5,2,9,8,9,3,8,8,8,3,3,8,8,7,0,2,7,2,5,3,2,2,2,2,5,2,3,4,0,1,6,40,10,7,16,8,25,3,7,1,NA,18,1,0,2,NA,7,1,No,No,213
02/05/2020 17:57,1194,Pakistan,EN,Agree,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,30,50,20,8,6,4,7,10,10,10,1,0,0,0,2,9,10,10,0,0,10,10,10,10,10,0,0,8,6,8,5,6,7,9,4,8,4,8,0,3,10,4,7,3,8,10,10,8,0,10,3,1,6,7,10,20,30,5,16,8,25,3,7,1,NA,17,3,0,2,NA,6,1,No,No,213
02/05/2020 18:56,1302,Pakistan,EN,Agree,10,0,10,10,10,4,8,10,10,4,10,10,10,10,10,70,20,10,10,7,7,7,7,10,10,1,2,2,1,0,9,9,10,0,6,7,7,10,10,9,8,8,8,9,8,8,8,10,10,2,3,7,8,0,7,8,1,10,7,0,10,9,8,0,8,6,1,6,9,9,0,30,8,16,10,50,1,NA,2,NA,20,3,0,2,NA,6,1,No,No,213
02/05/2020 19:05,2029,Pakistan,EN,Agree,10,0,10,10,10,7,8,10,2,8,3,10,10,7,10,70,30,0,4,10,7,10,5,10,8,6,6,5,5,3,9,9,10,0,3,7,8,10,8,8,10,8,10,5,8,8,9,10,9,8,9,8,10,7,7,5,3,7,5,10,10,10,10,0,8,10,0,0,7,10,50,80,NA,11,9,25,NA,7,2,NA,22,3,0,2,NA,7,1,No,No,213
02/05/2020 23:52,1170,Pakistan,EN,Agree,9,4,8,9,10,7,7,10,8,10,10,10,10,10,10,90,10,0,4,3,10,10,10,9,9,10,2,8,8,8,10,8,8,8,9,8,8,9,9,9,8,9,9,8,7,9,9,9,6,9,9,10,8,8,8,7,5,6,7,3,8,9,8,8,9,8,9,8,6,9,90,80,2,1,8,50,900,8,1,NA,32,2,0,6,NA,5,1,No,No,213
03/05/2020 0:17,1997,Pakistan,EN,Agree,9,4,1,8,7,10,8,10,8,10,9,9,9,9,9,30,50,20,4,3,8,8,4,9,8,2,2,2,2,2,8,8,9,1,9,8,8,8,7,7,9,8,8,9,9,9,9,9,8,7,3,2,8,7,3,3,1,8,7,1,9,9,1,1,8,7,1,9,8,9,10,30,8,6,9,100,300,NA,1,NA,23,3,0,1,NA,4,1,No,No,213
03/05/2020 0:19,1116,Pakistan,EN,Agree,10,0,10,10,10,7,7,9,6,9,6,8,6,7,7,0,50,50,2,3,1,1,1,10,10,5,0,0,0,1,10,10,8,0,0,6,5,7,5,5,7,7,7,7,6,7,8,8,7,4,7,6,5,0,5,2,4,5,5,0,9,9,5,0,6,5,3,5,5,8,80,90,5,4,5,25,3,4,2,NA,23,3,0,2,NA,5,1,No,No,213
03/05/2020 0:46,2978,Pakistan,EN,Agree,9,2,8,8,9,6,6,6,3,9,9,9,8,9,8,50,40,10,5,7,10,9,9,10,10,2,0,5,5,2,8,9,8,0,8,8,9,10,10,7,5,0,9,9,9,5,5,9,7,7,8,2,7,5,7,5,5,7,7,5,10,10,10,0,8,8,0,7,7,10,0,20,NA,10,5,50,3,4,2,NA,49,2,5,4,Housewife,8,1,No,No,213
03/05/2020 2:22,1153,Pakistan,EN,Agree,8,1,9,1,9,7,7,8,8,8,10,10,10,10,10,0,100,0,7,7,1,0,0,10,10,0,0,0,0,3,9,9,9,2,2,2,7,7,8,9,2,9,2,2,2,2,3,3,6,8,4,8,9,0,3,3,8,6,5,7,3,2,2,5,2,2,8,1,2,5,70,90,2,3,8,25,3,7,2,NA,27,2,0,6,NA,7,1,No,No,213
03/05/2020 2:51,1635,Pakistan,EN,Agree,9,1,9,9,9,9,9,10,8,8,9,9,9,9,8,60,30,10,3,5,9,9,5,9,9,6,5,5,5,7,9,9,9,5,2,9,9,9,9,5,5,1,8,7,9,9,9,9,8,8,9,3,6,7,8,8,3,5,3,5,9,8,8,1,8,8,1,5,7,8,40,20,5,13,7,50,3,NA,1,NA,39,2,3,6,NA,4,1,Yes,No,213
03/05/2020 3:12,1149,Pakistan,EN,Agree,10,0,9,10,9,9,10,10,10,10,10,9,10,10,10,20,80,0,8,5,6,8,5,10,10,1,0,0,0,8,10,9,10,0,1,9,9,9,9,9,5,5,7,6,5,8,7,8,2,6,8,10,7,7,7,5,4,6,5,2,8,7,7,0,5,4,3,5,5,8,60,70,5,14,8,50,300,14,2,NA,23,3,0,2,NA,8,1,No,Yes,213
