RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
02/05/2020 5:59,419,AUSTRALIA,EN,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,5,10,10,50,300,4,2,,25,1,0,3,,3,1,1,1,213,10
02/05/2020 6:00,947,AUSTRALIA,EN,9,0,9,10,10,10,10,10,5,10,9,9,8,9,10,75,25,0,7,7,5,5,5,8,8,0,0,0,0,3,7,7,7,0,3,8,9,10,10,6,3,0,7,7,7,8,8,8,5,5,5,5,4,5,5,3,6,5,4,10,10,2,0,5,5,0,3,3,8,10,10,7,11,7,50,3,4,1,,53,3,1,1,,4,1,1,1,213,0
02/05/2020 6:00,675,AUSTRALIA,EN,10,0,10,10,10,10,4,10,0,10,10,10,10,10,10,80,15,5,3,10,10,10,10,0,10,0,10,10,10,5,10,10,10,0,0,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10,0,0,10,0,0,10,3,7,10,10,10,5,0,5,10,0,0,0,10,0,0,10,10,10,50,3,1,1,,23,1,0,4,,11,2,1,1,213,10
02/05/2020 6:00,2300,AUSTRALIA,EN,9,0,8,9,9,4,6,7,3,5,5,7,3,8,8,30,30,40,5,5,5,3,5,10,9,6,6,0,3,4,9,9,9,1,2,6,6,7,7,5,4,9,7,7,4,6,7,5,5,7,5,2,6,3,7,2,6,3,2,9,8,6,0,6,6,0,5,6,8,40,50,4,11,6,50 cents,300 minutes,4 hours,1,,43,1,0,2,,8,2,1,1,213,0
02/05/2020 6:01,702,AUSTRALIA,EN,9,1,8,8,10,8,8,10,6,5,10,10,10,10,10,100,0,0,6,6,5,7,5,4,2,10,7,3,4,4,7,6,7,1,4,4,4,8,8,4,6,6,5,6,6,5,6,7,4,4,7,4,7,5,6,4,7,4,5,6,6,7,3,5,5,3,6,6,6,40,40,3,3,7,25,3,4,2,,26,1,0,4,,7,1,1,1,213,0
02/05/2020 6:02,617,AUSTRALIA,EN,9,2,9,9,10,8,8,10,5,6,5,9,9,9,9,90,10,0,7,6,1,1,1,10,8,5,4,0,0,5,8,8,10,1,1,7,7,8,7,7,7,8,8,8,6,6,6,8,5,8,7,4,5,0,0,0,5,0,0,9,9,5,0,5,5,4,5,4,7,40,40,5,11,7,50,900 minutes,4,2,,38,3,2,6,homemaker,6,2,1,1,213,0
02/05/2020 6:02,724,AUSTRALIA,EN,7,7,7,7,7,9,9,10,9,7,8,7,8,8,7,80,10,10,7,8,8,8,8,7,7,7,8,9,10,7,8,7,8,8,8,8,8,9,7,7,7,7,7,7,10,10,10,8,7,8,8,9,4,7,5,4,9,5,4,8,8,8,8,7,8,7,7,8,8,80,80,8,16,9,50,300,24,2,,28,3,1,2,,1,1,1,1,213,9
02/05/2020 6:03,834,AUSTRALIA,EN,10,0,10,10,10,10,10,10,10,10,5,10,0,10,10,50,50,0,7,6,0,10,5,10,7,0,0,0,0,3,10,10,10,0,0,10,10,0,10,5,5,5,7,10,2,5,10,10,0,1,10,5,8,0,0,0,10,0,0,10,10,10,0,10,10,0,9,10,10,10,50,0,1,6,50,300,4,2,,52,2,1,1,,4,1,1,1,213,0
02/05/2020 6:03,612,AUSTRALIA,EN,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,25,25,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,10,1,10,igiugiugu,igilgiugiugu,uiguligiugiugiugui,2,,42,1,0,1,,6,1,1,1,213,10
02/05/2020 6:03,1811,AUSTRALIA,EN,10,0,9,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,6,6,2,7,7,10,10,0,0,0,0,5,8,9,8,0,2,8,8,8,8,5,5,2,7,7,6,6,6,6,9,9,2,5,6,1,3,5,7,5,6,10,10,5,0,5,5,8,6,6,6,50,50,5,9,8,25,3 minutes,7 hours,2,,63,1,0,5,,4,1,1,1,213,0
