RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2, 
05/17/2020 01:03:55 PM,2190,Taiwan ,ZH,7,6,4,6,9,7,8,7,3,9,1,1,0,8,6,90,10,0,7,6,2,5,5,10,9,8,7,7,2,8,8,8,8,0,0,9,5,5,8,5,5,5,6,6,6,6,7,8,8,5,9,9,5,2,0,5,6,0,10,5,5,2,0,5,1,5,4,1,0,10,30,5,6,5,1,25,3,7,2,,40,1,0,2,,6,,1,1,213,,
05/17/2020 01:03:59 PM,1548,Taiwan ,ZH,8,4,7,7,8,9,9,10,9,9,6,6,4,8,9,40,30,30,7,6,5,8,8,8,6,5,5,4,4,3,7,8,9,2,2,3,6,6,6,5,7,7,5,7,6,4,5,4,6,7,5,3,4,3,6,7,4,5,2,7,7,5,2,7,6,2,5,4,6,88,97,6,9,7,2,25,3,4,1,,32,2,0,1,,5,,1,1,213,,
05/17/2020 01:04:40 PM,1093,Taiwan ,ZH,10,4,4,9,10,10,10,10,8,8,5,5,5,5,8,50,25,25,8,5,5,5,5,8,5,7,5,5,5,5,5,6,5,5,5,5,6,6,5,5,5,6,5,5,5,5,5,5,4,4,6,7,4,4,4,4,3,3,5,6,6,5,4,5,5,5,5,5,5,30,30,5,16,5,3,25,300,7,2,,37,3,0,6,House keeper,6,,1,1,213,,
05/17/2020 01:05:14 AM,990,Taiwan ,ZH,7,2,4,5,10,7,6,5,5,10,7,10,7,10,7,65,15,20,7,7,9,8,9,8,8,5,5,5,5,6,10,8,8,0,7,7,6,8,9,8,8,8,7,7,8,8,8,8,7,8,6,6,7,4,7,7,6,8,6,5,6,5,7,6,6,7,6,5,5,53,83,5,14,7,2,25,3,7,1,,29,2,0,4,,4,,1,1,213,,
05/17/2020 01:05:22 PM,749,Taiwan ,ZH,5,2,6,5,10,10,10,10,8,10,7,9,5,10,10,100,0,0,6,8,5,5,6,10,10,10,10,10,10,10,9,9,5,5,10,10,7,10,9,10,5,5,10,10,7,8,9,10,8,5,5,6,7,7,8,10,10,10,5,10,10,10,10,9,10,7,10,10,10,7,35,5,6,10,3,25,3,4,2,,40,3,0,1,,6,,1,1,213,,
05/17/2020 01:06:08 PM,973,Taiwan ,ZH,10,0,10,8,10,8,8,5,0,10,10,10,2,10,10,50,25,25,6,4,0,0,0,10,10,5,3,0,0,0,0,10,10,0,0,8,8,5,0,10,10,10,4,3,5,5,5,7,4,7,4,5,4,3,6,6,3,5,2,10,10,2,0,2,2,0,3,1,8,0,16,5,16,9,2,50,300,4,1,,24,2,0,1,,8,,1,1,213,,
05/17/2020 01:06:09 PM,1204,Taiwan ,ZH,10,7,7,6,7,10,10,10,5,10,1,10,5,10,10,50,25,25,10,6,5,5,5,10,10,2,2,2,5,5,5,5,5,6,5,5,5,5,6,5,5,5,10,6,5,6,5,10,7,5,6,6,0,1,1,1,1,1,1,5,5,5,5,5,5,6,5,5,5,50,17,5,9,8,1,50,30,10,2,,41,1,0,1,,11,,1,1,213,,
05/17/2020 01:06:14 PM,777,Taiwan ,ZH,9,4,8,9,9,10,10,6,5,8,5,5,4,5,9,85,10,5,7,6,0,0,0,10,10,8,8,0,0,0,8,10,10,0,0,0,0,10,5,0,8,7,6,7,8,8,7,10,8,9,6,8,1,0,0,0,5,6,0,8,8,3,0,6,9,0,7,5,10,0,0,6,16,8,2,50,3,4,2,,25,2,0,1,,6,,1,1,213,,
05/17/2020 01:07:05 PM,1249,Taiwan ,ZH,10,7,6,5,10,10,10,10,5,10,5,10,10,10,10,50,20,30,6,5,6,6,5,10,10,5,6,6,6,5,6,6,10,5,5,5,6,6,6,6,10,10,5,6,5,6,10,6,5,6,4,5,5,5,10,10,10,10,10,6,7,0,0,6,5,6,6,6,5,52,51,5,5,6,1,50,300,12,2,,34,1,0,1,,7,,1,1,213,,
05/17/2020 01:07:07 PM,1287,Taiwan ,ZH,9,1,9,9,9,10,10,10,8,10,5,2,5,10,10,30,30,40,7,6,1,2,5,10,10,8,6,3,3,1,9,8,8,8,4,6,6,7,6,5,6,6,6,7,7,7,7,7,6,7,6,6,6,5,5,4,5,6,5,8,8,7,1,7,5,4,5,5,6,40,40,5,5,5,3,No solution,1,7,2,,41,3,1,1,,6,,1,1,213,,
05/17/2020 01:07:13 PM,1456,Taiwan ,ZH,10,0,10,8,10,10,10,10,10,10,0,4,5,10,10,70,30,0,9,7,5,5,2,10,10,8,6,0,0,4,10,10,7,0,2,6,6,10,10,6,10,10,5,8,7,7,7,9,8,3,6,10,8,3,1,5,9,6,5,8,8,0,0,3,3,7,0,1,2,10,10,5,5,8,3,25,3,2,2,,47,3,2,1,,6,,1,1,213,,
05/17/2020 01:10:14 PM,1986,Taiwan ,ZH,10,1,10,7,8,7,7,7,4,8,7,6,3,9,10,20,50,30,7,7,5,5,5,10,10,6,6,5,5,3,10,10,7,0,0,0,0,0,0,0,0,0,7,5,7,7,7,6,5,6,5,4,0,0,5,0,8,6,0,5,6,0,0,5,6,5,1,0,3,0,6,5,11,5,2,25,3,4.5,2,,29,2,0,1,,5,,1,1,213,,
05/17/2020 01:12:13 PM,1835,Taiwan ,ZH,10,1,10,10,10,10,10,10,10,10,6,5,2,5,10,60,20,20,5,7,2,2,5,10,10,5,5,5,5,5,10,10,10,1,1,8,5,5,5,7,7,7,5,7,8,8,8,8,3,3,5,5,1,1,1,1,1,1,5,10,10,8,1,5,5,1,3,2,8,50,50,5,1,7,3,25,3,4,1,,52,3,2,1,,4,,1,1,213,,
05/17/2020 01:15:20 PM,1603,Taiwan ,ZH,10,2,2,1,0,10,10,10,10,10,5,7,5,9,9,80,20,0,2,3,0,8,9,10,10,10,10,10,10,5,8,8,1,1,3,9,5,9,5,6,3,2,0,1,7,5,5,2,6,7,5,5,0,7,5,7,3,8,8,10,8,5,3,5,6,2,5,7,8,52,42,5,5,5,3,25,3,7,2,,32,3,2,6,House keeper,7,,1,1,213,,
05/17/2020 01:16:49 PM,1196,Taiwan ,ZH,6,6,6,6,7,4,6,5,6,5,6,5,5,5,5,40,30,30,6,5,5,6,5,6,5,5,5,5,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,5,5,5,4,5,4,5,5,5,4,46,53,4,10,6,3,100,40,1,2,,39,3,2,1,,5,,1,1,213,,
05/17/2020 01:17:55 AM,1520,Taiwan ,ZH,9,0,10,9,9,9,8,8,6,9,8,8,4,9,9,80,15,5,1,6,5,5,5,9,8,8,8,8,8,4,4,7,7,1,1,8,8,7,8,2,4,5,7,6,6,6,7,6,7,7,2,1,5,6,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,47,58,6,16,7,3,50,3,4,2,,33,3,1,1,,4,,1,2,213,,
05/17/2020 01:21:51 PM,1252,Taiwan ,ZH,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,50,30,20,5,8,0,8,0,9,0,8,5,6,8,8,8,8,8,8,8,9,9,8,5,8,8,8,2,8,2,8,9,8,5,8,8,8,9,5,8,8,8,8,8,9,5,8,9,8,9,8,6,9,9,5,9,8,9,0,1,25,3,7,1,,44,1,0,1,,6,,1,1,213,,
05/17/2020 01:23:55 PM,1314,Taiwan ,ZH,5,3,4,9,10,7,7,8,4,6,10,10,3,10,5,80,10,10,5,2,3,5,5,10,10,7,5,5,5,7,9,8,8,2,7,5,5,8,9,8,8,8,5,3,5,5,5,7,5,6,8,4,4,2,2,10,9,5,3,9,9,5,0,7,5,3,6,7,8,10,10,7,4,5,3,25,3,7,1,,51,3,2,1,,8,,1,1,213,,
05/17/2020 01:28:45 PM,741,Taiwan ,ZH,10,0,10,8,10,10,10,10,10,6,5,10,8,10,10,70,20,10,10,9,0,0,0,10,10,10,5,0,4,0,10,10,10,0,0,10,10,10,10,10,10,10,8,9,10,10,10,10,6,7,4,7,3,0,0,3,0,5,5,7,9,6,2,8,7,4,4,3,0,20,62,5,16,5,3,125,3,0.5,2,,45,3,1,1,,6,,1,2,213,,
05/17/2020 01:29:06 PM,1176,Taiwan ,ZH,10,0,10,10,10,10,10,10,10,10,5,5,10,10,10,90,5,5,5,3,5,5,5,10,10,5,5,5,5,5,10,5,10,2,2,5,5,5,5,5,5,5,3,10,5,5,5,10,4,4,10,8,5,1,5,5,5,5,5,10,10,5,2,5,5,2,5,5,10,50,76,5,7,8,1,150,300,4,2,,40,1,1,6,House keeper,8,,1,1,213,,
05/17/2020 01:29:42 PM,1292,Taiwan ,ZH,7,6,5,4,5,6,6,6,6,6,7,6,6,6,6,80,10,10,5,6,5,5,5,6,6,6,6,6,6,5,6,5,6,6,5,5,5,5,5,5,6,6,5,6,6,5,5,6,5,5,5,6,5,5,6,5,5,6,6,6,5,6,6,5,5,6,5,6,6,55,55,5,16,6,1,50,3,8,1,,36,1,0,1,,9,,1,1,213,,
05/17/2020 01:33:52 AM,1653,Taiwan ,ZH,5,6,3,5,5,5,5,5,5,5,5,5,2,3,8,50,30,20,3,3,3,5,5,10,7,5,5,5,5,5,5,6,7,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,3,8,3,3,5,5,5,2,5,2,1,7,2,3,5,50,50,5,9,5,3,50,300,4,1,,48,3,2,1,,7,,1,1,213,,
05/17/2020 01:35:53 PM,1174,Taiwan ,ZH,8,4,4,5,10,9,9,8,6,7,5,5,5,10,8,100,0,0,6,5,6,6,6,8,8,9,3,3,7,8,6,9,6,4,6,9,9,9,9,9,10,7,1,4,6,7,8,5,8,7,6,3,8,8,7,7,6,6,5,6,6,6,5,6,4,4,5,6,7,37,61,6,4,4,1,25,3,7,1,,44,1,0,1,,6,,1,1,213,,
05/17/2020 01:38:23 PM,1101,Taiwan ,ZH,10,0,10,5,10,10,10,10,10,10,0,5,0,5,10,100,0,0,3,5,0,7,5,10,10,0,0,0,0,0,5,10,10,0,0,10,10,10,10,7,5,8,5,5,10,8,10,6,8,8,2,0,0,5,5,5,5,8,5,7,8,2,2,2,2,5,5,5,5,50,50,5,6,8,3,125,3,7,2,,25,3,1,1,,8,,1,1,213,,
05/17/2020 01:38:29 PM,933,Taiwan ,ZH,10,0,10,8,7,7,10,10,7,10,5,10,5,10,10,30,40,30,9,6,0,0,0,10,10,5,10,6,5,10,10,10,10,0,0,6,8,8,9,10,9,10,9,10,9,9,10,10,6,4,7,7,5,0,1,4,6,6,6,6,6,5,6,5,6,6,5,5,5,23,68,3,5,7,2,25,3,7,1,,21,2,0,4,,5,,2,1,213,,
05/17/2020 01:38:48 PM,950,Taiwan ,ZH,9,3,10,9,9,10,10,10,9,8,6,9,8,9,9,40,30,30,7,7,5,5,5,10,9,6,6,6,6,4,7,7,7,5,5,6,5,6,6,6,6,6,7,7,7,7,7,7,4,6,8,6,6,5,5,5,5,5,5,6,6,6,5,6,6,5,5,5,6,10,10,5,5,8,3,No solution,1,7,1,,38,3,1,1,,5,,1,2,213,,
05/17/2020 01:40:13 PM,1027,Taiwan ,ZH,10,1,10,8,10,10,9,10,1,10,9,8,6,10,10,90,10,0,9,5,5,5,4,10,9,5,5,5,5,7,5,8,4,0,4,0,0,9,9,9,9,5,5,5,4,5,5,2,7,4,8,10,2,6,1,10,0,1,5,7,6,0,0,5,5,4,8,1,6,20,1,5,9,8,1,50,3,4,2,,33,1,0,6,Not looking for job,7,,1,1,213,,
05/17/2020 01:41:18 PM,1227,Taiwan ,ZH,1,1,2,5,10,6,7,9,0,6,0,9,0,4,7,50,30,20,3,3,0,7,7,10,10,8,5,7,9,1,10,9,7,0,0,7,0,6,6,8,0,9,0,5,5,5,5,7,3,2,9,8,3,5,2,2,0,3,0,6,9,5,0,5,0,4,4,5,9,0,43,5,16,5,3,25,3,4,2,,32,3,2,6,Maternity leave,6,,1,1,213,,
05/17/2020 01:41:37 PM,1561,Taiwan ,ZH,6,3,4,6,8,9,9,9,8,5,3,6,3,9,8,14,28,58,7,8,5,5,6,10,9,7,5,1,1,7,7,8,7,3,2,3,6,8,6,4,6,6,6,6,7,7,7,6,7,5,6,7,5,5,4,6,6,5,4,9,8,8,1,8,8,2,7,7,7,26,25,3,7,9,1,25,3,7,2,,25,1,0,2,,5,,1,1,213,,
05/17/2020 01:41:49 PM,1165,Taiwan ,ZH,10,0,10,10,10,10,10,10,8,10,5,8,5,10,10,50,40,10,8,8,5,5,5,10,10,0,0,0,0,7,3,7,8,0,8,4,3,7,5,5,8,3,8,8,7,8,8,5,7,6,6,6,3,2,2,2,5,5,2,8,8,5,5,5,7,2,7,7,5,30,40,5,5,8,3,25,3,4,1,,29,3,3,6,House keeper,6,,1,1,213,,
05/17/2020 01:42:50 PM,1436,Taiwan ,ZH,9,1,5,9,10,10,10,10,8,10,10,10,3,5,9,0,100,0,8,6,8,5,7,10,10,9,5,5,5,2,10,10,10,0,2,7,8,10,8,5,8,8,6,6,8,8,8,10,8,9,5,7,7,5,7,5,6,8,5,9,9,4,0,7,7,1,5,5,8,80,50,7,11,8,3,25,3,7,1,,45,3,1,1,,6,,1,1,213,,
05/17/2020 01:43:21 PM,1080,Taiwan ,ZH,10,4,10,10,10,9,10,10,10,10,6,5,6,10,10,30,50,20,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,6,7,7,8,7,6,8,6,5,5,80,61,6,6,7,3,50,10,70,2,,34,3,1,1,,6,,1,1,213,,
05/17/2020 01:44:03 AM,1273,Taiwan ,ZH,7,7,8,7,6,9,10,9,7,8,9,8,5,9,9,80,15,5,6,6,6,6,6,8,8,8,8,8,8,8,8,6,8,4,3,3,5,4,5,5,5,5,7,7,6,6,6,6,7,7,3,4,6,5,5,4,5,5,6,6,6,6,3,6,6,4,6,6,6,60,73,5,15,7,3,50,3,4,1,,34,3,1,1,,4,,1,2,213,,
05/17/2020 01:44:17 PM,2179,Taiwan ,ZH,10,0,10,10,10,5,5,10,10,10,10,10,5,10,10,70,30,0,1,5,5,5,5,10,5,9,9,9,9,10,10,10,10,5,1,7,7,10,10,5,2,1,2,5,2,5,5,5,3,2,5,8,5,5,5,9,9,8,5,10,10,5,2,5,5,5,5,2,8,0,15,5,5,4,3,50,3,4,2,,35,3,2,6,House keeper,11,,1,1,213,,
05/17/2020 01:45:19 PM,786,Taiwan ,ZH,2,0,10,10,10,10,10,10,7,10,4,4,6,10,10,50,50,0,7,7,0,6,6,10,10,5,0,0,0,0,10,10,10,0,0,7,6,7,6,8,5,6,6,7,6,6,6,6,6,5,6,2,2,3,5,5,5,5,5,5,4,7,3,7,5,6,5,6,4,55,51,5,4,6,3,25,3,7,1,,38,3,1,1,,5,,1,1,213,,
05/17/2020 01:49:43 PM,1189,Taiwan ,ZH,10,10,10,10,10,10,10,10,10,10,5,6,5,10,10,40,30,30,0,4,5,6,5,10,10,6,5,6,6,10,0,6,10,5,5,3,5,5,5,5,5,5,5,7,5,4,5,10,6,5,6,5,5,6,6,6,6,6,6,6,6,5,4,6,6,5,6,5,5,0,0,5,10,4,2,50,3,8,2,,48,2,1,2,,7,,1,1,213,,
05/17/2020 01:50:09 PM,851,Taiwan ,ZH,9,1,9,5,10,10,10,10,10,10,5,7,5,9,10,50,40,10,4,2,10,10,5,10,10,10,10,10,10,5,8,6,10,1,2,6,10,8,10,8,3,7,1,6,8,10,10,5,1,10,6,3,1,2,7,10,7,9,5,8,7,10,2,4,10,1,4,3,6,0,49,5,8,8,1,50,300,4,1,,37,1,0,1,,4,,1,1,213,,
05/17/2020 01:51:16 PM,936,Taiwan ,ZH,5,5,5,5,10,5,5,5,10,10,5,0,0,5,10,70,15,15,6,4,5,5,10,10,10,10,10,10,10,5,10,10,10,0,5,10,5,10,10,5,5,10,5,5,10,10,5,10,5,0,10,10,5,5,5,10,10,5,5,10,10,5,0,10,5,0,10,0,5,20,50,5,5,8,2,50,3,7,2,,30,2,0,1,,7,,1,1,213,,
05/17/2020 01:51:46 PM,1040,Taiwan ,ZH,6,4,7,6,7,5,5,4,3,6,5,4,5,6,7,50,25,25,5,4,4,6,5,6,6,1,1,1,1,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,3,3,3,3,4,5,6,5,6,6,5,6,6,6,5,5,6,5,5,6,6,19,9,5,4,5,1,50,2,4,2,,46,1,0,1,,8,,1,1,213,,
05/17/2020 01:52:48 PM,1268,Taiwan ,ZH,10,10,10,10,10,10,10,10,10,10,5,5,5,10,10,50,25,25,8,8,7,6,7,7,7,7,6,7,7,7,7,7,8,5,3,8,8,8,8,5,6,5,7,6,7,7,6,6,7,9,3,2,3,2,7,2,2,6,5,6,6,7,6,7,7,3,6,6,5,62,62,5,8,6,1,25,3,7,1,,40,1,0,1,,7,,1,1,213,,
05/17/2020 01:54:29 PM,834,Taiwan ,ZH,9,3,9,9,10,10,10,10,8,10,7,10,9,10,10,30,60,10,5,6,5,7,5,10,5,10,10,5,6,4,2,8,10,2,5,0,2,10,5,7,7,7,6,5,6,6,6,6,5,5,2,6,2,2,5,2,1,2,6,7,7,8,1,7,6,0,2,2,2,0,30,5,16,5,3,30,3,4,2,,29,3,0,1,,7,,1,1,213,,
05/17/2020 01:54:55 PM,1450,Taiwan ,ZH,10,2,10,10,10,10,10,10,10,10,5,5,1,10,10,0,50,50,8,4,5,5,5,10,10,5,5,5,5,5,5,5,10,5,10,10,5,5,5,5,5,5,10,10,5,5,5,10,5,6,5,5,5,1,1,1,3,10,5,5,5,5,5,5,5,5,5,5,5,65,15,5,9,7,1,50,3,7,1,,44,1,0,1,,6,,1,1,213,,
05/17/2020 01:57:22 AM,4922,Taiwan ,ZH,7,3,6,6,8,6,7,8,6,8,3,5,4,7,8,50,0,50,7,5,3,6,4,10,10,9,3,2,0,2,10,10,8,0,0,5,6,8,9,6,7,8,7,9,8,8,8,9,7,7,2,2,5,5,7,5,8,8,7,9,9,7,0,5,7,0,5,0,8,50,35,5,3,4,2,50,3,4,2,,39,2,1,1,,7,,1,1,213,,
05/17/2020 01:58:02 PM,2138,Taiwan ,ZH,2,6,1,3,10,6,7,10,2,8,0,1,0,1,10,50,50,0,4,3,0,5,3,10,8,5,0,0,0,4,9,10,10,0,0,0,10,9,10,7,7,6,10,8,7,9,9,10,10,10,1,2,5,0,2,10,0,7,10,6,7,10,0,5,8,0,7,2,3,0,23,2,6,8,1,25,3,4,1,,25,1,0,1,,3,,1,2,213,,
05/17/2020 02:02:15 AM,1459,Taiwan ,ZH,10,0,10,5,10,10,10,10,10,10,0,0,0,0,6,0,0,100,6,1,0,0,0,10,1,10,10,10,10,1,10,10,10,1,1,10,1,10,10,4,1,0,6,9,5,7,7,7,10,9,6,6,0,3,0,4,0,4,7,0,1,0,0,2,2,1,0,0,0,0,70,5,8,5,1,50,300,12,1,,35,1,0,1,,7,,1,1,213,,
05/17/2020 02:03:27 PM,1138,Taiwan ,ZH,10,4,4,9,10,8,9,10,6,10,1,2,2,10,4,50,30,20,4,7,2,7,2,10,5,7,7,5,5,7,8,9,10,7,6,7,6,7,7,5,8,8,5,5,5,6,6,10,3,5,4,7,5,5,2,5,2,5,5,5,2,1,2,5,2,2,2,3,2,49,20,5,6,10,3,25,3,4,2,,36,3,2,1,,6,,1,1,213,,
05/17/2020 02:03:35 PM,846,Taiwan ,ZH,5,5,6,8,6,5,8,7,6,7,5,4,6,2,3,80,10,10,6,5,3,3,4,5,4,3,3,4,5,3,4,4,3,4,4,3,3,3,3,3,3,4,3,4,3,2,2,4,3,3,3,4,4,2,2,3,3,3,3,4,3,3,5,4,4,4,4,5,5,41,26,4,10,5,2,50,20,7,1,,28,2,0,1,,6,,1,1,213,,
05/17/2020 02:04:25 PM,2625,Taiwan ,ZH,9,3,4,3,8,7,6,6,7,10,4,6,4,7,10,40,30,30,6,4,0,6,7,10,6,5,3,1,5,6,8,8,8,8,4,8,8,9,9,8,9,8,5,6,6,8,7,7,4,5,4,6,4,6,2,6,7,7,8,7,7,5,4,6,6,2,6,6,6,30,25,3,9,7,1,25,3,4,1,,30,1,0,1,,6,,1,1,213,,
05/17/2020 02:07:14 PM,3305,Taiwan ,ZH,8,2,5,9,10,8,7,8,5,10,3,8,5,9,10,30,50,20,5,4,0,5,7,10,10,8,8,4,4,5,7,10,7,2,5,6,6,7,7,2,5,1,7,7,8,7,8,6,5,2,5,9,6,5,5,7,6,3,7,8,8,7,2,7,8,2,8,8,9,50,40,6,10,6,3,50,3,7,2,,38,3,2,3,,7,,1,1,213,,
05/17/2020 02:08:03 AM,2038,Taiwan ,ZH,9,2,10,9,10,9,5,7,4,5,9,9,4,8,9,0,100,0,0,0,5,5,4,10,9,6,5,4,6,8,6,5,4,6,8,6,5,8,5,9,4,5,5,4,5,5,3,9,7,4,9,5,5,9,6,6,4,8,8,5,8,5,8,6,9,6,8,3,8,81,30,7,14,0,1,25,300,4,1,,21,1,0,2,,8,,1,1,213,,
05/17/2020 02:09:27 AM,1173,Taiwan ,ZH,10,2,3,9,10,8,9,8,2,10,2,2,2,1,7,60,20,20,2,2,2,2,10,10,10,2,2,1,1,10,10,10,10,2,9,10,10,10,10,2,2,2,8,6,10,10,5,5,5,8,5,5,2,2,3,5,5,6,3,10,10,10,10,6,10,5,10,10,10,24,21,2,1,8,1,25,3,4,1,,33,1,0,1,,6,,1,1,213,,
05/17/2020 02:12:11 PM,1154,Taiwan ,ZH,6,1,5,4,9,7,6,10,6,9,5,5,5,10,10,100,0,0,6,7,5,5,5,10,9,5,5,5,5,5,9,9,9,0,4,6,6,9,9,9,5,8,6,5,6,6,6,6,5,6,4,4,5,4,4,5,4,6,5,7,7,5,5,5,6,5,4,4,5,10,10,8,14,8,1,25,3,I don't know,2,,51,1,0,1,,6,,1,1,213,,
05/17/2020 02:13:58 PM,1511,Taiwan ,ZH,10,0,10,10,10,8,8,7,8,10,5,7,5,10,10,100,0,0,8,8,0,5,2,10,10,10,8,5,5,5,10,10,10,0,5,10,10,10,10,10,7,7,9,9,8,7,7,9,9,7,7,6,3,3,2,5,9,9,1,10,10,5,0,5,8,1,6,5,10,30,50,3,7,6,3,25,300,7,1,,55,3,2,1,,4,,1,1,213,,
05/17/2020 02:20:44 PM,830,Taiwan ,ZH,5,5,9,9,10,10,10,9,8,10,6,4,3,8,10,20,60,20,8,5,1,1,2,10,10,7,7,1,5,1,1,10,10,0,0,1,1,10,10,1,10,9,3,3,6,7,7,8,7,6,5,5,0,3,0,2,0,2,5,10,10,3,3,6,6,1,7,5,6,35,30,5,9,8,2,25,3,4,2,,27,2,0,2,,7,,1,1,213,,
05/17/2020 02:22:41 AM,1102,Taiwan ,ZH,10,0,10,10,10,10,10,10,6,10,10,7,5,10,10,50,50,0,0,6,5,7,5,10,6,5,0,0,0,10,10,10,10,0,0,5,3,3,5,6,6,6,5,5,8,8,8,8,8,5,8,5,5,5,5,6,3,5,4,10,6,6,0,6,6,0,5,5,6,31,31,4,11,5,3,25,3,4,2,,47,3,1,6,House wife,6,,1,1,213,,
05/17/2020 02:26:13 AM,1107,Taiwan ,ZH,6,3,3,3,7,7,8,9,8,8,3,4,2,7,5,30,40,30,4,6,5,3,3,4,3,7,3,3,4,2,7,7,6,3,2,7,5,8,9,2,7,7,7,9,8,7,7,8,8,7,3,3,4,3,5,3,7,8,6,6,6,3,3,5,4,3,5,6,6,16,55,4,6,6,1,25,300,4,2,,25,1,0,4,,4,,1,1,213,,
05/17/2020 02:28:00 PM,865,Taiwan ,ZH,3,7,1,7,10,9,9,10,8,10,1,3,1,3,7,70,30,0,7,5,3,5,5,10,10,7,1,1,1,0,10,9,8,0,0,6,5,6,6,5,5,7,7,6,7,6,6,7,4,3,7,6,5,6,4,8,6,6,5,6,6,0,0,7,7,1,5,1,4,10,20,4,9,6,1,25,3,7,2,,21,1,0,4,,8,,1,1,213,,
05/17/2020 02:30:02 PM,1080,Taiwan ,ZH,8,6,7,4,5,4,4,7,7,7,3,7,3,7,8,100,0,0,5,6,6,6,6,10,8,10,9,4,4,8,8,7,8,8,8,7,7,8,8,8,5,5,7,8,8,7,6,7,6,7,7,7,8,8,9,9,8,8,8,8,8,9,9,7,8,8,8,9,8,25,29,7,1,3,1,25,3,2,1,,37,1,0,1,,6,,1,1,213,,
05/17/2020 02:32:24 PM,1111,Taiwan ,ZH,9,4,5,9,9,7,8,9,6,7,3,6,4,8,8,80,15,5,3,4,3,7,5,7,6,3,1,1,3,3,6,7,7,4,7,8,8,7,9,4,7,6,3,7,6,3,5,7,4,6,3,2,3,4,6,8,4,7,5,7,6,4,3,6,8,7,5,6,4,24,38,5,14,6,3,25,3,7,2,,45,3,1,1,,7,,2,2,213,,
05/17/2020 02:41:04 AM,1130,Taiwan ,ZH,5,3,3,2,9,10,10,10,5,10,2,6,3,10,10,50,30,20,5,2,5,5,7,7,9,9,9,7,8,4,9,8,8,2,3,2,7,7,7,2,2,5,3,8,7,7,7,7,8,7,2,2,2,2,2,5,7,7,5,7,7,7,2,8,7,5,5,7,6,60,57,5,14,7,3,50,3,7,2,,42,3,1,2,,6,,1,1,213,,
05/17/2020 02:41:09 AM,954,Taiwan ,ZH,8,5,3,9,10,10,10,10,10,10,4,5,3,6,10,0,50,50,7,7,4,7,6,10,10,4,3,1,1,2,8,8,7,1,2,3,5,7,7,7,8,8,5,6,7,7,7,8,7,6,6,5,3,8,7,8,8,7,5,7,7,6,4,7,7,4,7,7,6,50,60,5,16,8,2,25,300,4,2,,20,2,0,4,,7,,1,1,213,,
05/17/2020 02:43:56 AM,1026,Taiwan ,ZH,10,0,10,8,7,10,10,10,8,10,10,10,10,10,10,20,50,30,6,6,5,6,6,10,10,7,1,1,1,2,8,8,7,3,5,5,6,7,7,6,6,7,7,7,5,6,7,8,8,8,3,2,1,5,7,3,5,7,4,7,7,7,2,5,5,5,6,5,5,50,46,5,5,7,3,50,3,8,2,,49,3,0,5,,6,,1,1,213,,
05/17/2020 02:44:05 PM,1301,Taiwan ,ZH,5,1,1,0,4,1,2,3,2,8,3,3,2,3,4,60,20,20,4,2,4,1,3,10,10,10,10,10,10,3,3,4,2,5,4,2,2,3,3,2,4,1,2,2,2,3,4,4,4,4,6,5,4,2,2,2,3,2,2,1,4,3,3,4,3,2,3,3,4,49,51,5,16,5,2,175,3,7,2,,28,2,0,1,,6,,1,1,213,,
