,RecordDate,Duration_sec,Language,Country,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1,psych_wellbeing2,collective_narcis1,collective_narcis2,collective_narcis3,national_identity_1,national_identity_2,Conspiracy_theories_1,Conspiracy_theories_2,Conspiracy_theories_3,Conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,Self.esteem,AttCheck2,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,MORAL_ID_1,MORAL_ID_2,MORAL_ID_3,MORAL_ID_4,MORAL_ID_5,MORAL_ID_6,MORAL_ID_7,MORAL_ID_8,MORAL_ID_9,MORAL_ID_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marital,children,employment_status,employment_status_other,Ladder,urban,tested_positive,know_tested_positive,education_status,education_status_other,region,latest_vote,latest_vote_other,AttCheck_nobots
175,4/28/2020 20:00,1495,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,10,10,100,0,50,50,5,5,0,0,0,0,10,0,0,100,0,0,10,10,10,0,0,10,10,10,10,NA,10,10,100,100,10,5,5,5,5,10,0,0,10,0,0,0,0,0,0,0,5,8,5,0,5,5,2,0,0,5,10,10,0,14,10,NA,NA,NA,2,,54,3,1,1,,6,1,1,2,6,,4,4,,213
176,4/28/2020 20:09,985,MK,North Macedonia,10,0,7,10,10,7,7,10,7,6,10,10,9,10,100,70,20,10,9,7,0,0,0,1,2,0,0,0,0,8,10,10,10,0,1,7,1,7,7,0,3,7,74,72,6,6,6,7,8,9,6,2,8,5,8,0,0,8,5,2,8,8,8,0,6,6,1,5,7,7,50,50,3,14,8,50,3,7,1,,36,3,1,1,,4,1,1,1,8,,7,4,,213
177,4/28/2020 19:55,1865,MK,North Macedonia,7,0,10,10,10,6,6,6,6,6,5,3,0,8,70,80,18,2,8,8,20,80,50,10,10,50,50,80,80,2,10,10,10,0,2,4,8,10,8,5,1,10,87,90,9,9,9,10,7,5,4,2,9,7,5,8,8,8,5,2,10,10,0,0,5,1,0,8,7,10,10,20,8,12,10,50,NA,4,1,,36,3,3,3,,6,1,1,1,6,,7,8,,213
178,4/28/2020 19:59,1688,MK,North Macedonia,10,1,8,10,10,5,10,10,10,10,10,10,10,10,100,40,40,20,7,7,NA,NA,NA,5,5,0,0,0,0,2,10,10,10,0,0,10,8,10,10,10,6,6,100,85,10,8,10,10,9,10,1,0,10,0,5,0,0,0,0,0,10,10,5,0,5,5,0,5,8,5,20,20,2,14,9,25,3,7,1,,42,3,1,1,,6,2,1,1,5,,8,4,,213
179,4/28/2020 20:07,1313,MK,North Macedonia,9,5,6,10,10,10,8,10,10,10,9,9,9,10,100,0,50,50,9,8,20,20,30,5,3,100,0,20,0,5,10,10,10,0,3,6,6,8,8,4,4,8,70,60,5,7,6,4,7,9,3,0,3,5,2,3,6,1,1,2,7,5,3,1,3,3,3,6,7,5,100,70,7,5,9,25,3,4,1,,35,2,0,1,,6,1,2,2,9,Specijalizant,4,4,,213
180,4/28/2020 20:29,10,MK,North Macedonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,
181,4/28/2020 19:47,2861,MK,North Macedonia,10,0,10,10,10,10,10,10,8,10,9,10,1,10,100,90,5,5,6,7,0,0,100,9,9,0,0,0,0,1,10,10,10,0,0,1,6,10,10,4,10,10,NA,85,8,7,9,10,8,7,2,9,6,0,3,3,2,6,5,6,9,8,9,1,9,6,1,1,8,9,10,20,0,10,6,NA,NA,NA,2,,66,3,3,5,,6,1,1,1,6,,7,4,,213
182,4/28/2020 19:54,2830,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,9,10,9,10,100,10,40,50,7,7,0,60,60,6,7,0,0,0,0,1,10,10,10,0,0,1,8,7,8,6,7,9,20,20,7,7,8,8,8,8,6,6,7,0,9,8,0,8,9,2,10,6,0,0,6,6,0,6,6,10,10,80,2,16,7,25,NA,NA,2,,26,1,0,4,,4,1,1,1,6,,5,11,не гласав,213
183,4/28/2020 20:36,950,MK,North Macedonia,10,0,10,0,9,10,10,10,6,5,5,5,0,8,50,70,20,10,3,5,50,100,100,10,10,50,50,60,50,5,8,5,10,10,5,10,10,10,10,10,10,10,100,100,5,7,8,8,5,7,10,6,5,5,6,0,5,8,5,0,5,5,5,9,6,5,0,5,5,10,70,70,5,16,7,25,1,7,1,,35,2,0,1,,6,1,1,2,6,,4,12,,213
184,4/28/2020 20:30,1319,MK,North Macedonia,10,1,10,10,10,10,10,9,5,8,10,10,10,10,100,10,45,45,4,3,10,20,20,5,3,20,0,10,0,5,10,10,10,0,0,6,10,10,10,8,6,8,33,30,10,10,10,10,9,9,3,1,1,0,1,4,0,7,5,0,10,10,7,0,8,7,0,8,8,5,20,40,1,16,3,50,300,8,2,,33,1,0,3,,8,2,1,1,5,,5,4,,213
185,4/28/2020 20:36,1192,MK,North Macedonia,3,7,3,3,3,8,10,9,6,6,8,8,1,9,30,65,25,10,6,6,20,20,20,3,3,20,0,10,0,2,8,8,8,2,2,7,7,8,8,3,3,3,67,76,4,4,7,5,6,6,5,5,7,0,3,2,0,5,5,5,7,6,5,2,NA,NA,NA,5,NA,6,10,10,3,15,7,25,3,7,1,,48,1,3,1,,5,1,1,1,6,,7,13,,213
186,4/28/2020 20:17,2348,MK,North Macedonia,9,0,9,9,10,10,9,10,9,10,9,10,8,10,97,50,20,30,8,5,10,10,20,7,7,30,10,10,10,1,9,9,9,0,1,9,6,9,9,5,5,9,80,86,9,9,9,10,9,9,7,1,9,0,1,1,9,9,1,1,8,9,1,0,9,7,1,1,1,1,70,70,6,15,8,50,3,4,2,,44,3,2,1,,6,1,1,1,6,,7,13,,213
187,4/28/2020 20:37,1328,MK,North Macedonia,10,1,10,10,10,7,7,10,8,6,8,9,4,3,8,90,5,5,7,5,0,0,30,5,7,10,20,10,10,6,5,7,7,3,2,4,4,4,8,7,7,7,58,49,5,6,5,7,8,5,5,8,3,0,5,3,3,2,3,7,6,7,5,9,5,5,5,5,9,4,0,30,4,3,7,50,3008,8,2,,26,1,0,3,,6,1,1,1,6,,7,4,,213
188,4/28/2020 20:34,1595,MK,North Macedonia,10,0,10,10,10,10,10,10,0,10,10,10,0,10,100,80,5,15,3,3,100,100,100,10,0,100,50,50,0,5,10,10,10,0,0,10,10,10,10,10,0,0,100,100,5,5,5,5,10,10,5,0,10,0,0,0,0,0,0,5,10,7,0,8,5,5,5,8,5,10,0,10,5,9,8,50,3,4,1,,60,3,2,1,,4,1,1,1,6,,10,4,,213
189,4/28/2020 20:49,759,MK,North Macedonia,10,2,10,10,10,10,10,10,10,10,7,10,0,0,100,0,100,0,10,6,0,100,0,10,10,0,0,0,0,10,10,10,10,0,0,7,7,7,3,7,7,7,100,100,3,4,7,10,10,10,0,0,9,0,0,0,0,10,10,10,10,10,0,0,10,0,10,0,0,0,80,10,2,8,9,25,NA,7,1,,24,2,0,1,,4,1,1,2,6,,4,4,,213
190,4/28/2020 20:47,1000,MK,North Macedonia,8,7,5,5,8,8,7,7,6,9,4,4,4,4,70,50,50,0,2,3,80,80,80,5,10,80,70,60,60,2,8,6,7,1,5,5,5,NA,5,5,5,5,82,82,8,8,8,9,5,7,2,3,5,0,2,2,0,2,2,5,7,5,5,2,5,5,5,5,5,5,0,10,8,16,8,25,3,7,1,,41,1,0,1,,6,2,1,1,5,,10,5,,213
191,4/28/2020 20:48,1208,MK,North Macedonia,8,2,8,9,10,6,6,6,5,7,7,8,2,3,95,50,50,0,9,9,30,30,90,8,8,20,20,20,20,6,9,8,8,3,3,6,6,7,8,2,9,7,66,79,7,8,8,10,8,8,3,2,8,0,3,5,2,6,4,6,9,9,9,1,9,9,5,5,8,5,40,80,3,2,8,50,300,4,2,,42,3,2,1,,6,1,1,1,6,,7,13,,213
192,4/28/2020 20:16,3309,MK,North Macedonia,10,0,10,10,10,10,10,10,10,9,10,10,8,10,100,50,50,0,6,5,90,90,90,7,8,80,70,50,50,4,10,10,10,0,2,5,5,10,10,2,9,9,100,90,9,10,9,10,8,10,3,0,8,0,5,10,1,9,7,5,10,10,5,0,7,9,0,5,5,10,10,20,0,16,8,NA,NA,NA,2,,45,3,2,1,,4,1,1,2,6,,7,13,,213
193,4/28/2020 20:01,4282,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,7,10,9,10,100,60,40,0,6,6,30,60,60,8,8,70,50,80,50,3,10,10,10,3,0,8,8,9,10,6,6,3,81,90,8,9,10,10,7,8,8,0,8,0,3,3,0,7,2,0,10,10,2,0,4,5,1,0,0,10,30,40,4,16,8,NA,NA,NA,2,,39,3,2,1,,6,1,1,2,6,,4,4,,213
194,4/28/2020 20:56,1222,MK,North Macedonia,10,0,10,10,10,5,10,10,NA,5,10,10,10,10,100,50,50,0,5,5,100,50,50,5,10,0,0,0,0,5,10,10,10,0,0,5,5,5,5,5,5,5,100,100,10,10,10,10,10,10,5,0,10,0,0,0,0,0,5,0,10,10,10,0,5,5,5,5,5,NA,0,50,4,10,5,50,900,NA,1,,55,3,3,1,,6,1,1,1,5,,4,4,,213
195,4/28/2020 21:03,843,MK,North Macedonia,10,10,10,9,10,3,3,5,4,1,8,10,1,9,100,70,0,30,8,9,20,20,0,0,0,50,50,50,50,2,7,7,7,3,1,10,6,8,7,7,5,6,79,86,7,8,8,8,4,8,8,2,5,0,1,5,0,7,7,0,NA,7,4,2,NA,NA,4,7,7,3,70,70,5,5,7,25,3,7,2,,28,3,1,1,,3,1,1,1,6,,7,13,,213
196,4/28/2020 20:55,1636,MK,North Macedonia,5,8,5,9,9,10,8,10,10,10,8,8,5,10,100,0,100,0,5,6,50,50,50,9,9,10,10,10,10,3,10,10,10,0,0,8,5,8,8,5,2,0,100,95,9,8,9,9,5,8,5,4,9,8,8,7,3,6,6,1,9,8,5,3,3,3,5,9,8,9,10,50,3,9,9,25,1,5,1,,57,3,2,1,,4,1,1,1,6,,4,4,,213
197,4/28/2020 20:51,2499,MK,North Macedonia,9,7,7,7,1,2,2,3,0,1,9,10,7,9,85,50,25,25,8,9,60,100,80,10,7,30,20,60,60,1,3,7,9,1,2,10,9,7,2,9,6,10,91,93,3,4,5,4,6,8,4,9,8,0,9,10,6,9,4,5,8,3,0,2,3,6,3,5,7,10,20,40,5,16,7,25,NA,NA,1,,26,2,0,1,,7,1,1,1,5,,7,13,,213
198,4/28/2020 21:11,1477,MK,North Macedonia,10,1,10,10,10,10,10,10,10,10,10,10,10,10,95,60,20,20,7,8,0,0,0,1,0,0,0,0,0,3,10,10,10,1,1,1,0,9,9,8,5,5,90,90,5,5,7,5,8,9,0,5,7,0,0,2,7,5,7,3,4,5,5,2,0,0,5,0,3,0,10,20,0,14,9,25,3,7,1,,22,1,0,4,,4,1,1,2,5,,7,13,,213
199,4/28/2020 20:42,3288,MK,North Macedonia,6,1,8,9,9,6,5,6,5,6,3,3,0,9,0,60,20,20,7,7,60,80,70,6,9,60,10,20,20,1,10,10,10,3,1,8,8,9,6,6,6,6,69,61,7,5,8,9,6,8,7,6,7,10,5,5,0,6,7,1,6,9,6,3,6,6,4,7,8,6,50,80,6,13,7,25,NA,7,1,,30,1,0,1,,6,1,2,2,6,,4,11,Не сум гласал,213
200,4/28/2020 21:25,796,MK,North Macedonia,4,2,8,10,10,9,10,10,10,10,9,9,9,10,99,30,40,30,5,7,50,50,50,5,5,40,30,20,10,3,8,9,9,2,2,8,8,10,8,7,8,8,50,73,8,1,8,10,7,8,2,2,6,0,4,4,2,4,4,3,8,6,5,2,7,8,4,3,3,7,20,20,5,2,7,50,NA,4,2,,35,3,2,1,,5,1,1,1,7,,7,4,,213
201,4/28/2020 21:24,1216,MK,North Macedonia,1,7,10,8,1,8,8,10,7,5,0,1,3,3,0,100,0,0,10,8,70,100,100,10,10,0,0,0,0,6,10,10,10,0,0,0,0,0,0,0,6,0,100,85,10,10,10,10,10,10,0,0,10,10,0,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,0,10,8,1,10,50,900,4,1,,53,1,0,3,,6,1,1,1,6,,1,5,,213
202,4/28/2020 21:16,1694,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,10,10,100,30,50,20,10,8,100,70,70,7,8,70,70,40,40,5,10,10,10,0,0,7,10,6,7,2,3,8,100,100,8,8,10,10,9,9,1,0,9,0,0,0,0,0,4,0,10,10,10,0,10,10,0,5,5,10,50,60,3,16,8,NA,NA,NA,2,,59,3,3,1,,6,1,1,2,6,,7,4,,213
203,4/28/2020 21:18,1600,MK,North Macedonia,10,10,10,10,10,9,9,10,10,10,10,10,8,10,80,10,40,50,10,9,100,100,100,10,10,80,70,70,70,8,10,10,10,10,2,7,7,7,7,6,6,6,70,75,5,4,6,10,7,8,3,3,8,3,3,3,0,2,4,0,8,8,7,7,7,6,2,2,2,3,30,30,3,2,7,50,NA,4,1,,64,3,2,5,,5,1,1,1,6,,7,4,,213
204,4/28/2020 21:25,1322,MK,North Macedonia,10,0,10,10,10,7,9,10,5,10,10,10,3,10,100,0,40,60,8,7,50,90,20,5,5,10,10,50,50,2,10,10,9,0,1,9,9,9,5,8,8,9,84,100,8,7,7,8,10,10,6,8,7,0,5,2,2,1,1,1,5,8,5,1,5,5,1,5,1,5,50,50,4,6,9,25,3,7,1,,30,2,0,2,,6,1,1,1,6,,5,4,,213
205,4/28/2020 21:35,689,MK,North Macedonia,NA,NA,NA,NA,NA,7,7,5,4,6,0,1,5,5,47,50,50,0,10,7,40,40,40,10,10,100,100,100,40,NA,NA,NA,NA,NA,NA,4,4,10,10,1,3,3,92,NA,6,4,6,6,NA,NA,NA,NA,10,0,0,NA,0,1,0,8,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,0,10,NA,NA,10,50,3,4,1,,38,3,2,1,,1,2,1,2,6,,1,12,,213
206,4/28/2020 19:36,7928,MK,North Macedonia,7,5,7,10,10,8,8,10,10,10,10,10,0,10,100,30,70,0,7,4,0,0,0,0,0,0,40,20,0,2,10,10,10,0,0,10,10,10,10,0,0,0,91,100,10,10,10,10,10,10,0,0,7,0,0,0,0,0,10,0,10,10,6,0,10,10,0,10,10,7,0,30,3,16,7,50,NA,4,2,,34,1,0,6,International freelance,6,1,1,1,7,,NA,13,,213
207,4/28/2020 21:36,1015,MK,North Macedonia,10,1,10,10,10,10,10,10,7,10,10,10,4,10,100,0,100,0,3,2,0,0,0,0,0,0,0,0,0,6,10,10,10,0,2,10,10,8,8,8,10,10,81,69,4,4,4,8,10,8,3,4,9,0,0,0,10,1,0,0,10,10,0,0,7,8,0,9,8,10,60,20,0,9,5,25,NA,NA,1,,43,1,0,1,,6,1,1,2,6,,7,10,,213
208,4/28/2020 21:18,2323,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,10,10,100,50,30,20,6,6,10,10,100,5,5,70,70,70,70,5,10,10,10,0,2,9,9,9,9,1,1,9,90,90,9,9,9,10,9,9,1,1,9,0,1,5,1,9,9,1,10,10,1,1,10,10,1,9,NA,NA,20,30,5,16,6,25,300,4,2,,67,3,2,5,,5,1,1,1,6,,7,4,,312
209,4/28/2020 21:45,947,MK,North Macedonia,8,0,8,9,9,3,3,9,0,2,2,10,0,10,100,20,80,0,9,9,0,0,0,3,3,0,0,0,0,2,10,10,10,0,0,10,10,10,10,10,10,10,87,87,8,8,8,8,5,7,7,2,7,0,3,8,0,8,0,0,9,9,3,3,3,8,0,8,8,8,20,20,5,12,8,50,300,4,1,,36,3,2,1,,6,1,1,1,7,,NA,4,,213
210,4/28/2020 21:40,1352,MK,North Macedonia,9,1,10,10,10,10,10,10,10,10,10,10,10,10,100,50,50,0,8,9,20,10,0,6,3,50,50,50,0,1,10,10,10,0,0,1,1,8,8,1,2,1,100,100,10,10,10,10,9,10,8,0,7,0,1,6,0,6,1,6,8,10,8,0,8,1,1,1,1,9,80,80,2,5,10,50,300,4,2,,30,2,0,1,,3,1,1,1,7,,7,4,,213
211,4/28/2020 21:50,916,MK,North Macedonia,10,2,10,10,10,10,10,10,10,10,5,10,0,10,100,0,50,50,7,10,0,10,50,4,5,0,0,0,0,10,10,10,10,0,0,10,10,10,10,0,0,0,50,50,6,6,6,7,10,8,8,9,5,0,3,0,0,0,0,0,7,9,0,0,5,8,0,0,5,5,50,50,5,12,8,NA,300,7,2,,37,3,3,1,,4,1,1,2,6,,4,9,,213
212,4/28/2020 21:48,1496,MK,North Macedonia,8,0,10,10,10,5,5,5,9,10,8,9,0,5,50,50,50,0,8,8,50,50,90,5,5,100,50,50,90,7,10,10,10,0,0,9,5,10,10,5,10,10,84,85,5,7,7,5,8,9,8,0,9,0,0,5,5,5,8,5,8,8,5,0,9,10,0,8,8,5,20,20,8,12,8,NA,NA,NA,2,,49,3,3,1,,3,1,1,1,7,,7,13,,213
213,4/28/2020 21:51,1569,MK,North Macedonia,10,8,8,4,10,6,7,9,5,4,9,10,1,9,18,50,25,25,6,4,10,10,30,2,2,70,10,70,60,9,9,10,7,0,2,9,10,10,8,8,8,7,73,76,6,4,6,10,9,9,1,1,3,0,4,6,1,4,2,0,6,8,3,0,3,3,3,7,6,5,70,80,4,16,9,50,300,4,2,,25,2,0,3,,8,1,1,1,6,,5,12,,213
214,4/28/2020 21:59,1287,MK,North Macedonia,10,5,10,9,10,0,0,10,10,8,10,10,5,5,51,20,20,60,5,5,0,50,50,7,7,70,60,90,80,7,10,10,10,0,2,10,9,10,3,0,7,2,50,60,5,8,7,9,3,10,4,0,7,0,6,5,3,8,6,2,7,6,5,0,8,3,1,9,7,7,10,60,5,3,9,25,3,4,2,,21,2,0,4,,8,1,1,1,5,,10,4,,213
215,4/28/2020 20:14,7637,MK,North Macedonia,10,0,10,10,10,4,4,10,10,10,1,1,0,6,58,50,0,50,6,6,10,10,10,6,6,10,20,30,40,8,10,9,9,0,2,9,6,9,9,9,6,6,86,65,4,3,4,7,7,6,6,6,4,0,3,2,7,2,1,1,4,4,3,2,6,6,4,1,1,4,80,90,1,2,6,NA,NA,NA,2,,56,3,2,1,,5,1,1,2,6,,4,4,,213
216,4/28/2020 22:05,1191,MK,North Macedonia,8,2,5,10,10,5,5,8,7,7,2,5,0,8,70,0,100,0,1,4,50,80,100,10,10,50,80,80,50,9,9,9,7,2,3,9,5,5,8,5,5,8,81,82,7,8,8,8,9,10,1,1,8,5,5,7,2,9,2,1,9,9,1,1,5,9,2,5,5,9,10,0,8,10,7,50,1,4,2,,46,3,2,2,,6,1,1,1,6,,7,13,,213
217,4/28/2020 22:27,14,MK,North Macedonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,
218,4/28/2020 21:54,2636,MK,North Macedonia,9,0,10,9,10,7,8,9,9,9,8,10,6,10,100,40,40,20,8,7,10,40,20,8,8,40,40,50,50,3,10,9,9,2,5,7,5,5,6,5,5,5,95,96,5,4,6,5,4,6,1,2,7,0,9,2,1,1,2,2,8,8,5,4,5,5,5,5,5,5,40,50,5,14,9,50,1,7,1,,37,3,3,1,,6,1,1,1,7,,4,13,,212
219,4/28/2020 22:26,791,MK,North Macedonia,4,0,8,10,10,6,6,8,2,7,4,4,0,5,40,0,30,70,3,7,20,20,30,3,2,0,0,0,0,3,8,7,7,3,3,4,6,6,6,4,4,8,30,NA,5,4,5,6,4,5,5,5,4,0,4,1,1,4,2,0,6,3,3,3,3,3,3,2,5,3,10,20,6,14,4,50,3,7,1,,37,3,2,1,,3,1,1,1,8,,NA,11,,213
220,4/28/2020 22:23,1679,MK,North Macedonia,7,3,3,9,4,4,4,5,0,2,5,3,0,7,74,100,0,0,2,2,50,80,70,5,9,80,100,90,70,1,10,10,10,0,3,7,8,10,9,9,9,8,66,50,3,3,2,1,8,9,7,7,7,0,6,6,5,5,3,8,6,7,2,1,6,9,10,8,9,5,0,0,NA,16,6,50,3,4,1,,43,1,0,3,,7,1,1,1,6,,5,11,Nikoja,213
221,4/28/2020 22:56,1252,MK,North Macedonia,8,1,3,9,10,7,8,10,0,10,3,10,0,10,100,50,40,10,5,7,0,20,50,6,6,0,0,0,0,0,10,10,10,0,0,8,6,2,6,6,5,8,85,85,9,6,9,9,5,7,6,8,8,0,1,5,1,2,5,0,10,8,0,0,6,6,9,2,6,9,60,60,3,9,8,NA,NA,NA,1,,35,2,0,1,,3,1,1,2,7,,7,4,,213
222,4/28/2020 22:45,1969,MK,North Macedonia,9,1,3,9,1,9,9,10,9,9,9,10,10,9,91,0,80,20,8,7,50,50,90,9,10,70,50,50,70,5,9,9,7,1,2,8,8,8,8,9,8,9,88,85,8,7,9,9,7,9,8,3,9,0,5,5,3,5,7,5,9,9,6,8,7,8,1,6,6,9,30,40,5,11,8,NA,300,NA,2,,56,3,1,1,,4,1,1,1,7,,NA,13,,213
223,4/28/2020 22:52,1770,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,10,10,100,30,30,40,6,6,0,0,0,2,2,0,0,0,0,6,10,10,10,0,0,3,3,9,3,0,0,5,55,57,8,0,1,1,10,10,0,0,4,3,0,0,0,0,0,0,10,10,7,0,9,9,10,7,5,9,10,50,0,16,5,50,300,4,2,,55,3,2,5,,6,3,1,1,6,,10,12,,213
224,4/28/2020 23:00,1291,MK,North Macedonia,10,0,9,10,10,10,10,10,10,7,10,10,7,10,100,50,40,10,7,7,50,50,70,5,5,50,0,0,0,3,10,10,9,0,2,7,7,8,9,8,8,9,80,90,9,9,9,9,5,9,6,8,6,0,5,5,5,5,5,5,10,7,5,0,7,7,0,1,1,5,60,50,3,9,7,50,300,4,2,,43,3,1,1,,5,1,1,2,6,,7,12,,213
225,4/28/2020 21:50,5696,MK,North Macedonia,8,7,10,10,10,7,7,10,10,10,7,7,0,10,100,0,50,50,8,7,10,10,10,3,3,10,10,10,10,4,10,10,10,0,0,1,1,1,1,1,1,1,99,100,7,7,7,10,9,9,0,0,8,5,6,6,0,5,6,0,10,10,10,0,10,10,0,0,0,10,100,100,5,1,7,NA,NA,NA,2,,30,2,0,1,,5,1,1,1,6,,7,13,,213
226,4/28/2020 22:52,2160,MK,North Macedonia,10,3,4,5,8,5,5,10,6,9,7,8,5,8,99,40,40,20,7,6,80,70,70,7,10,50,50,40,40,7,10,10,9,1,5,10,NA,NA,NA,NA,NA,NA,100,100,6,2,7,10,5,7,5,1,8,0,5,2,0,3,3,3,10,10,5,0,9,5,0,7,7,7,50,50,5,16,8,50,NA,NA,2,,42,3,2,1,,6,1,1,1,5,,8,13,,213
227,4/28/2020 20:12,12205,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,0,10,100,50,50,0,5,5,100,100,100,10,10,10,10,100,10,5,5,10,10,0,5,9,8,10,10,10,10,10,50,50,6,8,8,8,6,9,9,5,5,5,5,5,1,5,5,10,5,9,7,1,5,9,1,5,8,8,50,50,NA,11,7,50,31,8,2,,55,3,2,1,,4,2,1,1,6,,8,13,,213
228,4/28/2020 23:27,615,MK,North Macedonia,10,3,10,10,10,10,10,10,5,5,5,5,0,5,50,100,0,0,4,3,0,20,40,0,2,50,0,30,50,5,8,8,5,5,0,5,5,5,5,5,5,5,75,89,5,5,5,5,4,10,0,0,7,0,10,10,5,5,5,5,10,10,9,0,4,4,2,4,5,5,10,40,5,2,9,25,3,4,2,,30,3,1,1,,3,1,1,2,7,,7,13,,213
229,4/28/2020 21:32,7816,MK,North Macedonia,3,5,5,0,10,10,10,10,8,10,1,1,0,3,0,30,50,20,8,8,0,100,100,10,10,100,100,100,100,10,10,10,10,0,0,0,0,3,3,4,3,1,100,100,0,10,10,10,10,10,0,0,10,0,5,5,0,10,10,5,10,10,5,0,0,1,2,9,1,10,30,20,5,3,8,NA,NA,NA,2,,58,2,0,1,,3,1,1,1,6,,NA,13,,213
230,4/28/2020 23:28,1032,MK,North Macedonia,8,6,10,10,10,10,10,10,10,10,10,10,2,10,100,70,20,10,8,8,0,80,50,5,5,50,50,50,50,5,9,10,10,0,2,10,10,10,10,10,10,10,80,80,5,9,9,9,2,7,7,7,5,0,7,8,0,7,3,0,10,10,9,0,8,8,0,7,6,8,80,80,5,16,8,NA,NA,NA,2,,24,2,0,2,,5,1,1,2,5,,4,12,,213
231,4/28/2020 22:58,2822,MK,North Macedonia,10,0,10,10,10,9,9,10,10,9,10,10,3,10,100,70,15,15,5,8,0,40,0,5,5,10,10,10,10,3,10,10,10,0,0,5,5,10,9,9,9,9,89,80,6,9,9,8,5,10,8,4,9,0,3,5,2,10,9,1,8,8,5,0,8,8,1,2,5,8,50,50,NA,4,7,25,3,7,2,,44,3,2,1,,4,1,1,2,7,,4,11, Ne glasam,213
232,4/28/2020 23:28,1106,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,0,10,100,50,50,0,6,2,20,20,0,6,2,100,10,10,10,2,10,10,10,0,0,2,2,8,6,5,7,7,100,100,8,5,9,10,6,7,7,0,8,0,0,2,0,0,0,0,10,10,0,0,10,9,10,10,10,6,20,80,5,14,7,NA,NA,7,2,,43,3,1,1,,6,1,1,1,6,,7,4,,213
233,4/28/2020 23:39,980,MK,North Macedonia,9,1,10,9,9,5,7,7,4,7,9,8,6,10,100,90,10,0,7,7,10,70,60,7,7,20,0,20,20,3,7,7,6,1,1,7,6,7,4,5,7,7,31,34,5,6,6,5,6,7,8,4,6,0,6,0,5,0,1,8,10,7,4,0,2,2,4,2,0,6,20,20,5,5,6,25,3,7,1,,42,3,2,1,,4,1,1,2,7,,7,13,,213
234,4/28/2020 23:50,714,MK,North Macedonia,10,2,10,10,7,2,2,10,9,8,5,10,0,10,0,50,50,0,7,6,10,10,10,7,2,40,20,10,0,3,10,7,10,0,0,7,9,10,9,2,8,10,100,100,8,10,10,10,10,10,3,7,10,0,4,1,0,1,1,1,10,7,2,1,2,8,2,1,2,7,10,0,5,16,10,25,300,7,1,,43,3,1,1,,3,1,1,1,6,,7,12,,213
