caseid,q1_1,q1_2,q1_3,q1_4,q1_5,q2_1,q2_2,q2_3,q2_4,q2_5,q3_1,q3_2,q3_3,q3_4,q3_5,q4_1_1,q4_2_1,q4_3_1,q5_1,q6_1,q7_1,q7_2,q7_3,q8_1,q8_2,q9_1,q9_2,q9_3,q9_4,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q12_1,q12_2,q13_1,q13_2,q13_3,q13_4,q14_1,q14_2,q14_3,q14_4,q15_1,q16_1,q17_1,q17_2,q17_3,q17_4,q17_5,q17_6,q18_1,q18_2,q18_3,q18_4,q18_5,q18_6,q18_7,q18_8,q18_9,q18_10,q19_1,q19_2,q20_1,q21,q22_1,q23,q24,q25,civilstatus,children,jobsituation,jobsituation_other,q26,q27,q28,q29,q30,gender,age,profile_age1,profile_age2,profile_age3,region,household_income,profile_education,tot_time,endtime
1300162922,100,0,100,100,100,10,10,10,10,10,10,10,10,10,10,0,100,0,5,4,0,5,1,10,5,0,0,0,0,5,10,10,10,0,0,5,5,5,5,5,5,5,9,10,10,7,8,4,5,5,8,5,8,0,5,1,0,5,5,5,10,8,5,0,5,5,1,9,7,10,10,20,2,14,2,25,3,7,3,0,1,"",5,2,1,1,213,2,62,3,9,5,5,9,4,838.781,2020-04-28 06:47:47
1300125584,100,10,100,100,100,7,7,5,4,9,10,10,5,10,10,0,70,30,8,6,5,1,1,8,8,1,1,1,1,3,10,10,10,1,1,5,5,7,8,9,7,7,8,8,9,9,9,9,6,5,4,3,8,0,5,1,1,6,6,1,8,9,3,1,9,9,1,9,9,9,50,50,4,14,9,50,300,4,3,0,3,"",6,2,1,1,213,1,58,3,9,4,3,5,5,1715.145,2020-04-28 06:48:04
1300085130,60,0,50,100,100,5,5,10,5,10,5,5,1,5,5,100,0,0,2,3,8,5,5,10,10,5,1,1,1,6,8,8,6,5,5,6,6,8,5,5,6,8,5,5,8,8,8,8,5,6,6,1,5,0,5,5,5,5,5,5,9,5,5,1,4,5,5,1,1,5,10,10,6,6,8,50,3,7,2,2,1,"",5,2,1,1,213,1,55,3,8,4,4,7,4,1707.535,2020-04-28 06:50:50
1300508094,40,60,50,40,60,4,6,5,4,6,4,6,4,4,6,93,3,4,7,7,4,5,5,9,8,1,1,1,1,4,6,4,5,6,5,5,3,6,5,4,4,6,6,6,6,6,6,6,4,6,5,4,6,6,5,4,6,5,5,4,6,5,6,4,4,5,5,4,6,5,10,10,6,4,7,25,3,7,2,1,1,"",4,1,1,1,213,2,28,1,3,1,1,11,6,177.08,2020-04-28 06:51:18
1299555850,100,0,80,100,100,10,10,10,5,10,10,10,10,10,10,99,1,0,1,1,10,10,10,10,10,9,9,0,1,5,5,6,6,1,5,5,10,10,10,8,10,10,1,1,1,1,1,1,1,5,1,1,3,5,0,0,10,0,0,0,10,9,1,1,1,1,1,1,1,1,1,50,9,1,1,50,100,100,1,0,5,"",0,1,1,1,213,1,45,2,6,3,3,3,4,526.493,2020-04-28 06:52:33
1299529174,90,10,80,80,50,5,5,7,1,7,5,5,1,8,7,100,0,0,5,5,5,5,5,8,6,1,1,1,1,1,9,9,10,1,1,7,3,6,5,5,3,5,5,7,7,7,7,6,8,8,6,1,5,0,5,2,1,5,3,5,8,7,5,1,6,5,5,1,1,5,30,30,7,1,8,25,300,3,1,1,1,"",8,2,1,1,213,1,59,3,9,4,1,7,5,5883.613,2020-04-28 06:55:23
1298480440,80,10,30,100,100,9,9,10,1,10,9,10,8,8,10,70,15,15,9,8,5,7,0,7,6,0,0,0,0,1,10,10,9,0,5,10,8,6,5,5,7,8,7,8,9,10,8,7,5,7,5,5,8,0,6,5,6,5,4,1,10,9,3,0,2,0,1,1,3,8,50,50,4,7,7,25,3,7,2,6,1,"",7,2,1,2,213,2,50,2,7,4,5,10,7,987.991,2020-04-28 06:55:51
1300075874,100,10,40,100,100,10,10,8,0,10,8,3,5,10,10,100,0,0,10,8,5,2,2,10,10,0,0,0,0,8,8,8,8,9,2,5,5,8,5,9,7,7,10,10,5,9,10,8,8,8,5,5,10,0,5,5,4,5,5,1,7,7,5,0,7,7,0,7,5,2,80,80,7,5,10,25,3,7,3,4,1,"",8,2,1,1,213,2,52,2,7,4,4,10,2,798.928,2020-04-28 06:57:12
1300038078,80,70,60,90,100,10,10,10,4,10,10,10,5,9,10,67,33,0,5,6,5,5,5,10,10,1,2,1,1,5,6,5,5,10,5,6,6,7,7,5,3,6,6,6,5,5,5,7,6,5,6,5,5,5,5,5,5,5,5,5,6,7,7,4,5,5,5,5,5,5,10,30,5,1,7,50,300,8,3,2,5,"",6,1,1,1,213,1,73,4,12,6,3,13,6,875.663,2020-04-28 06:57:15
1300137096,80,10,70,100,100,8,10,10,2,10,10,10,5,10,10,50,25,25,9,9,5,5,5,10,10,2,1,1,1,5,10,10,10,1,1,5,5,10,8,9,9,5,9,5,8,8,8,7,9,9,5,1,6,0,2,5,1,5,8,5,10,8,6,1,5,3,8,1,1,7,100,100,7,16,9,50,3,4,2,2,1,"",7,1,1,1,213,2,57,3,8,4,5,8,4,987.013,2020-04-28 08:07:40
1300113164,90,50,95,80,100,10,10,8,0,10,10,10,0,10,10,96,4,0,8,8,9,9,0,8,10,9,9,9,0,4,10,10,10,10,7,0,0,8,0,8,5,10,8,9,5,8,7,5,8,8,3,8,8,5,7,5,8,0,8,0,10,7,7,0,5,8,0,0,0,8,0,7,9,2,8,50,1,2,2,2,1,"",8,2,1,1,213,2,53,2,8,4,3,11,4,1125.632,2020-04-28 19:01:18
1300037786,10,0,1,4,6,5,5,5,5,7,7,7,7,10,10,100,0,0,10,9,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,7,8,10,0,0,0,0,10,10,10,8,10,10,10,7,5,5,8,0,7,5,0,5,0,5,0,6,2,0,10,5,0,0,0,0,5,5,5,11,10,50,3,6,3,2,1,"",8,2,1,2,213,2,29,1,3,1,2,8,7,985.589,2020-04-30 10:11:54
1300038066,100,70,100,100,90,10,10,8,0,7,9,10,6,10,10,50,40,10,6,9,5,5,1,10,10,0,0,0,0,2,8,8,8,0,1,6,5,8,7,5,6,6,6,6,5,5,7,6,7,5,3,3,8,0,0,2,2,2,2,0,8,7,5,1,3,5,3,1,1,6,50,50,4,9,6,25,3,7,2,0,1,"",7,2,1,1,213,2,38,2,5,2,1,11,7,5980.084,2020-04-28 16:17:51
1300101652,100,20,100,100,100,10,10,7,5,9,7,8,8,8,8,100,0,0,5,4,7,5,5,10,10,1,0,0,1,5,9,9,9,1,1,6,5,8,7,7,6,8,5,5,5,7,7,6,5,4,6,3,5,0,5,4,5,5,5,1,9,8,0,1,5,5,5,4,2,5,70,70,4,1,7,50,3,4,1,1,1,"",4,1,1,2,213,2,37,2,4,2,5,6,4,823.372,2020-04-28 21:12:44
1300505104,100,30,90,100,100,10,10,10,2,10,10,10,4,10,10,50,20,30,8,7,0,0,0,10,6,0,0,0,0,2,10,10,10,0,1,8,8,9,6,6,8,9,9,9,10,10,10,10,7,9,9,5,9,0,1,1,1,5,3,0,9,9,5,0,5,6,0,8,3,8,50,50,1,11,3,50,3,4,3,3,5,"",7,1,1,1,213,1,61,3,9,5,1,5,6,1298.701,2020-04-28 07:00:32
1300506470,100,0,100,100,100,10,10,10,5,10,10,10,10,10,10,0,60,40,10,9,5,0,0,8,5,0,0,0,0,0,10,10,10,0,0,5,5,10,7,5,8,8,10,10,10,10,10,10,10,10,5,0,9,0,5,0,5,0,0,5,10,10,8,0,10,10,0,5,10,10,6,6,6,14,10,25,300,7,3,3,1,"",7,2,1,1,213,1,41,2,5,3,3,12,7,1526.183,2020-04-28 07:12:39
1299509166,100,10,100,100,100,10,10,5,5,10,10,10,5,10,10,100,0,0,7,10,5,5,5,10,10,1,1,1,1,5,10,10,10,10,0,10,10,10,10,5,5,10,10,10,10,10,10,10,10,10,5,0,10,10,0,0,0,5,5,5,10,10,5,1,5,5,1,5,5,10,50,50,8,16,8,50,3,4,3,1,5,"",9,2,1,1,213,2,70,4,11,6,5,5,4,1014.909,2020-04-28 07:16:37
1300534560,40,60,40,60,50,4,6,4,5,6,3,6,4,4,6,90,4,6,7,6,4,6,5,8,8,1,1,1,1,5,3,6,5,6,5,4,4,7,6,6,5,6,6,5,6,4,5,4,6,4,5,4,6,6,6,4,6,4,6,4,5,6,4,5,5,6,4,6,6,4,10,20,5,5,7,25,3,7,2,1,1,"",5,1,1,1,213,2,25,1,2,1,1,11,6,140.865,2020-04-28 07:17:25
1299898416,80,10,50,90,100,10,10,10,6,10,10,10,5,10,10,94,6,0,3,9,6,6,5,10,9,1,1,1,1,6,9,10,10,1,6,8,7,7,6,7,8,8,7,7,7,7,7,7,3,5,5,3,5,0,8,5,9,5,5,1,9,9,5,2,7,5,4,6,7,6,50,50,5,12,7,50,300,2,3,3,5,"",5,1,1,2,213,2,70,4,11,6,2,7,6,1365.858,2020-04-28 07:18:21
1299928370,80,70,80,70,100,8,9,7,3,10,10,10,5,10,10,87,6,7,8,8,0,0,0,10,5,0,0,0,0,8,7,7,7,2,1,1,1,3,1,1,1,3,8,6,8,7,8,7,3,6,6,4,7,0,6,1,5,1,4,6,10,8,6,0,5,3,2,4,1,8,40,70,7,5,7,50,300,4,3,0,1,"",7,1,1,1,213,2,32,1,3,2,2,7,6,2000.517,2020-04-28 07:18:57
1300513052,10,10,10,10,10,7,8,6,10,10,9,10,8,10,7,99,0,1,7,8,0,0,0,8,5,0,0,0,0,0,10,10,10,0,2,5,5,9,6,5,8,10,6,8,8,8,10,9,2,7,6,2,7,0,1,0,5,6,5,0,10,9,6,0,5,7,1,0,1,4,60,60,3,5,9,25,3,7,3,0,1,"",7,1,1,1,213,2,29,1,3,1,1,7,7,1885.863,2020-04-28 07:24:47
1300027410,50,40,60,50,40,4,6,4,6,4,4,6,6,5,4,92,6,2,7,7,6,4,4,4,5,1,1,1,1,4,6,4,5,6,5,6,5,4,6,5,6,4,6,6,6,4,4,4,6,6,6,5,6,5,6,4,4,4,4,5,6,4,4,6,6,5,4,6,5,6,60,70,5,4,6,25,3,7,2,1,1,"",5,1,1,1,213,2,24,1,2,1,1,11,6,272.577,2020-04-28 07:28:11
1300137138,80,20,50,90,100,7,6,5,5,7,7,8,6,9,10,65,20,15,7,7,5,5,4,10,9,5,4,2,5,5,7,7,7,2,3,5,5,5,5,5,5,5,7,7,7,7,8,7,7,8,7,3,6,0,5,2,1,6,3,2,8,7,6,3,8,5,4,7,8,6,50,60,4,11,8,50,300,4,3,2,5,"",6,2,1,1,213,2,74,4,12,6,4,4,6,2192.371,2020-04-28 07:28:40
1300541878,90,0,40,100,100,8,5,10,9,10,9,10,5,8,10,69,22,9,7,5,4,1,5,4,7,1,2,1,1,7,4,6,5,6,4,7,3,5,3,7,4,6,6,7,6,4,7,6,6,4,7,6,7,6,5,4,6,4,7,5,6,4,6,4,7,3,8,4,6,6,100,80,8,1,6,50,300,4,2,0,1,"",5,1,1,1,213,2,29,1,3,1,1,3,6,656.204,2020-04-28 07:34:20
1300137100,100,0,100,100,100,10,10,10,3,10,3,5,3,8,6,100,0,0,7,7,5,9,2,7,7,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,7,10,7,8,9,9,10,9,7,6,8,0,0,0,0,1,5,0,10,8,5,0,6,5,2,8,7,9,10,10,5,16,8,0,300,7,2,2,6,Selvstændig,7,2,2,1,213,2,51,2,7,4,5,9,4,729.831,2020-04-28 07:35:08
1300101706,4,4,6,8,9,7,7,0,0,0,7,9,5,9,9,95,5,0,3,8,4,3,0,10,8,0,0,0,0,0,10,10,10,0,0,5,5,9,6,5,5,6,5,5,7,9,7,7,3,6,6,2,3,0,4,0,1,1,5,0,10,10,0,0,5,5,7,0,0,10,4,30,5,3,5,25,3,7,2,1,1,"",6,1,1,1,213,2,40,2,5,3,4,12,6,976.007,2020-04-28 07:39:23
1299946040,100,0,100,100,100,10,10,10,8,10,10,10,5,10,10,40,30,30,5,7,5,3,1,10,5,0,0,0,0,4,10,10,10,0,0,5,5,5,5,5,5,5,6,8,7,7,8,10,8,10,5,1,5,0,3,3,5,5,1,0,10,10,6,0,10,5,1,2,7,10,90,90,3,14,8,25,3,7,3,4,1,"",7,2,1,1,213,1,47,2,6,3,4,8,7,1817.47,2020-04-28 07:40:43
1300037840,100,70,100,100,100,10,10,10,7,10,10,10,10,10,10,83,17,0,7,5,10,4,7,10,10,7,7,2,3,4,10,10,10,1,2,8,8,10,10,9,8,8,9,9,8,8,9,10,7,7,7,2,8,8,5,2,2,4,2,5,9,9,6,1,5,4,5,1,1,3,30,30,4,16,9,50,900,4,3,1,5,"",7,1,1,1,213,2,74,4,12,6,4,4,5,709.735,2020-04-28 07:40:59
1300101556,90,10,100,100,100,5,5,10,1,10,10,10,5,10,10,94,4,2,8,9,1,5,5,10,10,5,1,1,1,1,1,10,10,1,1,5,5,5,5,5,5,5,5,5,5,5,8,8,3,10,7,1,8,0,5,5,5,8,5,1,5,5,1,5,5,5,5,4,4,5,50,50,3,9,7,50,3,4,1,1,6,selvstændig,5,2,1,1,213,1,73,4,12,6,2,12,6,728.111,2020-04-28 07:41:07
1300112766,90,10,70,90,100,2,2,1,1,10,0,0,0,0,0,100,0,0,7,6,5,4,8,10,10,3,0,0,0,3,9,10,10,0,0,9,9,9,9,9,5,9,7,5,8,6,8,6,1,5,10,8,3,0,8,1,1,5,1,0,10,10,1,0,8,5,0,2,5,8,10,40,5,5,1,25,3,7,3,0,5,"",7,1,1,1,213,1,65,3,10,5,5,6,6,1556.326,2020-04-28 07:41:10
1299908430,100,10,90,100,100,10,10,5,2,10,5,8,0,8,8,20,80,0,1,8,5,5,5,10,10,0,0,0,0,0,10,10,10,5,0,10,10,10,5,5,0,10,9,7,10,8,9,10,5,8,2,2,5,0,1,0,0,0,1,5,8,8,1,0,5,5,7,5,5,8,10,50,6,14,8,125,300,4,3,0,6,selvstændig liberalt erhverv,6,2,2,2,213,2,81,4,13,7,5,12,7,1418.962,2020-04-28 07:41:24
1299619232,50,30,70,100,90,10,10,10,5,10,5,8,4,6,10,100,0,0,7,7,5,5,5,10,10,1,1,1,1,5,10,9,10,1,1,6,5,8,8,6,5,7,5,5,7,7,9,8,4,8,4,1,9,0,1,2,4,5,5,4,10,10,6,1,10,5,1,2,3,6,40,20,5,6,4,25,3,7,3,0,1,"",7,1,1,2,213,2,64,3,10,5,1,10,6,715.187,2020-04-28 07:43:55
1300075932,10,10,8,10,10,10,10,10,4,10,10,10,2,8,10,98,1,1,6,5,5,5,1,10,10,5,1,1,1,4,10,10,10,1,2,6,7,6,7,5,5,6,4,6,6,6,7,8,8,5,4,4,8,4,5,5,4,5,5,5,5,5,3,4,8,5,5,0,0,5,1,2,8,1,4,50,300,4,3,3,6,Efterløn,5,2,1,1,213,1,65,3,10,5,2,5,4,1612.022,2020-04-28 07:44:24
1300037932,90,10,50,100,100,7,7,5,1,10,6,6,2,6,5,100,0,0,7,6,8,7,1,10,10,3,2,1,1,6,8,8,7,1,2,8,5,8,8,7,5,5,8,8,10,8,9,10,8,8,6,4,7,0,3,2,3,7,6,2,8,6,1,1,5,3,1,5,5,7,40,30,8,6,9,50,900,4,2,1,1,"",6,1,1,1,213,1,39,2,5,2,1,8,4,1056.855,2020-04-28 07:45:16
1300152110,33,33,33,33,33,10,10,10,4,4,5,5,3,5,5,100,0,0,5,5,1,1,1,0,0,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,3,5,5,5,7,0,4,1,8,6,1,3,3,4,5,5,4,5,5,5,5,5,3,3,3,13,7,25,1,4,3,2,1,"",6,1,99,1,213,2,44,2,6,3,1,6,7,906.646,2020-04-28 07:45:34
1300084812,30,30,30,30,30,10,10,10,10,10,10,10,6,10,10,50,25,25,5,5,6,8,6,10,10,2,3,1,2,5,10,10,10,2,3,8,8,9,9,8,5,3,8,9,8,9,9,10,7,8,1,1,4,4,2,2,3,4,3,1,4,4,3,10,3,3,3,3,3,2,2,5,8,7,4,50,900,4,3,2,5,"",5,2,1,1,213,1,61,3,9,5,4,4,6,658.113,2020-04-28 07:46:19
1300067436,80,0,100,100,100,10,10,5,0,7,10,10,5,10,10,60,20,20,7,7,5,5,5,10,10,0,0,0,0,5,10,10,10,0,1,5,7,7,7,5,5,10,10,10,8,8,8,8,7,7,5,7,8,5,0,3,1,5,5,5,5,5,0,5,0,0,10,0,0,0,50,50,3,13,7,25,3,7,3,2,5,"",5,2,1,1,213,2,66,3,10,5,4,12,3,1296.795,2020-04-28 07:46:55
1300026960,80,10,90,100,100,5,6,6,1,10,10,7,9,9,10,100,0,0,2,4,5,1,1,10,8,6,1,6,1,6,10,10,10,1,1,5,5,5,6,5,7,5,5,5,8,4,5,5,8,9,1,1,7,0,4,0,1,1,5,1,9,9,4,1,5,8,1,4,4,5,10,40,5,8,5,50,1,4,1,0,6,Syg,3,1,1,1,213,1,57,3,8,4,3,1,4,1181.076,2020-04-28 07:48:22
1300101230,95,5,100,100,100,8,7,5,3,10,5,10,2,10,10,40,40,20,7,7,5,3,2,10,10,5,3,1,1,2,10,10,10,0,1,5,4,7,5,7,2,2,8,7,9,6,7,10,5,9,8,5,7,0,2,0,0,0,0,0,9,8,5,1,5,0,2,0,1,5,8,8,8,14,5,25,3,6,3,2,1,"",5,2,1,1,213,1,43,2,6,3,4,9,5,1497.105,2020-04-28 07:48:43
1300162758,90,10,20,100,100,7,9,5,1,9,10,10,1,10,10,100,0,0,8,8,5,5,5,10,10,0,0,0,0,1,10,10,10,0,0,5,5,6,1,1,2,2,10,10,8,10,10,10,8,8,1,2,8,0,1,3,1,7,5,0,10,9,6,0,7,3,1,4,6,7,10,20,7,6,9,25,3,7,1,0,4,"",7,1,1,2,213,2,22,1,1,1,1,3,6,2461.591,2020-04-28 07:49:28
1300101366,100,90,100,100,100,10,10,10,10,10,10,10,8,10,9,78,22,0,8,7,5,5,2,10,9,1,1,1,1,3,7,7,7,2,1,3,1,5,7,5,5,1,5,5,3,3,7,2,4,2,9,9,2,7,1,1,2,5,5,1,10,7,2,1,1,1,1,1,1,8,50,10,8,1,5,25,3,7,3,3,6,selvstændig,10,1,1,2,213,1,54,2,8,4,3,11,5,1448.812,2020-04-28 07:50:14
1300137344,100,0,100,100,100,10,10,10,5,10,10,10,10,10,10,90,10,0,6,7,0,5,5,10,10,0,0,0,0,0,10,10,10,0,0,10,10,10,10,10,0,0,5,5,2,7,10,10,10,10,7,0,5,0,0,0,0,0,0,0,10,10,5,0,10,0,0,0,0,10,50,50,5,16,5,50,3,8,3,3,5,"",8,1,1,1,213,1,68,3,11,5,5,13,1,1041.924,2020-04-28 07:53:05
1300037338,90,0,90,100,100,10,10,10,1,10,8,10,2,10,10,50,25,25,8,8,5,7,2,6,6,0,0,0,0,0,10,10,10,0,1,5,5,9,8,7,5,9,9,9,10,9,10,10,8,9,1,0,10,0,0,7,0,5,2,0,10,8,8,0,6,2,0,4,1,9,50,70,5,16,8,25,3,7,3,2,5,"",7,1,1,1,1,1,73,4,12,6,3,8,7,3392.113,2020-04-28 07:53:31
1298235508,100,100,100,100,100,10,10,10,10,10,10,10,10,10,10,76,13,11,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,10,10,5,5,5,1,10,0,10,10,5,6,5,5,9,2,9,9,9,9,9,9,9,9,10,10,5,2,8,50,300,4,3,2,5,"",9,1,1,1,213,1,77,4,12,6,4,2,1,1450.832,2020-04-28 07:53:41
1300075182,100,0,100,100,100,10,10,10,10,10,7,10,6,10,10,50,30,20,6,6,5,5,5,10,5,1,1,1,1,1,8,8,8,1,1,6,4,6,6,4,1,1,6,6,6,5,6,10,3,8,7,6,2,0,2,1,1,1,1,1,9,4,1,1,1,6,5,5,5,7,10,30,5,13,4,50,900,4,1,3,5,"",5,1,1,2,213,1,73,4,12,6,1,3,5,1248.875,2020-04-28 07:54:45
1300548930,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,8,8,10,8,8,10,10,8,5,5,5,5,10,10,10,10,4,7,0,7,7,7,7,10,10,10,1,7,8,9,8,2,5,1,7,10,7,5,5,10,5,1,10,10,10,5,10,5,5,7,7,10,90,50,2,8,10,50,10000,10,1,1,5,"",5,1,1,1,213,1,68,3,11,5,1,2,5,744.708,2020-04-28 07:55:04
1300084922,100,10,80,90,100,5,7,10,5,7,5,8,1,10,10,100,0,0,7,3,1,10,5,10,10,8,5,5,1,4,10,10,10,2,5,8,1,6,8,2,5,5,8,8,6,6,6,6,7,7,3,1,8,0,1,5,1,5,5,2,7,7,2,2,1,1,7,1,1,7,20,20,7,7,6,50,300,4,3,0,5,"",2,1,1,1,213,2,75,4,12,6,3,5,6,1538.12,2020-04-28 07:55:29
1300552260,100,80,50,100,100,6,10,9,0,10,10,10,10,10,10,50,29,21,4,5,0,0,0,9,5,6,5,5,5,0,10,10,10,0,0,5,5,5,5,5,5,5,5,5,6,5,7,10,5,5,4,5,6,0,0,0,0,8,0,0,5,5,5,0,5,10,0,6,7,6,100,80,5,6,10,50,300,4,1,0,1,"",5,1,2,1,213,1,21,1,1,1,2,12,3,840.311,2020-04-28 07:56:41
1300075844,90,0,90,100,0,10,10,10,10,10,7,5,3,8,10,50,50,0,5,8,7,4,5,10,10,5,5,0,0,5,10,10,10,1,1,8,3,5,5,5,5,5,9,9,10,8,10,10,7,10,2,0,7,10,6,7,3,6,5,2,10,10,8,1,8,6,8,5,5,8,10,50,5,1,10,25,300,2,3,2,2,"",8,1,1,1,213,1,66,3,10,5,4,9,4,1114.114,2020-04-28 07:56:42
1300067746,36,0,6,0,0,5,10,10,0,5,10,10,10,10,10,69,31,0,6,8,0,0,0,10,10,6,0,0,0,5,10,10,10,0,8,4,5,10,10,10,5,10,5,0,7,5,4,8,3,5,8,5,4,0,0,2,5,2,0,3,7,7,5,0,2,5,0,7,3,10,75,50,3,10,5,50,300,4,3,2,2,"",7,2,1,1,213,1,41,2,5,3,4,9,6,942.135,2020-04-29 07:34:29
1300027714,100,10,100,100,100,10,10,10,10,10,10,10,5,10,10,80,10,10,7,7,1,5,5,10,6,0,0,0,0,5,10,10,10,0,0,10,6,7,6,10,8,5,9,8,10,10,10,10,9,9,7,5,6,0,4,4,2,5,1,5,10,8,5,0,5,5,2,0,0,5,50,50,3,1,6,50,3,7,1,1,1,"",8,1,1,1,213,1,58,3,9,4,1,5,4,940.552,2020-04-28 14:33:16
1299908324,70,20,50,70,100,6,7,8,7,8,5,6,1,7,6,80,20,0,8,8,3,5,10,9,9,5,1,1,1,2,8,7,7,1,1,6,6,5,6,5,5,5,7,7,5,7,8,6,6,6,2,5,6,5,5,5,1,6,6,1,8,7,5,1,5,6,7,5,6,6,50,50,4,14,4,50,900,4,3,2,5,"",5,1,1,1,213,1,75,4,12,6,1,2,4,1109.59,2020-04-29 18:00:45
1299758504,100,10,50,100,100,7,7,8,1,6,4,8,7,10,7,100,0,0,8,7,5,6,3,10,10,1,1,1,1,5,7,9,6,7,5,5,5,5,5,5,5,5,8,8,4,4,7,5,7,7,7,5,8,0,3,1,1,2,2,2,6,6,4,4,6,6,4,6,6,5,60,60,6,3,7,25,3,7,3,2,1,"",6,2,1,1,213,2,52,2,7,4,1,8,2,1136.372,2020-04-29 08:36:52
1300162694,100,0,100,100,100,8,10,10,5,8,9,9,5,8,8,70,30,0,7,6,5,5,6,10,6,1,1,1,1,7,9,7,7,8,3,5,5,8,5,5,5,10,8,8,5,5,5,8,6,8,6,8,8,0,7,5,5,5,5,5,8,4,5,5,6,5,8,6,6,6,50,10,6,7,7,50,3,7,1,0,5,"",6,1,1,1,213,2,76,4,12,6,5,4,4,1120.197,2020-04-28 09:38:16
1293237924,90,50,20,90,100,8,8,10,8,7,5,5,3,9,8,76,22,2,7,8,6,4,5,10,10,1,1,1,1,5,8,8,9,1,1,7,5,5,6,7,5,4,7,7,9,9,9,9,5,6,4,5,5,5,3,3,3,5,5,5,6,6,5,4,6,6,5,5,5,5,20,40,5,10,7,50,1,2,3,2,5,"",7,2,1,1,213,2,75,4,12,6,4,12,4,770.642,2020-04-28 09:48:36
1299716834,80,0,60,100,100,10,10,10,5,10,5,5,3,6,10,100,0,0,9,9,5,5,5,10,7,0,0,0,0,2,9,10,9,0,1,5,6,7,7,5,5,8,9,8,2,9,10,10,5,9,4,3,7,0,2,1,5,3,6,1,7,7,5,0,6,6,2,2,6,6,0,70,7,3,9,50,3,4,2,2,1,"",7,1,1,1,213,2,49,2,7,3,4,5,6,766.834,2020-04-28 11:35:54
1300151960,100,90,100,100,100,5,10,10,10,10,10,10,0,10,5,100,0,0,10,8,5,9,6,10,10,7,5,5,5,3,10,10,10,0,6,0,0,10,7,5,10,10,9,10,5,6,10,10,5,10,10,0,10,0,5,7,10,10,10,5,6,5,0,0,0,0,5,5,5,5,5,5,5,1,10,50,3,4,3,3,1,"",8,1,1,2,213,1,54,2,8,4,3,12,7,1174.019,2020-04-28 08:03:27
1300027050,100,0,100,100,100,5,10,10,10,10,10,10,5,10,10,100,0,0,3,5,5,5,5,10,5,5,5,5,5,1,10,10,10,1,1,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,8,5,5,0,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,40,30,5,1,4,50,900,4,1,1,2,"",5,2,1,1,213,1,60,3,9,5,2,3,1,879.365,2020-04-28 08:01:03
1299908344,100,0,100,100,100,5,5,10,0,5,10,10,5,10,10,0,100,0,8,7,5,5,5,10,10,5,5,5,5,5,10,10,10,5,5,5,5,5,5,10,5,5,10,10,5,5,5,10,10,10,5,0,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,0,0,5,16,5,50,3,4,3,2,5,"",7,1,1,1,213,2,68,3,11,5,3,5,5,1218.124,2020-04-28 08:01:58
1300075846,20,10,50,100,100,5,5,7,0,10,10,10,0,10,10,0,50,50,5,6,3,3,1,8,5,0,0,0,0,5,3,7,7,0,0,5,5,5,5,5,5,5,4,5,6,5,6,8,9,8,1,1,5,0,2,5,1,5,1,1,10,10,0,0,5,9,0,5,5,10,50,50,2,2,8,50,3,7,3,1,2,"",6,1,1,1,213,1,51,2,7,4,2,12,6,1298.146,2020-04-28 08:03:49
1299993642,50,10,100,100,100,10,9,9,9,9,9,9,9,9,9,100,0,0,10,9,6,5,1,10,10,1,1,1,1,8,10,9,10,1,1,8,7,9,10,7,9,9,9,9,9,9,9,10,5,8,7,3,7,10,5,1,1,5,2,1,8,8,8,8,8,9,1,5,5,8,10,20,8,2,5,50,3,4,2,2,2,"",8,2,1,1,213,1,61,3,9,5,2,7,5,642.971,2020-04-28 08:07:40
1299928220,80,10,100,100,100,7,7,5,6,10,8,10,5,8,8,100,0,0,5,8,5,5,5,10,9,5,1,1,1,5,6,7,7,5,5,5,5,5,5,5,5,5,9,8,5,5,5,9,7,7,5,5,5,0,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,20,30,7,1,5,50,300,4,1,2,5,"",3,2,1,1,213,1,67,3,10,5,4,2,1,868.548,2020-04-28 08:09:59
1300084724,90,50,60,90,80,9,9,8,6,9,6,7,9,7,7,98,2,0,6,5,5,7,5,9,8,1,2,1,1,4,7,6,6,3,5,6,5,7,7,7,6,7,4,3,5,6,6,7,4,7,7,1,5,0,6,4,6,7,6,8,9,9,9,1,9,9,2,8,9,9,30,30,7,1,7,25,3,7,2,2,5,"",7,2,1,1,213,1,74,4,12,6,1,6,7,549.868,2020-04-28 08:10:13
