RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
22-May-2020 18:07:00;6830;NIGERIA;EN-GB;10;0;10;9;5;8;9;9;5;5;10;10;10;10;10;30;40;30;5;9;9;9;9;10;10;9;8;5;5;6;10;10;10;5;4;7;7;5;8;5;5;8;10;9;7;6;6;9;9;7;8;8;8;5;5;0;10;5;1;10;10;10;0;9;9;0;9;5;10;0;50;5;16;9;50;300;8;1;NA;41;3;3;1;NA;6;1;1;1;213;0
22-May-2020 18:12:00;2147;NIGERIA;EN-GB;8;9;8;9;10;8;7;9;6;9;9;9;9;8;10;70;20;10;4;7;3;7;8;10;8;5;4;4;5;4;8;9;8;2;2;8;9;9;9;5;4;2;8;8;6;7;7;9;8;7;2;2;8;4;7;5;6;5;3;9;8;6;1;8;8;2;7;7;8;20;40;5;9;6;49;3;8;1;NA;42;3;2;1;NA;5;1;1;1;213;10
22-May-2020 18:12:00;2606;NIGERIA;EN-GB;10;0;10;7;9;10;10;10;6;1;9;10;10;10;8;50;30;20;8;3;9;10;7;10;8;4;4;1;0;6;9;10;10;0;5;7;7;7;6;6;5;4;8;9;6;6;8;7;10;10;9;1;8;8;8;0;9;6;1;9;10;6;1;6;6;0;6;5;10;50;60;6;16;7;25;3;7;1;NA;23;1;0;3;NA;7;1;1;1;213;0
22-May-2020 18:14:00;3389;NIGERIA;EN-GB;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;100;0;10;10;10;10;10;10;10;9;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;100;100;10;1;10;50;60000;16;2;NA;30;3;3;1;NA;1;1;1;1;213;10
22-May-2020 18:15:00;962;NIGERIA;EN-GB;10;0;10;10;10;9;9;10;10;9;10;10;10;10;10;50;30;20;9;9;10;10;10;10;10;10;0;10;10;10;0;10;10;10;0;10;10;1;10;1;1;0;10;10;9;9;10;9;10;10;7;0;10;10;10;0;10;10;0;10;10;10;0;0;10;0;10;10;1;0;70;7;9;10;50;300;16;2;NA;26;1;0;4;NA;2;2;1;1;213;10
22-May-2020 18:16:00;1603;NIGERIA;EN-GB;10;7;9;7;3;7;10;7;6;7;10;10;10;7;7;40;30;30;8;8;5;7;9;5;1;9;8;10;5;0;10;10;10;0;2;2;8;8;4;9;9;8;10;10;7;4;6;10;10;7;6;0;5;5;5;5;8;7;9;9;8;5;0;10;9;0;9;9;10;0;20;5;6;10;50;3;12;1;NA;27;2;0;2;NA;6;1;1;1;213;0
22-May-2020 18:21:00;2517;NIGERIA;EN-GB;10;0;10;7;7;10;10;10;5;2;10;8;8;10;10;0;50;50;8;5;10;10;10;10;8;5;2;5;3;3;10;10;8;1;7;8;8;10;7;7;10;7;10;10;8;9;8;9;8;10;3;2;10;6;10;2;10;7;8;10;10;5;0;8;8;1;5;8;10;30;50;5;14;10;25;300;7;1;NA;29;2;0;3;NA;6;1;1;1;213;0
22-May-2020 18:21:00;1479;NIGERIA;EN-GB;10;6;6;10;10;10;10;10;5;10;10;10;10;10;10;80;20;0;10;9;10;5;3;10;10;10;10;10;10;6;10;10;10;5;5;10;10;10;10;7;7;10;10;10;6;6;6;10;10;10;0;0;10;1;10;0;10;10;5;10;10;10;0;10;10;0;10;10;1;0;0;8;16;7;25;300;4;2;NA;31;3;1;1;NA;3;1;1;1;213;0
22-May-2020 18:22:00;2879;NIGERIA;EN-GB;10;5;10;10;10;10;10;10;10;10;10;10;10;10;10;30;50;20;10;5;5;5;5;10;10;5;5;5;5;10;10;10;10;5;5;10;10;10;10;10;5;5;10;10;10;10;10;10;5;10;10;0;10;5;10;5;10;10;5;10;10;10;0;10;10;0;10;10;10;0;10;10;6;10;50;110;4;1;NA;30;2;0;1;NA;11;1;1;1;213;5
22-May-2020 18:23:00;1551;NIGERIA;EN-GB;5;2;10;7;10;5;5;7;5;4;10;9;7;10;10;20;50;30;6;5;7;9;8;10;8;5;5;2;4;7;10;10;9;1;5;7;7;9;8;5;4;1;9;8;3;5;7;10;7;8;4;3;8;8;7;7;10;7;8;10;7;5;1;8;7;1;7;7;9;10;40;5;1;8;50;3;4;2;NA;20;1;0;4;NA;7;2;1;1;213;0
22-May-2020 18:26:00;1790;NIGERIA;EN-GB;9;1;9;7;9;7;7;8;3;1;3;9;8;5;8;75;20;5;6;4;5;8;8;9;8;4;2;6;2;6;9;8;9;1;1;7;8;9;9;6;8;2;9;8;8;8;8;8;7;8;8;2;8;7;9;2;8;8;3;7;8;3;1;3;5;5;8;7;7;10;50;5;5;7;50;300;4;1;NA;20;1;0;4;NA;5;1;1;1;213;0
22-May-2020 18:27:00;1489;NIGERIA;EN-GB;9;7;6;8;9;8;8;9;7;9;9;9;9;9;9;50;30;20;9;9;10;8;9;10;10;2;3;3;4;2;10;10;10;3;4;7;8;5;6;2;4;5;10;10;8;10;8;7;7;9;3;1;8;6;8;2;7;8;1;10;10;9;0;10;8;1;9;9;9;0;70;6;16;10;50;300;4;1;NA;27;1;0;3;NA;9;1;1;1;213;0
22-May-2020 18:27:00;2486;NIGERIA;EN-GB;9;2;3;8;8;8;8;8;7;6;10;6;8;7;7;60;30;10;9;10;9;9;0;10;10;8;6;7;6;8;0;10;9;7;8;9;9;9;10;8;10;10;10;10;8;9;9;8;9;9;2;0;10;6;10;2;9;10;1;10;10;4;0;3;10;0;9;9;10;0;20;7;8;10;50;3;4;1;NA;27;1;0;2;NA;4;1;1;1;213;0
22-May-2020 18:32:00;3252;NIGERIA;EN-GB;10;2;9;9;10;10;10;9;6;8;10;10;9;9;9;70;10;20;7;8;7;7;4;10;10;8;6;6;5;2;10;9;9;2;3;8;9;8;9;7;8;4;10;10;8;7;8;10;6;7;4;1;10;7;8;2;9;6;2;10;10;10;0;10;9;0;6;9;10;0;40;9;16;9;50;300;4;1;NA;37;3;3;1;NA;8;1;1;1;213;0
22-May-2020 18:34:00;2004;NIGERIA;EN-GB;10;3;8;7;9;7;9;6;1;10;7;9;3;10;2;80;5;15;4;6;6;7;9;10;4;1;0;3;0;3;10;10;10;3;1;8;9;8;9;2;8;2;10;8;9;8;9;10;7;8;7;0;9;7;9;4;8;9;6;10;10;7;0;6;8;0;8;8;10;10;70;2;16;7;50;3;4;1;NA;31;1;0;1;NA;7;1;1;1;213;0
22-May-2020 18:36:00;1934;NIGERIA;EN-GB;10;10;10;10;10;8;8;8;3;8;8;8;8;8;8;30;60;10;4;5;3;4;7;9;9;6;1;1;1;8;8;8;8;1;8;2;2;10;10;6;7;1;7;8;7;5;7;5;4;7;3;8;8;2;3;0;8;8;1;10;9;9;1;8;8;1;7;7;10;30;30;1;14;8;50;300;16;1;NA;63;3;2;5;NA;6;1;1;2;213;7
