RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2,"live_in_kurdistan(1=no,2=yes)"
2/5/2020 14:41,1116,KURDISTAN,KU,10,10,2,0,9,10,10,10,2,10,10,10,10,10,10,50,20,30,0,8,10,10,10,10,10,0,0,0,0,10,10,10,10,0,4,0,0,0,0,0,0,0,10,10,0,10,10,8,10,10,0,0,10,10,10,0,10,10,0,10,0,0,0,10,10,10,10,10,10,0,0,10,16,10,50,,,1,,30,3,1,1,,11,1,1,1,213,0,2
2/5/2020 14:57,1948,KURDISTAN,KU,3,6,3,2,1,10,8,8,0,3,4,10,4,1,4,60,30,10,4,6,7,7,8,,10,,10,7,3,5,10,10,10,0,1,,0,6,7,4,7,,7,6,10,3,4,10,4,4,6,4,8,3,3,2,6,,2,10,9,4,0,10,3,0,7,10,10,20,10,3,16,9,50,300,4,2,,22,1,,4,,5,1,1,1,213,,2
2/5/2020 15:13,787,KURDISTAN,KU,,,,,,10,7,10,7,10,,,,,,50,50,0,8,,,,,6,7,,,,,,10,9,10,6,10,8,10,,,,,,6,2,,,,,,,,1,9,,,,,,,,,,,,,,,,,70,60,6,10,9,,,,1,,29,3,0,6,,6,1,1,2,,7,2
2/5/2020 16:19,26128,KURDISTAN,KU,10,10,10,10,10,10,10,10,3,10,5,5,5,5,5,10,70,20,5,5,5,7,8,10,10,4,5,5,5,5,8,10,10,0,0,6,0,0,0,0,10,10,0,0,0,5,7,7,3,1,5,9,5,5,8,1,1,9,1,10,10,0,0,7,0,3,1,2,0,50,80,10,,5,,,,2,,16,1,0,4,,6,1,1,1,213,10,2
2/5/2020 17:37,1389,KURDISTAN,KU,3,10,2,2,1,3,3,4,2,8,10,10,10,9,10,100,0,0,7,4,,,9,8,8,,,6,6,2,9,10,10,0,1,7,9,10,9,10,8,8,8,8,4,6,7,6,6,6,,3,10,4,7,1,7,6,1,9,7,6,2,6,8,1,7,7,8,30,70,,10,7,25,3,2,2,,23,1,0,2,,8,1,1,2,213,0,2
2/5/2020 17:41,1574,KURDISTAN,KU,9,1,9,9,8,7,8,9,7,9,6,7,4,8,7,15,60,25,8,4,3,7,2,9,8,8,2,6,7,4,9,8,9,2,2,8,8,9,9,7,8,3,9,8,3,6,7,9,8,4,7,6,9,6,7,3,9,6,2,8,9,6,2,7,8,2,4,6,8,10,20,1,13,8,15000,900,,2,,20,1,0,4,,6,1,1,1,213,0,2
2/5/2020 17:51,568,KURDISTAN,KU,2,7,2,3,2,3,3,4,4,9,10,10,10,10,10,100,0,0,7,4,,,10,8,8,5,5,5,5,2,10,10,10,1,1,7,8,8,8,8,8,9,7,7,4,6,6,7,6,6,6,2,8,,6,1,,6,0,8,8,7,2,6,6,2,6,7,8,50,50,5,10,8,25,3,2,2,,23,1,0,2,,8,1,1,2,213,0,2
2/5/2020 19:40,1867,KURDISTAN,KU,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,60,15,25,9,9,10,10,10,10,10,0,0,0,0,0,8,9,9,0,0,9,10,10,3,3,0,0,8,3,0,7,8,3,8,10,0,0,9,0,4,0,4,10,0,5,6,4,0,7,5,0,0,4,9,50,50,0,15,9,15,900,16,2,,20,1,0,4,,2,1,1,1,213,0,2
3/5/2020 5:15,174628,KURDISTAN,KU,,7,2,8,2,,,,0,10,10,10,10,10,10,25,70,5,2,3,7,10,10,10,10,,,5,5,0,10,10,10,0,0,0,0,0,,4,,,,,6,7,8,8,,3,0,2,5,,,0,6,6,3,10,7,10,0,,0,0,0,10,10,10,20,,15,10,1,11,1,1,,23,1,0,4,,8,1,1,1,213,5,2
3/5/2020 8:22,1745,KURDISTAN,KU,9,8,10,8,9,9,9,10,10,10,9,10,10,10,10,10,40,50,8,8,10,10,8,10,10,7,5,5,5,1,10,10,10,3,2,9,8,8,8,7,7,0,10,10,8,9,9,10,9,8,6,3,9,0,8,0,10,10,6,10,9,8,0,9,1,0,0,0,10,60,80,5,4,7,50,300,,2,,21,1,0,4,,6,1,1,1,213,7,2
3/5/2020 9:06,63,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,,,,,,,,,,,,,,,,2
3/5/2020 9:06,103,KURDISTAN,KU,,,,,,,,,,,6,10,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3/5/2020 9:06,330,KURDISTAN,KU,,,,,,7,7,9,5,8,7,10,8,7,6,,,,,,10,10,10,,,,,,,5,10,10,10,10,5,,,,,,,,,,,,,,8,7,4,6,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,2
3/5/2020 9:06,185,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3/5/2020 9:06,3054,KURDISTAN,KU,,,,,,,,,,,,,,,,100,0,0,0,2,,,,,,,,,,,10,10,10,0,0,7,9,7,8,,7,2,,4,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,0,2
3/5/2020 9:06,12048,KURDISTAN,KU,,,,,,,,,,,,,,,,50,30,20,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3/5/2020 9:06,79,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3/5/2020 9:06,30,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3/5/2020 9:06,47,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:06,7,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:06,157,KURDISTAN,KU,,,,,,,,,,,10,3,0,10,10,,,,,,,,,,,,,,,10,10,10,10,0,5,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:06,372,KURDISTAN,KU,10,5,8,5,7,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,10,10,6,1,7,4,1,,7,9,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:06,1287,KURDISTAN,KU,7,5,8,8,7,,,,,,8,5,3,8,6,,,,3,7,,,,10,10,8,5,5,0,,,,,,,7,8,7,6,5,5,5,10,8,,,,,5,6,5,2,8,,,,,,,8,8,5,0,5,7,0,5,5,8,40,60,8,,8,,,,,,,,,,,,,,,,8,
3/5/2020 9:06,1509,KURDISTAN,KU,9,5,9,9,9,9,9,9,4,9,8,9,8,8,8,70,20,10,7,5,5,5,5,10,10,5,5,5,5,3,9,9,9,1,5,5,5,6,6,5,7,7,5,4,4,3,5,5,7,6,3,9,8,2,5,8,8,7,3,8,7,5,4,5,4,7,3,3,5,10,30,5,,7,,300,,1,,40,3,2,,,7,2,1,1,213,4,
3/5/2020 9:07,462,KURDISTAN,KU,,,,,,1,1,3,0,10,0,2,2,0,1,70,30,0,,,10,3,10,2,2,,,,,,,,,,,,,,,,,,7,6,0,5,9,8,10,4,4,8,6,4,3,1,2,7,5,6,6,5,4,4,5,4,4,5,4,0,0,1,1,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,259,KURDISTAN,KU,10,3,7,9,8,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,6,1,10,10,0,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,108,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,82,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,23,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,69,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,10,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,8,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,700,KURDISTAN,KU,,,,,,10,10,10,9,9,10,10,10,10,10,50,25,25,8,8,,,,,,9,9,8,9,,,,,,,7,7,7,10,9,9,6,9,8,7,7,3,8,,,,,7,3,2,2,3,8,9,10,10,10,0,1,1,2,3,9,8,10,10,8,15,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,71,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
3/5/2020 9:07,45,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,27,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,23,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,51,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,62,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,659,KURDISTAN,KU,10,10,10,10,10,1,1,0,0,0,0,10,10,10,10,,,,0,0,0,0,0,0,0,0,10,10,10,1,0,0,0,10,1,,,,,,,,0,10,,,,,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,0,1,0,,,,,,,,,,,,,,,,0,
3/5/2020 9:07,9,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,123,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,3,3,,,,10,5,,,,,,,,,,,,,,,,,,,,,,,,8,7,8,5,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,
3/5/2020 9:07,38,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,77,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,46,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,10,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,130,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,18,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,370,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,321,KURDISTAN,KU,,,,,,,,,,,8,9,10,9,5,,,,,,10,9,9,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,
3/5/2020 9:07,221,KURDISTAN,KU,,,,,,,,,,,,,,,,25,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,8,9,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,421,KURDISTAN,KU,,,,,,7,7,7,0,10,10,10,10,10,10,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,768,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,8,8,6,9,8,8,3,0,9,4,8,4,9,9,7,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,726,KURDISTAN,KU,10,1,8,9,10,7,6,7,9,9,10,10,10,10,10,10,80,10,9,7,8,8,10,,,0,1,2,2,8,10,10,10,1,6,6,6,5,6,6,4,7,8,5,,,,,10,9,6,5,10,8,8,4,10,6,5,10,10,2,0,8,8,2,2,8,10,0,10,6,,6,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,17,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,2065,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,2094,KURDISTAN,KU,10,0,9,10,10,8,8,10,9,10,10,10,10,10,10,30,0,70,9,7,,,,9,9,,,,,2,3,9,9,2,2,5,5,8,5,9,10,9,9,7,5,8,9,10,8,4,7,6,7,1,7,0,6,7,0,9,10,2,0,10,1,9,2,10,10,,,8,7,8,,,,,,,,,,,,,,,,,
3/5/2020 9:07,225,KURDISTAN,KU,,,,,,8,4,2,2,10,,,,,,,,,,,,,,10,10,,,,,,,,,,,7,10,2,10,10,10,3,,,,,,,,,,,10,10,8,10,10,9,1,,,,,,,,,,,40,30,,,,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,60883,KURDISTAN,KU,,,,,,10,10,8,7,10,7,10,6,9,10,5,85,10,7,7,,9,9,10,10,,7,,,,10,10,10,0,0,4,5,,,,7,,9,10,,0,,9,,9,,2,10,9,8,,8,10,3,10,10,1,1,5,,1,,10,10,,,8,,7,,,,,,,,,,,,,,,,,
3/5/2020 9:07,975,KURDISTAN,KU,10,10,10,10,10,5,5,5,,5,10,10,10,10,10,50,50,0,4,8,10,6,10,10,10,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,8,5,5,5,5,5,5,10,10,5,0,9,10,0,5,5,10,,,5,,5,,,,,,,,,,,,,,,,,
3/5/2020 9:07,521,KURDISTAN,KU,10,5,10,10,10,10,10,10,0,0,,,,,,,,,0,5,0,5,10,10,10,,,,,,,,,,,5,5,0,5,0,0,0,9,5,10,0,0,0,0,10,5,5,8,5,10,5,5,5,10,,,,,,,,,,,60,80,0,3,0,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,808,KURDISTAN,KU,,,,,,,,,,,10,10,3,9,9,,,,,,9,9,9,10,10,,,,,4,10,10,10,0,1,7,8,3,7,6,5,5,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,8,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,74,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,22,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,673,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,4,3,,,,3,3,5,10,10,10,,,,,,,,,,,,,,6,3,,,,,,,,,,5,8,7,10,8,7,10,9,7,0,9,6,6,0,8,9,0,10,,,,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,97,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,50224,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,63573,KURDISTAN,KU,9,2,9,9,9,,,,,,,,,,,,,,6,5,5,10,10,,,,,,,1,10,10,10,0,0,5,7,5,3,4,6,5,5,5,,,,,5,7,4,7,,5,5,2,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
3/5/2020 9:07,24,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,301,KURDISTAN,KU,,,,,,10,10,10,2,10,,,,,,,,,8,7,2,9,10,10,10,,,,,,,,,,,8,6,3,3,5,8,0,,,,,,,,,,,10,0,10,0,10,10,7,,,,,,,,,,,,,5,,7,,,,,,,,,,,,,,,,,
3/5/2020 9:07,168,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,544,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,10,10,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,15,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,4260,KURDISTAN,KU,9,9,9,9,9,,,,,,10,10,10,10,10,30,60,10,10,10,1,9,,10,10,7,0,0,6,1,10,5,9,,1,,,,,,,,,,,2,8,9,,9,0,0,10,,,,,,,10,9,0,0,9,9,10,10,9,9,60,30,2,10,,,,,,,,,,,,,,,,,8,
3/5/2020 9:07,39,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,111,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,18,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,338,KURDISTAN,KU,,,,,,5,8,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,10,10,,,,,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,
3/5/2020 9:07,53522,KURDISTAN,KU,10,7,6,6,7,,,,,,9,10,10,10,10,50,50,0,7,6,5,5,5,10,10,5,5,5,5,2,10,10,10,,,5,5,,5,5,5,5,5,5,5,5,5,5,3,6,6,1,9,,,,,,,,,,,,,,,,,0,10,6,,9,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,742,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,6,0,,,,,,,,,,,50,50,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,136,KURDISTAN,KU,,,,,,6,5,8,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,7,7,7,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,176,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,
3/5/2020 9:07,537,KURDISTAN,KU,8,9,10,10,10,,,,,,9,9,9,8,8,,,,,,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5,1,6,6,6,,,6,,,,4,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,38,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,422,KURDISTAN,KU,,,,,,,,,,,9,8,5,8,10,65,25,10,,,,,,,,,,,,,,,,,,6,9,2,8,4,10,10,8,9,,,,,8,9,1,2,,,,,,,,,,,,,,,,,,30,70,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,31,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,349,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,189,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3/5/2020 9:07,18,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,22,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,81,KURDISTAN,KU,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,56,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,876,KURDISTAN,KU,,,,,,5,10,10,10,5,,,,,,85,10,5,,,10,10,10,10,10,5,0,0,0,,,,,,,,,,,,,,,,,,,,10,5,0,0,10,,,,,,,,,,,,,,,,,10,10,5,,5,,,,,,,,,,,,,,,,,
3/5/2020 9:07,1206,KURDISTAN,KU,,,,,,,,,,,2,6,2,8,8,60,20,20,,,,,,10,10,4,7,5,6,3,9,8,9,0,1,7,7,9,8,6,8,9,9,6,,7,8,10,6,7,2,2,9,7,6,0,9,7,3,10,8,4,0,7,,0,3,,6,,70,,16,,,,,,,,,,,,,,,,,4,
3/5/2020 9:07,47,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,73,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,8,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
