"cntr","religious","Age","Gender","Education","SES","Country","Source","Trust"
29,1,52,1,2,0,"Japan","t_tradHealers",0.666666666666667
29,0,40,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,40,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,79,1,2,1,"Japan","t_scientists",0.666666666666667
29,1,79,1,2,1,"Japan","t_tradHealers",NA
29,0,42,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,42,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,1,56,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,56,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,74,2,3,0.5,"Japan","t_scientists",1
29,0,74,2,3,0.5,"Japan","t_tradHealers",NA
29,1,79,2,2,0.5,"Japan","t_scientists",1
29,1,79,2,2,0.5,"Japan","t_tradHealers",NA
29,0,41,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,41,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,71,1,1,0.5,"Japan","t_scientists",0.666666666666667
29,0,71,1,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,80,2,1,0.5,"Japan","t_scientists",0.666666666666667
29,0,80,2,1,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,69,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,69,2,2,1,"Japan","t_tradHealers",1
29,1,87,2,1,0.5,"Japan","t_scientists",NA
29,1,87,2,1,0.5,"Japan","t_tradHealers",NA
29,1,49,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,49,1,2,0.5,"Japan","t_tradHealers",0
29,0,53,1,2,0.5,"Japan","t_scientists",1
29,0,53,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,30,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,1,30,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,72,2,1,0.5,"Japan","t_scientists",0.666666666666667
29,1,72,2,1,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,42,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,42,1,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,56,1,3,0.5,"Japan","t_scientists",0.333333333333333
29,0,56,1,3,0.5,"Japan","t_tradHealers",0
29,1,50,1,3,0.5,"Japan","t_scientists",1
29,1,50,1,3,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,36,1,2,1,"Japan","t_scientists",1
29,1,36,1,2,1,"Japan","t_tradHealers",0.666666666666667
29,1,75,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,75,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,37,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,37,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,65,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,65,1,2,0.5,"Japan","t_tradHealers",0
29,0,32,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,32,1,2,1,"Japan","t_tradHealers",0.666666666666667
29,1,70,2,1,0.5,"Japan","t_scientists",0.666666666666667
29,1,70,2,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,25,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,25,1,2,0.5,"Japan","t_tradHealers",NA
29,1,68,1,2,0,"Japan","t_scientists",0.666666666666667
29,1,68,1,2,0,"Japan","t_tradHealers",0
29,0,47,1,2,0.5,"Japan","t_scientists",1
29,0,47,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,58,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,58,2,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,67,1,2,0,"Japan","t_scientists",1
29,0,67,1,2,0,"Japan","t_tradHealers",0.333333333333333
29,1,74,2,2,0.5,"Japan","t_scientists",1
29,1,74,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,64,2,2,0.5,"Japan","t_scientists",1
29,0,64,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,28,1,3,0.5,"Japan","t_scientists",1
29,0,28,1,3,0.5,"Japan","t_tradHealers",0
29,0,68,1,3,0,"Japan","t_scientists",0
29,0,68,1,3,0,"Japan","t_tradHealers",0
29,1,32,2,2,1,"Japan","t_scientists",0.666666666666667
29,1,32,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,35,1,2,0.5,"Japan","t_scientists",1
29,0,35,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,47,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,47,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,85,1,1,1,"Japan","t_scientists",0.666666666666667
29,1,85,1,1,1,"Japan","t_tradHealers",0
29,0,27,1,3,1,"Japan","t_scientists",0.666666666666667
29,0,27,1,3,1,"Japan","t_tradHealers",0.333333333333333
29,0,37,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,37,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,82,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,82,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,1,78,2,3,0.5,"Japan","t_scientists",1
29,1,78,2,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,48,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,48,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,46,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,46,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,74,1,3,0.5,"Japan","t_scientists",1
29,0,74,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,74,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,74,1,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,86,1,1,0.5,"Japan","t_scientists",1
29,0,86,1,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,60,1,2,0,"Japan","t_scientists",0.333333333333333
29,0,60,1,2,0,"Japan","t_tradHealers",0.333333333333333
29,0,63,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,63,2,2,0.5,"Japan","t_tradHealers",NA
29,1,80,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,1,80,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,66,2,1,0.5,"Japan","t_scientists",0.666666666666667
29,1,66,2,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,75,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,75,2,2,0.5,"Japan","t_tradHealers",0
29,NA,57,1,NA,NA,"Japan","t_scientists",0.666666666666667
29,NA,57,1,NA,NA,"Japan","t_tradHealers",0.333333333333333
29,0,54,2,2,1,"Japan","t_scientists",1
29,0,54,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,74,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,74,2,2,0.5,"Japan","t_tradHealers",NA
29,0,69,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,69,1,2,1,"Japan","t_tradHealers",NA
29,0,18,2,2,1,"Japan","t_scientists",1
29,0,18,2,2,1,"Japan","t_tradHealers",1
29,1,67,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,67,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,86,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,86,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,1,60,2,2,1,"Japan","t_scientists",0.333333333333333
29,1,60,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,59,1,3,0.5,"Japan","t_scientists",0.333333333333333
29,0,59,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,61,2,3,1,"Japan","t_scientists",0.666666666666667
29,1,61,2,3,1,"Japan","t_tradHealers",0.333333333333333
29,0,17,2,1,1,"Japan","t_scientists",1
29,0,17,2,1,1,"Japan","t_tradHealers",1
29,1,29,1,3,1,"Japan","t_scientists",0.666666666666667
29,1,29,1,3,1,"Japan","t_tradHealers",0.666666666666667
29,0,16,2,1,1,"Japan","t_scientists",0.333333333333333
29,0,16,2,1,1,"Japan","t_tradHealers",0
29,0,21,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,21,1,2,1,"Japan","t_tradHealers",0
29,0,80,1,3,1,"Japan","t_scientists",1
29,0,80,1,3,1,"Japan","t_tradHealers",0.333333333333333
29,0,30,1,3,0.5,"Japan","t_scientists",1
29,0,30,1,3,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,57,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,57,2,2,1,"Japan","t_tradHealers",0.333333333333333
29,1,51,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,1,51,1,3,0.5,"Japan","t_tradHealers",NA
29,1,46,1,2,0,"Japan","t_scientists",0.666666666666667
29,1,46,1,2,0,"Japan","t_tradHealers",0.333333333333333
29,0,33,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,33,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,73,2,2,0.5,"Japan","t_scientists",1
29,1,73,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,69,2,3,1,"Japan","t_scientists",0.666666666666667
29,1,69,2,3,1,"Japan","t_tradHealers",0.666666666666667
29,0,35,1,2,1,"Japan","t_scientists",1
29,0,35,1,2,1,"Japan","t_tradHealers",0
29,0,68,2,1,0.5,"Japan","t_scientists",NA
29,0,68,2,1,0.5,"Japan","t_tradHealers",NA
29,0,61,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,61,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,52,2,3,1,"Japan","t_scientists",0.666666666666667
29,0,52,2,3,1,"Japan","t_tradHealers",NA
29,0,61,1,3,0,"Japan","t_scientists",0.666666666666667
29,0,61,1,3,0,"Japan","t_tradHealers",0
29,1,52,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,52,1,2,0.5,"Japan","t_tradHealers",0
29,1,40,1,3,1,"Japan","t_scientists",0.666666666666667
29,1,40,1,3,1,"Japan","t_tradHealers",0.666666666666667
29,0,42,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,42,1,3,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,75,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,75,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,38,2,3,0.5,"Japan","t_scientists",0.666666666666667
29,1,38,2,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,60,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,1,60,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,64,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,1,64,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,68,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,68,1,2,0.5,"Japan","t_tradHealers",NA
29,1,75,2,2,1,"Japan","t_scientists",1
29,1,75,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,65,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,65,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,30,2,3,0.5,"Japan","t_scientists",0.333333333333333
29,0,30,2,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,67,1,2,0.5,"Japan","t_scientists",1
29,0,67,1,2,0.5,"Japan","t_tradHealers",0
29,0,66,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,66,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,52,2,2,0,"Japan","t_scientists",0.666666666666667
29,0,52,2,2,0,"Japan","t_tradHealers",0.666666666666667
29,1,62,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,62,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,77,1,2,0,"Japan","t_scientists",0.666666666666667
29,0,77,1,2,0,"Japan","t_tradHealers",NA
29,1,85,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,85,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,70,2,2,1,"Japan","t_scientists",NA
29,0,70,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,77,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,77,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,81,1,2,0.5,"Japan","t_scientists",1
29,0,81,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,73,2,1,0.5,"Japan","t_scientists",0.333333333333333
29,0,73,2,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,NA,64,2,3,1,"Japan","t_scientists",0.666666666666667
29,NA,64,2,3,1,"Japan","t_tradHealers",NA
29,0,57,1,2,0.5,"Japan","t_scientists",1
29,0,57,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,40,2,2,0.5,"Japan","t_scientists",1
29,0,40,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,47,2,2,1,"Japan","t_scientists",1
29,0,47,2,2,1,"Japan","t_tradHealers",1
29,0,29,2,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,29,2,3,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,72,2,2,0,"Japan","t_scientists",1
29,0,72,2,2,0,"Japan","t_tradHealers",0.666666666666667
29,0,51,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,51,2,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,19,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,19,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,54,1,2,0.5,"Japan","t_scientists",0.333333333333333
29,0,54,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,49,2,1,1,"Japan","t_scientists",1
29,0,49,2,1,1,"Japan","t_tradHealers",0
29,1,69,1,2,0,"Japan","t_scientists",0.666666666666667
29,1,69,1,2,0,"Japan","t_tradHealers",0.666666666666667
29,0,60,1,3,0,"Japan","t_scientists",0.333333333333333
29,0,60,1,3,0,"Japan","t_tradHealers",0
29,0,77,2,2,0.5,"Japan","t_scientists",0.333333333333333
29,0,77,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,80,2,2,0.5,"Japan","t_scientists",NA
29,1,80,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,82,2,2,0.5,"Japan","t_scientists",1
29,1,82,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,80,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,80,2,2,0.5,"Japan","t_tradHealers",NA
29,0,73,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,73,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,22,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,22,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,70,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,70,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,28,2,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,28,2,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,45,1,3,NA,"Japan","t_scientists",0.333333333333333
29,0,45,1,3,NA,"Japan","t_tradHealers",0.666666666666667
29,1,43,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,43,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,32,2,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,32,2,3,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,53,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,53,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,79,2,2,0.5,"Japan","t_scientists",NA
29,0,79,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,62,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,62,2,2,0.5,"Japan","t_tradHealers",0
29,1,69,2,1,0.5,"Japan","t_scientists",0.666666666666667
29,1,69,2,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,32,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,32,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,65,1,3,1,"Japan","t_scientists",0.666666666666667
29,0,65,1,3,1,"Japan","t_tradHealers",0.666666666666667
29,1,22,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,22,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,29,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,29,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,41,1,3,1,"Japan","t_scientists",0.333333333333333
29,0,41,1,3,1,"Japan","t_tradHealers",0.333333333333333
29,1,69,2,1,0.5,"Japan","t_scientists",1
29,1,69,2,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,70,1,NA,NA,"Japan","t_scientists",NA
29,0,70,1,NA,NA,"Japan","t_tradHealers",NA
29,0,25,1,NA,1,"Japan","t_scientists",0
29,0,25,1,NA,1,"Japan","t_tradHealers",1
29,0,27,1,3,0.5,"Japan","t_scientists",1
29,0,27,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,41,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,41,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,69,1,1,0.5,"Japan","t_scientists",0.666666666666667
29,0,69,1,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,53,2,3,1,"Japan","t_scientists",1
29,0,53,2,3,1,"Japan","t_tradHealers",0.666666666666667
29,1,89,1,3,1,"Japan","t_scientists",0.666666666666667
29,1,89,1,3,1,"Japan","t_tradHealers",0.333333333333333
29,0,41,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,41,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,48,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,48,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,56,2,2,1,"Japan","t_scientists",0.666666666666667
29,1,56,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,72,2,2,0,"Japan","t_scientists",0
29,0,72,2,2,0,"Japan","t_tradHealers",0.666666666666667
29,0,23,1,2,0.5,"Japan","t_scientists",0.333333333333333
29,0,23,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,38,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,38,1,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,35,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,35,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,44,2,3,1,"Japan","t_scientists",0.666666666666667
29,1,44,2,3,1,"Japan","t_tradHealers",0.666666666666667
29,0,33,1,2,1,"Japan","t_scientists",1
29,0,33,1,2,1,"Japan","t_tradHealers",0
29,0,39,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,39,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,32,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,32,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,56,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,56,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,77,2,2,0.5,"Japan","t_scientists",1
29,1,77,2,2,0.5,"Japan","t_tradHealers",NA
29,0,82,2,2,0.5,"Japan","t_scientists",NA
29,0,82,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,NA,42,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,NA,42,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,84,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,84,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,53,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,53,1,3,0.5,"Japan","t_tradHealers",1
29,0,39,1,3,0.5,"Japan","t_scientists",0.333333333333333
29,0,39,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,34,1,3,0.5,"Japan","t_scientists",1
29,0,34,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,47,2,3,1,"Japan","t_scientists",1
29,0,47,2,3,1,"Japan","t_tradHealers",0.666666666666667
29,0,74,1,2,0.5,"Japan","t_scientists",1
29,0,74,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,60,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,60,2,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,80,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,80,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,80,2,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,80,2,3,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,59,2,2,0,"Japan","t_scientists",0.666666666666667
29,0,59,2,2,0,"Japan","t_tradHealers",0
29,0,51,2,2,0,"Japan","t_scientists",0.333333333333333
29,0,51,2,2,0,"Japan","t_tradHealers",0.333333333333333
29,0,52,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,52,1,3,0.5,"Japan","t_tradHealers",NA
29,0,71,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,71,2,2,0.5,"Japan","t_tradHealers",NA
29,0,47,2,2,0.5,"Japan","t_scientists",1
29,0,47,2,2,0.5,"Japan","t_tradHealers",NA
29,0,62,2,2,0.5,"Japan","t_scientists",1
29,0,62,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,1,83,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,83,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,62,1,3,1,"Japan","t_scientists",0.666666666666667
29,0,62,1,3,1,"Japan","t_tradHealers",0.666666666666667
29,0,25,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,25,2,2,1,"Japan","t_tradHealers",NA
29,0,17,1,1,1,"Japan","t_scientists",1
29,0,17,1,1,1,"Japan","t_tradHealers",0.666666666666667
29,1,80,1,3,0.5,"Japan","t_scientists",1
29,1,80,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,60,2,2,0.5,"Japan","t_scientists",NA
29,0,60,2,2,0.5,"Japan","t_tradHealers",NA
29,0,72,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,72,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,39,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,39,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,68,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,68,1,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,80,1,1,0.5,"Japan","t_scientists",0.666666666666667
29,0,80,1,1,0.5,"Japan","t_tradHealers",0.333333333333333
29,NA,83,2,1,0.5,"Japan","t_scientists",0.333333333333333
29,NA,83,2,1,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,80,1,1,1,"Japan","t_scientists",0.666666666666667
29,0,80,1,1,1,"Japan","t_tradHealers",NA
29,0,38,1,3,1,"Japan","t_scientists",0.666666666666667
29,0,38,1,3,1,"Japan","t_tradHealers",0.333333333333333
29,0,61,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,61,1,3,0.5,"Japan","t_tradHealers",NA
29,0,36,2,3,0,"Japan","t_scientists",0.666666666666667
29,0,36,2,3,0,"Japan","t_tradHealers",0.666666666666667
29,0,32,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,32,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,39,2,3,1,"Japan","t_scientists",0.666666666666667
29,0,39,2,3,1,"Japan","t_tradHealers",0.666666666666667
29,0,82,2,1,0.5,"Japan","t_scientists",0.666666666666667
29,0,82,2,1,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,20,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,20,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,0,19,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,19,2,2,1,"Japan","t_tradHealers",0.666666666666667
29,1,67,1,2,0.5,"Japan","t_scientists",0.333333333333333
29,1,67,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,81,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,81,1,3,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,65,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,65,1,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,52,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,52,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,62,1,2,1,"Japan","t_scientists",1
29,0,62,1,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,45,1,2,0.5,"Japan","t_scientists",NA
29,0,45,1,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,65,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,65,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,37,2,2,0.5,"Japan","t_scientists",NA
29,0,37,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,70,1,2,1,"Japan","t_scientists",0.666666666666667
29,0,70,1,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,67,2,2,0,"Japan","t_scientists",0.666666666666667
29,0,67,2,2,0,"Japan","t_tradHealers",0.666666666666667
29,0,50,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,50,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,21,2,2,1,"Japan","t_scientists",1
29,0,21,2,2,1,"Japan","t_tradHealers",1
29,0,42,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,42,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,88,2,2,1,"Japan","t_scientists",0.666666666666667
29,0,88,2,2,1,"Japan","t_tradHealers",0.333333333333333
29,NA,55,1,2,0,"Japan","t_scientists",1
29,NA,55,1,2,0,"Japan","t_tradHealers",0.666666666666667
29,0,67,1,3,0.5,"Japan","t_scientists",1
29,0,67,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,30,2,3,1,"Japan","t_scientists",1
29,0,30,2,3,1,"Japan","t_tradHealers",0.666666666666667
29,1,48,1,3,0.5,"Japan","t_scientists",0.666666666666667
29,1,48,1,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,62,2,2,1,"Japan","t_scientists",0.666666666666667
29,1,62,2,2,1,"Japan","t_tradHealers",0.333333333333333
29,0,43,2,3,1,"Japan","t_scientists",0.666666666666667
29,0,43,2,3,1,"Japan","t_tradHealers",NA
29,0,69,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,69,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,22,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,22,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,77,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,77,1,2,0.5,"Japan","t_tradHealers",NA
29,0,30,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,30,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,48,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,48,2,2,0.5,"Japan","t_tradHealers",0.333333333333333
29,0,51,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,51,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,42,2,3,0.5,"Japan","t_scientists",0.666666666666667
29,0,42,2,3,0.5,"Japan","t_tradHealers",0.666666666666667
29,1,52,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,1,52,2,2,0.5,"Japan","t_tradHealers",0.666666666666667
29,0,68,2,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,68,2,2,0.5,"Japan","t_tradHealers",NA
29,0,75,1,2,0.5,"Japan","t_scientists",0.666666666666667
29,0,75,1,2,0.5,"Japan","t_tradHealers",0.666666666666667
