condition,labID,exclude,BL_adhere_1,BL_avoid_1,BL_avoid_2,BL_avoid_3,motiv_1,motiv_2,motiv_3,motiv_4,motiv_5,motiv_6,motiv_7,motiv_8,defy_1,defy_2,defy_3,defy_4,intention_1w,avoid_1w_1,avoid_1w_2,avoid_1w_3,intention_6m,avoid_6m_1,avoid_6m_2,avoid_6m_3,avoid_6m_4,avoid_6m_5,avoid_6m_6,avoid_6m_7,manip_1,r_manip_2,r_manip_3,age,gender,educ,essen_job,COUNID,month
2,15,0,5,6,7,5,5,6,6,7,6,6,5,7,3,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
3,15,0,5,3,6,7,3,7,6,7,3,3,6,7,1,2,1,5,5,4,6,7,12,6,0,24,12,24,24,24,5,6,5,25,2,5,2,NLD,May
1,15,0,6,6,7,7,7,7,7,7,1,1,7,7,1,1,1,4,7,2,1,1,24,24,13,24,24,16,2,24,7,7,4,66,2,4,2,NLD,May
2,15,0,6,6,7,6,6,7,6,6,6,6,7,7,4,5,4,5,7,6,7,6,16,24,16,24,24,16,16,16,2,2,2,34,2,5,2,NLD,May
3,15,0,5,4,5,4,6,6,7,6,5,6,6,7,2,4,2,4,7,4,3,2,24,0,0,24,20,0,0,20,5,4,4,34,2,4,2,NLD,May
1,15,0,5,7,7,7,5,7,5,6,5,5,7,7,1,1,1,1,7,7,7,7,24,24,4,12,8,8,24,24,6,6,1,64,1,5,2,NLD,May
3,15,0,6,6,6,7,5,6,5,5,6,5,6,7,3,6,1,3,7,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
1,15,0,5,5,6,7,3,7,7,6,1,5,7,7,1,2,1,1,6,5,7,7,24,12,0,4,24,24,0,12,6,6,4,33,2,5,2,NLD,May
3,15,0,6,2,1,2,5,6,6,3,6,5,7,7,1,5,2,4,6,6,7,6,24,24,10,8,24,0,24,24,5,3,3,38,2,5,1,NLD,May
2,15,0,6,7,7,7,1,7,6,7,1,1,7,7,1,1,1,1,7,6,6,6,24,24,24,24,24,24,24,24,7,7,1,70,2,3,2,NLD,May
2,15,0,5,3,1,1,2,6,6,6,4,3,5,6,2,5,2,4,6,4,7,6,12,NA,NA,NA,NA,NA,NA,NA,3,3,3,47,2,4,1,NLD,May
2,15,0,5,7,6,7,4,7,4,7,4,4,6,7,1,2,1,1,4,6,6,6,24,24,24,24,24,24,24,24,6,7,4,64,1,3,2,NLD,May
2,15,0,6,6,7,7,4,7,7,4,4,4,7,7,1,2,2,1,7,6,7,7,24,24,10,24,24,16,16,24,NA,NA,NA,NA,NA,NA,NA,NLD,May
2,15,0,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
1,15,0,6,2,1,2,2,6,2,4,1,2,5,7,1,5,1,2,7,3,1,5,24,24,8,24,24,4,24,2,4,4,4,37,1,4,2,NLD,May
1,15,0,NA,NA,NA,NA,5,2,1,3,5,5,3,2,5,5,3,5,3,4,4,1,1,1,1,1,1,1,1,1,5,1,3,62,1,5,2,NLD,May
1,15,0,6,6,7,7,5,6,6,4,3,5,7,7,1,2,2,4,7,6,7,7,20,24,15,24,24,15,24,24,6,6,6,28,2,5,2,NLD,May
3,15,0,7,5,7,3,6,6,5,7,5,6,7,7,2,2,1,1,7,7,6,4,4,1,0,20,23,0,0,6,4,5,3,33,2,5,1,NLD,May
2,15,0,5,4,2,4,6,5,7,5,6,6,6,7,1,3,1,2,6,2,1,2,12,4,4,24,24,4,12,24,2,2,1,37,2,5,1,NLD,May
1,15,0,5,6,7,7,5,6,6,6,5,5,6,7,1,1,1,2,6,6,7,7,24,24,12,24,24,24,10,24,4,6,5,31,2,5,2,NLD,May
2,15,0,5,6,7,7,5,7,7,7,6,5,7,7,1,2,2,7,7,6,6,6,12,24,12,24,24,24,24,24,2,1,2,60,2,5,2,NLD,May
2,15,0,6,4,1,7,1,7,6,7,5,1,7,7,1,2,1,2,7,6,7,7,NA,NA,2,24,24,24,4,24,2,2,2,73,2,4,2,NLD,May
3,15,0,5,4,5,6,4,6,5,7,4,5,6,7,2,4,2,2,4,3,5,7,NA,4,0,8,12,12,2,0,5,3,5,32,2,5,2,NLD,May
2,15,0,4,5,7,6,2,4,1,6,3,1,5,7,1,6,4,2,6,5,7,6,24,24,12,24,24,24,24,NA,2,1,3,58,2,5,2,NLD,May
1,15,0,7,7,7,6,1,7,5,6,1,2,7,7,1,1,1,1,7,6,7,3,24,24,1,12,24,1,24,24,6,4,3,52,2,5,2,NLD,May
1,15,0,5,5,7,7,4,6,5,6,6,4,5,7,3,4,6,6,6,6,7,7,NA,13,0,13,24,13,24,8,5,4,3,59,2,4,2,NLD,May
1,15,0,3,4,1,4,2,6,5,5,1,6,6,7,1,2,1,2,3,6,1,6,6,6,0,8,12,1,2,24,6,4,6,31,2,3,1,NLD,May
3,15,0,7,6,7,7,6,7,7,7,4,6,7,7,1,2,4,4,7,4,7,7,24,12,2,24,24,16,0,24,5,2,4,50,2,3,2,NLD,May
1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
1,15,0,3,3,7,4,5,4,5,2,7,6,6,7,3,5,1,3,5,2,6,2,20,18,14,20,24,20,18,24,1,5,3,35,2,3,2,NLD,May
1,15,0,7,2,1,1,1,7,1,7,1,2,7,7,1,1,1,1,7,6,7,7,NA,24,6,24,24,12,6,24,1,7,7,57,2,4,2,NLD,May
3,15,0,6,2,1,1,2,6,3,5,2,2,7,7,1,5,2,2,7,5,7,7,24,12,4,24,12,24,4,24,6,5,3,41,2,4,1,NLD,May
2,15,0,6,7,7,7,4,7,4,7,3,2,6,7,4,7,4,5,7,6,7,7,22,22,16,22,24,22,0,24,4,1,2,46,2,5,1,NLD,May
1,15,0,6,6,6,7,6,6,6,7,4,5,7,7,1,2,1,3,6,6,7,7,14,10,4,10,23,24,1,24,3,3,2,70,1,3,2,NLD,May
2,15,0,6,2,2,1,5,7,7,7,1,1,7,7,1,1,1,1,7,7,7,7,24,24,24,24,24,24,24,24,6,7,7,64,2,4,1,NLD,May
2,15,0,6,4,6,7,5,6,7,6,5,5,6,7,5,6,4,5,6,1,6,7,24,24,0,14,14,24,24,24,3,2,1,38,2,5,2,NLD,May
3,15,0,3,5,6,5,2,5,7,7,3,2,6,6,1,6,1,3,7,6,6,6,14,24,10,24,24,10,24,24,2,5,4,41,2,4,2,NLD,May
3,15,0,6,1,1,1,6,1,1,1,7,6,2,1,1,1,1,1,7,7,7,7,24,24,24,24,24,24,24,24,3,7,5,36,2,4,1,NLD,May
2,15,0,6,7,7,6,3,5,4,7,2,3,6,7,4,5,4,4,5,4,4,4,24,24,16,24,24,20,20,12,4,2,3,32,2,5,2,NLD,May
3,15,0,7,7,7,6,1,7,4,7,1,1,7,7,1,1,1,1,7,7,7,6,24,24,24,24,24,24,24,24,6,7,7,63,1,5,2,NLD,May
1,15,0,2,6,7,6,1,7,2,7,1,1,7,7,1,6,6,5,1,3,7,5,24,24,0,24,24,24,24,24,6,6,1,60,1,5,2,NLD,May
2,15,0,6,1,1,1,2,6,2,6,1,6,6,7,1,1,1,2,7,7,7,7,6,24,12,24,24,20,16,24,3,3,2,64,2,4,2,NLD,May
1,15,0,7,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
2,15,0,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
1,15,0,5,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
1,15,0,5,5,7,6,1,5,6,6,1,2,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
2,15,0,4,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
3,15,0,7,6,7,7,1,6,1,6,1,4,7,7,1,1,1,1,7,5,6,3,24,24,4,6,4,24,0,24,5,7,7,36,1,5,2,NLD,May
1,15,0,6,2,1,1,1,5,7,5,2,5,6,7,1,3,1,2,5,3,7,7,8,8,1,8,8,20,20,24,5,5,2,43,1,5,2,NLD,May
1,15,0,5,3,6,7,4,6,6,7,2,5,6,7,2,1,2,2,6,3,7,7,24,0,0,0,4,10,0,0,5,5,4,32,2,5,2,NLD,May
2,15,0,6,6,5,7,5,6,4,4,6,7,6,7,5,6,5,6,6,5,7,6,12,3,2,6,12,12,1,0,5,2,2,39,1,4,2,NLD,May
3,15,0,7,7,7,7,5,7,7,4,6,3,7,7,1,1,1,1,7,7,7,7,24,24,10,24,24,24,10,24,7,7,7,33,2,5,2,NLD,May
1,15,0,3,2,5,5,6,2,5,1,5,5,2,7,1,1,1,1,5,1,6,6,3,1,0,15,10,24,0,24,2,7,7,31,2,4,1,NLD,May
2,15,0,5,6,6,6,5,6,5,5,5,5,4,6,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
2,15,0,7,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
2,15,0,5,4,6,5,2,6,6,5,1,3,5,6,1,1,2,1,3,2,7,3,24,24,8,24,24,16,16,16,5,6,6,68,1,4,2,NLD,May
1,15,0,7,2,1,1,1,7,5,7,2,2,7,7,1,1,1,1,1,5,1,1,24,24,0,24,24,24,8,24,1,7,6,68,2,4,2,NLD,May
3,15,0,7,6,7,7,6,6,7,6,5,6,7,7,2,6,2,4,7,6,7,7,18,24,5,24,24,24,15,24,1,7,6,20,2,4,1,NLD,May
2,15,0,3,3,7,7,7,6,6,6,6,6,6,6,1,2,1,1,6,5,7,7,24,20,7,23,24,24,24,19,6,2,5,22,2,3,2,NLD,May
2,15,0,5,4,7,7,4,5,4,5,5,3,5,6,7,7,2,2,2,1,7,7,24,2,0,0,24,6,2,24,1,1,1,21,2,3,1,NLD,May
2,15,0,4,3,5,6,3,3,5,6,5,2,5,5,3,7,2,5,2,2,6,7,10,2,0,24,24,24,24,24,2,2,2,21,2,4,2,NLD,May
3,15,0,6,2,2,2,4,5,4,4,5,3,4,3,5,5,4,5,5,4,5,4,10,10,10,10,2,10,10,10,4,5,4,21,1,3,2,NLD,May
2,15,0,4,3,7,5,6,7,7,7,5,7,7,7,3,5,3,3,6,3,7,5,18,16,4,20,22,19,24,16,3,3,3,21,2,3,2,NLD,May
2,15,0,2,2,7,6,2,4,6,3,3,5,5,6,2,5,6,6,3,4,3,2,3,3,0,10,3,5,8,7,4,3,2,21,2,3,1,NLD,May
1,15,0,5,4,6,6,3,4,7,5,4,3,7,7,1,1,1,1,6,4,6,7,21,20,22,23,20,24,23,24,6,3,5,23,2,3,2,NLD,May
1,15,0,7,7,7,6,5,7,6,6,3,5,6,7,1,1,1,1,7,7,7,7,24,24,23,24,24,20,24,24,6,3,5,18,2,3,2,NLD,May
2,15,0,6,4,4,2,1,7,3,7,1,3,7,7,1,2,2,2,6,2,4,5,18,3,6,6,3,4,2,6,6,3,3,19,2,3,2,NLD,May
3,15,0,6,6,7,7,5,6,7,6,6,3,7,7,1,2,1,1,6,6,7,6,24,24,10,24,24,24,24,20,5,6,5,19,2,4,2,NLD,May
3,15,0,6,6,6,7,6,4,4,7,3,6,7,7,1,1,1,1,6,5,6,5,16,20,8,24,20,15,16,20,2,6,5,27,1,5,2,NLD,May
2,15,0,5,4,2,2,5,6,6,2,2,2,6,6,1,1,1,1,5,1,6,6,24,10,0,24,24,10,24,24,1,7,7,22,2,3,1,NLD,May
3,15,0,5,4,5,2,6,5,5,3,6,6,3,5,4,6,5,4,6,4,6,3,4,3,5,15,15,0,0,1,5,3,4,22,2,4,2,NLD,May
2,15,0,6,6,7,7,4,7,3,1,1,1,6,7,4,5,2,4,7,5,7,7,19,8,19,15,17,11,11,9,6,3,5,21,1,3,2,NLD,May
2,15,0,5,4,6,5,6,6,5,5,6,5,7,7,6,3,6,6,5,4,3,3,24,7,4,13,15,10,10,24,5,2,2,20,2,3,2,NLD,May
2,15,0,4,6,7,7,3,5,6,5,5,5,7,7,4,5,2,4,6,6,7,7,20,20,10,24,24,20,24,15,6,2,1,19,2,3,1,NLD,May
2,15,0,5,6,6,6,5,7,6,6,5,5,6,7,3,5,5,3,6,4,6,6,24,24,7,24,20,20,20,24,2,1,3,19,1,3,1,NLD,May
3,15,0,2,2,3,2,5,4,3,3,5,3,4,5,3,6,5,4,3,1,3,4,0,4,0,24,4,0,12,24,4,4,4,22,2,4,2,NLD,May
3,15,0,5,4,6,6,2,5,5,6,2,5,6,2,1,4,1,1,7,4,6,7,24,9,6,24,24,6,10,24,2,6,6,22,2,4,2,NLD,May
1,15,0,7,7,7,7,1,7,2,7,1,1,6,7,1,1,1,1,7,7,7,7,24,24,20,24,24,24,24,24,2,7,7,26,2,3,2,NLD,May
2,15,0,5,4,6,7,4,6,6,6,6,7,7,7,1,1,1,1,7,5,7,7,4,24,1,8,24,24,8,24,4,4,2,30,2,3,2,NLD,May
2,15,0,6,4,1,2,5,5,3,2,5,5,4,3,4,5,1,4,3,2,5,5,24,10,0,24,20,10,10,24,2,2,3,21,2,3,2,NLD,May
1,15,0,7,2,1,1,7,7,7,7,7,4,7,7,1,2,3,1,6,4,4,4,20,20,20,24,24,18,24,24,2,6,6,21,2,3,2,NLD,May
2,15,0,5,4,6,5,5,6,5,4,5,5,7,7,1,4,1,1,5,3,6,6,20,24,10,24,20,15,22,24,4,2,1,19,2,3,1,NLD,May
3,15,0,6,3,6,6,4,5,5,6,4,4,5,6,2,2,1,2,6,3,7,7,24,24,6,24,24,24,14,24,5,4,4,20,2,3,2,NLD,May
2,15,0,7,7,7,7,5,7,6,6,5,5,7,7,4,6,3,4,7,7,7,7,20,24,20,20,22,24,17,24,2,2,4,19,1,3,2,NLD,May
2,15,0,6,4,1,4,3,6,4,5,3,6,6,6,5,7,1,5,7,5,5,5,19,19,11,24,24,19,24,13,1,2,7,19,2,3,1,NLD,May
1,15,0,6,2,1,3,6,6,3,6,2,2,6,7,1,1,1,2,7,5,7,5,14,21,10,24,24,10,0,24,2,7,6,22,2,3,2,NLD,May
3,15,0,3,4,2,5,5,5,6,2,6,6,6,7,5,3,6,2,3,7,3,5,5,7,2,2,10,7,24,24,6,1,5,19,2,3,2,NLD,May
3,15,0,6,7,7,7,6,6,6,6,6,5,6,6,3,2,3,3,5,4,4,4,18,24,4,4,13,8,0,12,5,3,3,21,1,4,2,NLD,May
3,15,0,5,6,6,7,5,7,5,5,5,3,7,7,1,5,3,2,6,3,7,7,24,23,6,4,20,24,22,24,7,7,7,20,2,3,2,NLD,May
2,15,0,6,5,6,7,5,6,6,6,7,6,6,7,4,6,3,3,6,3,6,5,14,20,2,24,5,8,12,24,1,1,1,24,2,4,2,NLD,May
3,15,0,5,4,4,4,5,5,5,5,6,5,6,6,1,6,4,1,4,3,5,6,24,24,11,12,14,24,24,24,4,3,5,22,2,3,2,NLD,May
2,15,0,6,5,7,6,5,6,4,6,4,4,7,6,4,7,4,7,6,5,7,5,24,24,12,24,24,24,24,24,4,1,4,20,2,3,2,NLD,May
1,15,0,6,4,2,1,5,5,5,3,5,5,6,7,2,5,2,4,3,3,6,6,15,10,4,18,14,19,24,6,6,2,4,18,2,3,2,NLD,May
2,15,0,7,6,5,4,7,7,7,7,7,7,7,7,1,1,1,1,6,2,4,6,12,20,8,9,24,7,24,24,3,4,3,20,2,3,2,NLD,May
1,15,0,5,4,2,2,5,6,5,6,4,4,6,7,2,2,2,3,5,4,5,5,10,18,8,24,22,14,14,24,4,6,6,18,2,3,2,NLD,May
3,15,0,4,3,7,4,6,6,5,1,5,6,6,6,6,7,1,6,4,1,7,5,4,0,0,24,24,12,0,24,1,7,3,19,2,3,1,NLD,May
3,15,0,4,4,5,5,2,2,5,6,5,3,6,7,2,2,2,2,6,5,6,6,14,24,15,24,10,23,5,24,5,6,6,23,2,4,1,NLD,May
2,15,0,5,4,5,4,4,6,5,5,6,5,4,5,2,5,3,6,5,6,6,4,3,3,2,9,24,2,24,24,2,1,1,19,2,3,2,NLD,May
3,15,0,7,7,7,7,3,5,3,5,2,3,6,6,1,2,1,2,7,7,7,7,20,24,16,24,24,16,24,24,5,6,4,21,2,3,1,NLD,May
1,15,0,5,6,6,4,5,5,5,6,3,4,5,7,5,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
1,15,0,3,2,3,3,2,3,2,2,4,2,4,5,3,6,6,6,3,1,2,2,0,0,0,10,3,0,0,0,3,3,3,29,2,4,2,NLD,May
3,15,0,6,6,6,6,5,6,3,6,2,1,3,6,2,3,2,4,7,5,7,7,20,24,12,24,14,20,24,24,6,7,6,23,2,4,2,NLD,May
3,15,0,6,6,6,7,5,7,7,7,5,6,7,7,1,5,1,1,7,7,7,7,20,24,14,24,14,20,24,24,6,1,2,20,2,3,1,NLD,May
3,15,0,4,2,2,4,3,5,4,6,4,3,6,6,5,3,3,5,5,3,3,3,12,8,12,20,20,12,12,12,5,3,3,20,2,3,2,NLD,May
3,15,0,5,5,6,6,5,6,5,7,5,6,7,7,2,3,2,2,5,5,7,5,21,24,4,14,19,15,20,20,5,4,5,23,2,3,2,NLD,May
1,15,0,7,7,6,7,4,6,7,7,4,5,6,7,1,1,3,4,7,7,6,7,12,12,12,12,12,12,4,4,5,6,3,18,2,3,2,NLD,May
2,15,0,6,5,7,7,6,6,6,6,6,6,6,7,2,2,2,2,6,6,7,5,8,8,4,24,24,4,4,18,5,6,3,19,2,3,1,NLD,May
3,15,0,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
3,15,0,7,3,7,7,3,5,6,5,2,3,7,7,1,1,1,1,6,4,7,7,24,4,4,24,24,15,3,24,5,7,4,20,2,3,2,NLD,May
2,15,0,6,3,1,2,5,6,7,2,5,5,5,6,2,2,2,2,6,4,6,5,10,10,0,20,24,10,5,0,2,2,2,23,2,3,2,NLD,May
3,15,0,7,7,7,7,4,7,7,7,6,4,7,7,1,5,2,7,7,7,7,7,20,20,18,20,20,20,20,24,6,2,6,19,2,3,2,NLD,May
1,15,0,5,6,7,7,7,7,6,5,4,1,4,6,1,4,1,4,6,4,7,7,0,24,0,24,24,24,12,24,4,7,7,19,2,3,2,NLD,May
2,15,0,4,6,5,6,5,6,5,2,3,5,5,6,2,4,3,2,6,4,6,6,18,10,4,15,10,8,24,15,1,5,4,19,2,3,2,NLD,May
3,15,0,5,4,6,5,5,4,5,5,5,5,6,5,3,6,2,5,5,2,5,3,4,6,0,10,1,0,24,2,3,5,5,20,2,3,2,NLD,May
1,15,0,6,6,7,5,6,6,6,7,6,5,7,7,1,2,1,1,7,6,6,6,20,7,10,14,24,17,1,20,2,6,7,18,2,4,2,NLD,May
3,15,0,3,6,7,7,3,7,5,7,5,3,7,7,1,1,1,1,3,7,7,7,10,24,24,24,24,24,24,24,7,7,7,38,2,4,2,NLD,May
2,15,0,3,6,6,6,6,6,6,6,5,4,7,7,1,1,1,6,6,6,7,6,NA,4,4,8,24,4,0,24,1,7,7,72,2,4,2,NLD,May
1,15,0,7,6,7,7,5,7,7,6,7,3,7,7,1,5,3,1,7,5,7,7,24,17,4,24,11,18,17,24,1,7,7,20,2,3,2,NLD,May
2,15,0,5,3,7,6,6,7,7,2,7,6,7,7,1,2,1,1,5,1,7,7,24,24,0,7,24,24,14,17,1,1,3,22,2,4,2,NLD,May
1,15,0,7,5,2,2,4,3,3,6,3,4,7,7,3,5,5,3,6,5,2,1,5,12,0,6,10,2,0,20,5,3,5,18,2,3,2,NLD,May
2,15,0,4,5,7,6,7,4,6,5,5,7,4,6,5,5,5,6,6,4,1,2,24,4,0,24,24,24,14,24,2,2,3,21,2,3,1,NLD,May
2,15,0,5,4,7,6,6,7,5,7,5,6,6,7,2,2,1,2,5,4,6,5,5,24,4,24,24,24,16,24,3,3,3,20,2,3,2,NLD,May
2,15,0,5,4,2,2,5,6,6,6,4,5,6,6,4,5,4,4,6,5,2,2,21,9,0,24,17,20,8,24,5,4,4,21,2,3,1,NLD,May
2,15,0,6,2,3,7,5,7,3,5,6,6,7,7,1,6,1,2,6,1,2,7,16,4,0,24,0,9,10,24,6,3,6,20,1,3,2,NLD,May
1,15,0,6,6,7,7,4,7,7,7,5,5,7,7,2,4,2,4,7,7,7,7,23,5,2,16,24,24,6,24,2,6,6,20,2,3,2,NLD,May
3,15,0,6,7,6,6,6,7,6,7,3,5,7,7,1,1,1,1,7,7,7,7,24,4,4,16,8,8,4,24,6,7,7,24,2,4,1,NLD,May
2,15,0,5,6,7,4,6,6,3,6,6,3,4,7,5,7,4,3,6,3,7,2,24,4,0,24,24,1,1,2,1,1,1,21,2,3,2,NLD,May
1,15,0,4,5,7,5,5,6,5,5,3,5,7,7,2,4,2,2,5,5,7,5,24,5,1,24,24,10,24,24,1,7,7,19,2,3,2,NLD,May
2,15,0,7,7,7,7,5,7,6,6,3,5,7,7,2,4,2,2,7,6,7,7,22,24,22,22,24,24,23,20,4,5,4,23,2,3,2,NLD,May
1,15,0,6,5,6,5,4,4,5,4,6,5,4,7,5,6,4,4,5,4,5,5,10,10,10,10,10,10,10,15,6,1,2,20,1,4,2,NLD,May
2,15,0,4,4,6,6,4,5,5,5,3,4,6,7,1,2,2,2,6,5,6,6,10,15,2,24,24,5,2,24,4,4,4,21,2,3,2,NLD,May
1,15,0,2,3,4,5,3,4,5,3,5,3,5,6,2,2,1,4,5,3,5,6,8,6,0,24,8,12,2,1,4,7,3,21,2,4,2,NLD,May
2,15,0,5,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,6,6,6,7,6,7,6,16,4,4,4,21,2,4,1,NLD,May
2,15,0,3,3,3,3,3,6,3,4,3,3,4,6,4,4,3,5,4,4,4,5,4,23,1,12,5,17,2,6,4,3,3,21,1,3,1,NLD,May
2,15,0,6,6,6,7,6,5,6,6,5,5,6,6,2,2,2,2,6,7,7,7,17,23,5,22,15,9,11,6,5,3,3,20,2,3,2,NLD,May
2,15,0,7,2,1,1,6,7,7,7,6,6,6,7,1,1,2,1,7,2,1,1,24,24,24,24,24,24,24,24,4,2,5,21,2,3,2,NLD,May
3,15,0,3,1,3,7,4,4,3,4,4,4,6,5,1,7,4,4,5,1,5,7,3,0,0,0,10,24,0,0,7,1,1,23,2,3,2,NLD,May
3,15,0,7,5,7,7,2,7,7,7,1,7,7,7,1,5,1,1,7,5,7,7,24,24,4,24,24,12,24,24,7,7,7,20,2,3,1,NLD,May
3,15,0,5,3,1,2,5,3,4,4,5,5,5,5,4,5,2,4,2,4,1,2,18,19,0,24,22,20,0,24,5,6,4,20,2,3,2,NLD,May
2,15,0,2,2,3,1,3,3,5,5,2,3,2,3,4,5,3,4,5,3,4,4,8,4,4,20,4,4,4,4,6,2,2,21,2,4,2,NLD,May
2,15,0,5,4,2,2,5,6,6,6,3,4,6,7,1,4,1,1,7,1,1,2,20,3,2,10,15,5,10,3,5,6,5,22,1,3,2,NLD,May
3,15,0,5,4,6,5,6,6,7,5,6,5,7,7,2,2,1,1,6,5,6,5,16,20,4,24,22,8,18,20,2,5,5,21,2,3,2,NLD,May
1,15,0,5,4,6,5,3,6,5,5,3,5,7,7,2,2,3,6,6,4,6,6,12,12,2,8,18,4,3,18,5,4,5,22,1,3,2,NLD,May
2,15,0,6,5,6,7,6,6,5,6,6,5,5,7,5,6,2,6,5,6,7,7,20,24,12,24,24,24,24,24,2,2,2,19,1,3,2,NLD,May
1,15,0,7,6,7,7,3,7,5,7,3,5,6,7,1,1,1,1,7,6,7,7,24,24,6,24,24,24,6,24,2,6,2,39,2,5,2,NLD,May
3,15,0,4,3,5,6,5,5,5,4,3,5,6,7,1,6,1,5,5,2,5,6,4,20,1,22,8,8,24,24,4,6,3,19,2,3,2,NLD,May
1,15,0,2,1,6,4,3,4,5,2,1,5,7,6,2,2,1,4,2,1,6,2,4,4,0,8,24,8,24,24,7,7,6,19,2,3,2,NLD,May
1,15,0,6,3,5,6,6,5,6,6,7,7,7,7,4,5,6,4,6,5,5,6,12,1,4,8,8,4,0,24,4,2,2,20,2,3,2,NLD,May
2,15,0,3,3,6,4,5,5,5,4,5,5,5,6,1,3,2,2,4,3,6,5,10,10,2,15,20,10,24,20,3,2,3,21,2,3,1,NLD,May
1,15,0,4,2,5,3,5,6,5,6,5,5,6,7,2,4,2,4,3,2,3,3,5,2,0,15,2,0,1,24,3,3,4,19,2,4,2,NLD,May
1,15,0,5,3,6,7,6,5,6,5,2,4,6,7,2,2,2,4,2,1,6,6,8,0,0,8,16,8,0,1,2,6,7,18,2,3,1,NLD,May
2,15,0,5,4,6,6,6,6,6,6,6,7,7,7,1,2,1,2,6,5,7,6,24,24,4,20,24,6,4,24,6,2,3,20,1,3,2,NLD,May
1,15,0,3,1,3,4,5,5,5,5,3,5,6,7,1,3,1,2,6,3,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NLD,May
3,15,0,5,5,7,7,7,6,7,4,4,5,7,7,1,3,1,1,7,3,7,7,NA,24,0,0,24,2,24,24,1,7,7,22,2,4,2,NLD,May
1,15,0,5,5,7,4,5,6,5,4,3,4,5,6,1,2,1,2,6,5,7,5,8,8,4,4,9,4,24,24,3,6,4,22,2,4,2,NLD,May
1,15,0,6,5,6,6,5,7,6,6,6,5,7,7,1,2,2,1,6,2,1,2,24,24,20,24,24,22,24,24,3,6,5,26,2,3,2,NLD,May
3,15,0,5,5,5,3,3,5,4,3,4,5,4,4,3,4,5,5,3,3,5,3,16,0,0,0,0,0,0,0,5,3,5,25,1,4,2,NLD,May
2,15,0,7,7,7,6,7,7,7,6,6,7,7,7,1,2,1,2,7,7,6,6,24,24,12,24,24,12,24,24,2,2,4,18,2,3,2,NLD,May
2,15,0,6,5,6,6,3,6,7,2,5,7,7,5,4,7,6,7,7,3,6,7,17,8,4,24,4,21,10,10,1,3,5,22,2,3,2,NLD,May
2,15,0,6,5,6,7,4,6,4,2,3,5,6,6,4,6,2,4,6,3,7,7,20,20,0,14,20,14,10,24,4,1,1,18,2,3,2,NLD,May
1,15,0,6,5,2,2,5,4,6,5,3,4,7,6,2,5,6,2,6,7,1,2,8,12,4,20,12,20,8,24,1,6,6,20,2,3,2,NLD,May
