RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
27-May-20,686,UKRAINE,EN,1,9,1,5,10,10,10,9,7,9,10,10,10,10,10,70,20,10,7,6,5,7,5,10,7,7,5,8,3,0,10,10,9,1,1,9,4,10,9,6,6,7,6,8,7,6,6,9,1,6,8,8,6,4,5,6,6,4,7,7,10,5,0,5,6,1,6,4,8,25,25,6,9,5,25,3,7,1,NA,42,3,2,1,NA,6,1,1,1,213,0
27-May-20,1731,UKRAINE,EN,10,0,10,9,10,8,8,10,0,5,7,7,4,9,5,50,30,20,2,3,1,0,1,6,3,5,2,5,5,5,6,5,5,0,0,10,4,10,6,6,6,10,5,5,5,5,5,9,10,5,4,5,5,3,6,5,5,6,2,5,5,0,0,2,2,5,2,5,4,50,50,5,1,4,25,3,30,2,NA,24,2,0,2,NA,9,1,1,1,213,0
27-May-20,1036,UKRAINE,EN,6,8,6,6,10,2,2,8,4,9,7,6,5,10,8,70,30,0,8,6,3,1,1,8,6,0,0,0,0,9,9,10,10,1,0,7,4,8,8,5,8,8,6,7,5,5,7,8,8,9,3,6,7,1,1,0,1,1,0,8,6,4,1,4,4,0,0,0,6,0,10,5,1,8,25,3,7,1,NA,30,3,1,1,NA,4,1,1,1,213,0
27-May-20,2527,UKRAINE,EN,9,0,10,10,10,10,10,10,7,10,10,10,5,10,10,50,40,10,7,4,3,5,5,10,10,5,0,0,0,3,10,8,10,0,5,10,7,10,8,5,8,10,10,10,5,5,5,7,5,5,5,7,5,5,5,0,5,5,5,10,6,0,0,5,5,0,5,5,7,50,50,7,14,7,50,3,4,2,NA,34,3,2,6,Maternity leave,8,1,1,1,213,0
27-May-20,2191,UKRAINE,EN,10,0,0,9,9,7,8,8,8,9,10,10,10,10,10,70,25,5,2,2,7,8,0,10,10,9,0,0,0,10,10,10,10,0,5,5,5,7,7,10,10,10,3,7,7,8,5,7,7,6,5,1,3,0,0,0,0,0,6,10,8,0,0,5,1,0,1,2,10,30,20,7,15,1,25,300,4,1,NA,37,1,0,5,NA,11,1,1,1,213,0
27-May-20,1220,UKRAINE,EN,0,8,5,6,5,7,5,9,3,2,0,0,0,0,0,10,10,80,10,5,10,10,10,10,10,7,5,5,5,5,10,8,7,5,5,5,7,7,8,3,5,5,7,7,10,5,5,5,10,10,0,0,5,0,0,0,0,0,0,5,3,1,10,0,0,10,0,0,0,10,50,0,10,8,150,1100,20,1,NA,30,1,0,1,NA,6,1,1,1,213,0
27-May-20,1429,UKRAINE,EN,7,8,8,9,10,10,10,10,0,8,5,5,0,8,5,70,15,15,4,4,5,5,5,10,10,0,0,0,0,5,9,7,7,0,7,5,5,8,7,5,6,7,5,5,5,2,5,8,0,0,8,10,2,0,0,0,0,0,0,10,6,5,0,5,5,0,0,6,6,50,50,5,7,5,25,3,7,2,NA,34,3,1,1,NA,6,1,1,1,213,0
27-May-20,1506,UKRAINE,EN,10,6,10,10,10,10,10,10,10,8,10,10,5,10,10,40,30,30,8,8,5,5,6,10,10,0,0,5,0,7,10,9,9,0,5,8,6,8,7,8,8,9,9,9,7,5,8,7,8,8,5,6,7,3,5,7,5,5,0,10,9,7,0,4,4,0,0,0,10,30,50,5,12,8,50,300,8,2,NA,28,1,0,3,NA,6,1,1,1,213,0
27-May-20,995,UKRAINE,EN,10,10,10,10,10,0,0,10,10,10,10,10,0,10,10,80,10,10,9,5,10,10,10,10,10,10,7,5,8,9,10,10,10,0,8,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,0,10,5,6,10,10,10,6,10,10,6,7,7,10,0,7,7,10,10,1,10,1,9,50,300,4,1,NA,45,3,1,2,NA,6,1,1,1,213,0
27-May-20,1038,UKRAINE,EN,5,8,4,10,10,6,6,10,0,8,10,10,10,10,10,90,10,0,8,7,9,10,2,10,7,0,0,0,0,5,10,10,5,0,5,3,0,6,6,6,9,9,7,8,5,4,0,0,5,4,4,7,3,10,7,10,3,5,4,4,4,4,0,2,6,4,5,0,10,50,50,5,4,7,50,900,8,2,NA,29,3,0,1,NA,6,1,1,1,213,0
27-May-20,1056,UKRAINE,EN,4,3,6,6,8,5,7,10,5,10,3,5,3,5,3,70,15,15,5,7,5,5,0,5,5,0,8,7,5,3,10,10,10,0,0,8,3,10,7,5,5,3,7,8,5,6,7,7,4,6,4,8,6,0,0,6,0,5,0,4,3,4,3,6,5,7,5,5,3,50,50,5,1,7,50,100,4,2,NA,42,3,1,2,NA,7,1,1,1,213,0
27-May-20,1581,UKRAINE,EN,5,5,8,5,5,7,8,8,5,8,2,10,5,10,10,50,25,25,10,6,10,10,10,10,8,7,4,5,5,5,7,8,7,0,0,10,7,6,5,2,5,2,7,8,5,3,5,10,5,7,7,1,1,0,0,1,0,0,0,8,6,3,0,4,0,7,5,2,9,10,40,5,1,7,50,900,16,2,NA,25,2,1,1,NA,8,1,1,1,213,0
27-May-20,738,UKRAINE,EN,2,2,2,4,8,9,10,8,6,9,9,10,9,10,10,90,10,0,7,5,5,8,6,10,1,9,5,7,3,0,9,9,10,6,2,9,5,10,6,5,7,10,5,5,6,7,4,9,5,5,9,8,3,2,3,6,5,4,9,8,7,1,0,5,5,0,2,2,8,75,75,5,16,5,25,3,4,1,NA,41,3,2,1,NA,7,1,1,1,213,0
27-May-20,1759,UKRAINE,EN,10,10,10,8,10,7,7,10,7,7,0,0,0,6,3,90,10,0,5,3,5,5,6,10,5,5,5,7,7,9,0,10,10,0,5,10,4,10,10,1,4,1,6,6,4,4,5,8,6,10,5,7,7,5,5,3,6,5,1,6,6,3,0,6,6,6,0,0,6,0,0,3,9,10,50,3,4,2,NA,33,1,0,3,NA,8,1,1,1,213,0
27-May-20,1340,UKRAINE,EN,6,0,6,8,10,6,7,7,1,9,1,5,2,8,8,75,25,0,5,4,8,8,5,10,10,5,0,5,2,3,10,10,10,0,1,8,8,10,9,5,8,9,7,7,1,8,8,5,7,7,7,7,4,1,6,0,0,0,5,10,7,1,0,5,3,6,2,1,8,80,80,5,6,3,25,300,7,2,NA,46,3,1,1,NA,8,1,1,1,213,0
27-May-20,4417,UKRAINE,EN,10,0,10,10,10,5,5,10,10,10,10,10,10,10,10,85,10,5,7,8,0,0,1,10,5,0,0,0,0,5,1,10,9,1,2,7,2,7,10,1,1,1,7,8,7,7,4,6,9,5,7,10,2,8,5,10,5,5,5,10,5,5,0,7,5,7,3,2,5,50,50,2,1,6,1,3,7,2,NA,39,3,2,3,NA,6,1,1,1,213,0
27-May-20,1666,UKRAINE,EN,10,10,10,10,10,10,10,10,10,8,8,10,5,9,10,50,50,0,5,5,5,5,9,10,10,5,3,5,5,5,10,10,10,0,5,8,7,10,10,6,8,5,5,9,5,5,8,5,9,8,5,8,5,8,5,5,10,8,5,10,9,8,0,8,5,0,7,5,10,50,50,7,16,5,2,3,6,2,NA,30,3,2,6,Maternity leave,6,1,1,1,213,0
27-May-20,1412,UKRAINE,EN,7,10,9,10,10,10,10,10,10,10,7,7,0,2,0,98,1,1,5,8,10,9,9,10,10,7,0,0,0,2,10,10,10,0,0,7,7,8,8,8,8,8,10,10,7,7,7,9,7,10,5,0,7,0,0,5,5,5,0,5,5,2,2,2,2,2,2,2,2,50,50,8,3,5,25,3,7,1,NA,38,3,2,1,NA,6,1,1,1,213,0
27-May-20,1620,UKRAINE,EN,0,5,0,10,10,10,10,10,10,10,10,10,5,10,10,5,40,55,9,8,5,5,0,10,8,10,6,0,0,1,0,10,10,0,0,10,10,10,10,10,10,10,9,8,8,8,8,10,5,9,7,7,7,5,5,0,5,5,0,10,10,5,0,5,5,2,5,5,5,50,50,5,7,9,50,300,4,1,NA,40,3,1,1,NA,4,1,1,1,213,0
27-May-20,1904,UKRAINE,EN,5,9,5,5,5,8,8,8,5,5,10,10,10,10,10,50,50,0,7,7,10,10,10,10,10,9,9,7,7,5,9,9,9,0,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,10,5,50,300,4,2,NA,49,2,1,6,Housekeeping,8,1,1,1,213,0
27-May-20,789,UKRAINE,EN,5,1,10,9,10,5,5,5,5,5,10,2,0,2,0,99,0,1,1,4,9,6,7,10,9,10,10,10,9,0,10,10,10,1,5,4,1,10,8,10,10,10,10,9,5,1,2,7,5,10,5,2,8,0,8,10,5,1,8,8,10,2,1,1,1,9,0,0,5,0,0,5,2,1,50,3,4,1,NA,47,3,1,1,NA,6,1,1,1,213,0
27-May-20,1297,UKRAINE,EN,10,0,9,9,8,10,10,10,9,9,10,10,10,10,8,90,5,5,8,7,5,8,10,10,10,10,10,9,9,10,10,9,10,0,0,7,7,10,9,9,9,9,8,8,8,7,7,6,8,9,2,6,7,3,8,8,6,8,2,10,10,6,0,5,5,0,3,2,9,30,75,5,11,8,25,3,7,1,NA,45,3,1,1,NA,4,1,1,1,213,0
27-May-20,1147,UKRAINE,EN,10,0,10,10,10,10,10,10,10,10,10,10,2,10,10,50,40,10,6,6,10,10,7,10,10,10,10,10,10,3,9,9,9,0,0,8,5,8,8,6,4,2,9,10,5,6,7,10,7,8,6,1,0,2,4,1,6,7,0,10,7,3,0,3,0,9,0,0,8,10,10,2,3,8,50,300,4,1,NA,34,3,1,1,NA,1,1,1,1,213,0
27-May-20,642,UKRAINE,EN,5,10,10,5,5,0,0,0,0,0,10,5,10,10,5,98,1,1,5,5,0,0,0,10,2,10,10,10,10,5,10,10,10,0,5,8,0,10,10,10,10,10,8,7,5,8,7,3,10,10,7,10,10,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,50,50,5,14,10,125,3,3,1,NA,21,2,0,3,NA,8,1,1,1,213,0
27-May-20,2289,UKRAINE,EN,10,0,10,8,9,6,6,10,4,5,9,7,5,9,6,100,0,0,5,3,5,5,2,10,10,2,3,0,0,8,9,9,9,3,3,4,5,9,5,5,7,6,8,8,8,5,8,8,4,6,6,5,3,2,8,5,8,6,5,9,8,6,1,5,5,4,4,5,8,50,50,5,16,8,50,3,4,1,NA,32,1,0,1,NA,8,1,1,1,213,0
27-May-20,520,UKRAINE,EN,1,10,1,5,10,10,10,10,8,10,8,9,8,9,9,60,20,20,7,7,9,10,10,9,9,9,1,5,1,7,2,3,3,9,9,6,6,10,8,8,10,10,8,9,5,5,5,7,8,9,2,4,9,8,9,9,8,8,10,6,9,0,0,5,6,1,4,4,5,80,80,9,4,8,25,3,7,2,NA,35,3,3,1,NA,3,1,1,1,213,0
27-May-20,4912,UKRAINE,EN,0,7,2,2,6,9,9,9,0,0,3,3,0,6,9,98,1,1,1,2,5,5,0,0,0,8,10,10,10,5,9,9,9,0,8,7,5,10,10,10,10,10,7,7,0,0,5,8,8,8,2,9,7,0,5,6,7,5,2,7,6,0,1,5,0,9,0,0,0,10,90,0,7,7,50,3,4,1,NA,53,3,0,5,NA,9,1,1,1,213,0
27-May-20,1647,UKRAINE,EN,5,0,8,5,10,0,5,10,0,5,0,0,0,0,0,90,10,0,4,5,5,1,5,8,8,5,10,10,10,5,10,10,10,0,5,3,5,5,7,5,5,5,5,5,5,5,3,10,5,5,5,0,5,1,5,0,5,6,5,5,10,5,5,5,5,5,5,5,0,0,0,5,10,7,25,3,7,2,NA,51,3,2,3,NA,6,1,1,1,213,0
27-May-20,1886,UKRAINE,EN,9,0,10,10,10,7,7,10,7,10,9,9,7,10,10,20,40,40,6,6,5,5,5,10,7,8,4,4,4,0,10,9,9,0,0,5,5,6,5,5,5,5,9,10,5,5,6,8,7,7,4,5,4,4,7,3,7,5,0,10,8,4,1,5,5,1,3,3,10,90,90,0,5,6,25,300,7,2,NA,29,2,0,3,NA,6,1,1,1,213,0
27-May-20,2051,UKRAINE,EN,10,2,10,8,9,1,1,10,0,0,2,2,2,3,2,70,15,15,6,4,4,5,3,10,8,7,8,8,8,3,8,8,9,0,1,2,2,8,8,3,8,10,5,7,3,3,2,2,7,6,4,7,4,1,7,0,5,1,1,6,6,2,1,5,3,2,1,1,5,3,3,7,16,6,50,3,4,2,NA,41,3,1,6,NA,8,1,1,1,213,0
27-May-20,2514,UKRAINE,EN,8,6,9,9,8,9,9,9,8,9,8,9,6,9,8,33,33,34,6,6,9,6,9,9,9,5,3,3,4,8,7,8,8,6,7,7,7,8,6,6,8,8,7,7,7,7,6,7,7,6,6,7,7,6,7,8,8,6,5,7,8,7,6,7,8,7,6,7,5,60,70,5,7,8,50,900,4,1,NA,29,3,2,2,NA,5,1,1,1,213,0
27-May-20,1069,UKRAINE,EN,1,9,1,1,5,7,7,6,0,5,7,7,2,7,2,0,100,0,6,5,6,5,8,10,5,10,10,10,4,8,6,7,7,2,1,3,5,10,5,3,3,9,7,7,7,7,7,7,5,6,7,8,7,4,8,6,7,8,7,8,5,5,1,4,4,1,3,2,9,50,90,9,1,7,25,3,7,1,NA,38,NA,1,1,NA,6,1,1,1,213,0
27-May-20,1839,UKRAINE,EN,2,4,6,8,6,9,9,9,3,5,7,9,3,2,5,60,30,10,5,4,7,5,3,10,9,6,6,6,7,3,8,9,8,2,3,7,7,8,5,4,5,7,5,6,5,5,6,8,5,5,6,7,2,3,2,4,2,3,1,7,5,3,2,2,2,2,3,2,8,65,70,8,1,6,50,3,4,1,NA,38,3,1,1,NA,7,1,1,1,213,0
27-May-20,1388,UKRAINE,EN,0,10,0,0,0,1,1,1,1,1,0,0,0,5,0,20,80,0,2,2,5,5,2,9,5,7,9,10,7,7,3,5,9,2,5,7,5,9,6,5,7,9,8,7,5,5,5,6,4,4,2,7,5,3,7,2,2,3,8,10,10,3,0,4,3,5,3,3,3,0,5,5,1,8,50,300,7,1,NA,27,3,1,1,NA,8,1,1,1,213,0
27-May-20,2962,UKRAINE,EN,10,0,10,10,10,10,10,10,5,10,7,10,0,10,5,10,80,10,10,8,7,9,9,10,10,6,5,8,9,0,10,10,10,0,0,8,7,10,6,5,8,10,10,10,8,8,6,10,10,10,0,0,0,0,5,0,0,5,0,10,7,7,0,5,6,6,5,5,5,50,80,5,1,9,50,3,7,2,NA,31,3,0,1,NA,6,1,1,1,213,0
27-May-20,1522,UKRAINE,EN,10,0,10,10,10,10,10,10,10,10,4,10,0,9,5,80,10,10,5,7,10,10,10,9,8,9,5,7,7,5,9,9,9,0,2,10,9,10,7,10,10,10,9,10,5,5,5,9,6,10,8,5,5,7,4,2,5,0,0,10,10,0,0,8,4,0,5,5,10,50,50,5,4,7,50,3,4,2,NA,32,3,1,3,NA,5,1,1,1,213,0
27-May-20,1579,UKRAINE,EN,3,1,4,9,9,7,7,10,9,10,9,10,2,10,8,90,9,1,5,4,5,5,7,10,8,7,5,7,8,5,0,10,10,0,0,9,9,9,9,3,9,5,1,2,5,6,5,8,1,5,5,7,2,5,2,2,2,3,1,5,5,5,2,5,1,0,2,2,8,50,30,5,4,5,25,3,7,1,NA,41,3,1,1,NA,7,1,1,1,213,0
27-May-20,1035,UKRAINE,EN,1,4,2,5,5,5,5,5,5,5,0,1,2,2,1,80,10,10,9,9,5,5,5,7,7,9,10,10,10,5,9,7,5,1,5,9,5,8,10,1,5,2,9,10,5,3,5,10,5,9,1,0,10,3,5,1,5,6,0,7,9,5,1,8,5,2,5,3,5,1,2,5,1,8,50,3,4,2,NA,50,2,0,1,NA,2,1,1,1,213,0
27-May-20,1419,UKRAINE,EN,10,0,10,10,10,10,10,10,10,10,10,10,5,10,9,50,50,0,7,7,1,1,1,5,5,5,6,5,5,3,10,10,10,0,0,9,7,10,9,10,10,10,8,8,10,10,10,10,9,9,8,7,8,0,0,0,0,0,0,10,9,0,0,9,9,0,10,9,10,7,7,4,3,7,25,3,4,2,NA,50,3,1,2,NA,4,1,1,1,213,0
27-May-20,1778,UKRAINE,EN,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,98,1,1,3,5,5,0,0,0,0,0,10,10,10,5,10,10,10,0,0,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,10,5,0,0,4,5,0,0,4,10,0,0,4,16,5,25,3,7,1,NA,43,3,2,6,Freelance,6,1,1,1,213,0
27-May-20,5391,UKRAINE,EN,5,8,10,10,10,5,5,10,5,10,3,10,4,10,10,50,40,10,7,6,5,5,5,5,0,10,0,5,6,5,10,10,10,0,0,6,5,9,10,5,6,5,10,10,5,0,5,7,9,10,6,5,0,0,5,0,5,5,0,10,5,0,0,0,0,0,0,0,10,5,5,0,5,9,25,3,7,2,NA,28,3,2,6,Maternity leave,5,1,1,1,213,0
27-May-20,1025,UKRAINE,EN,9,1,8,5,8,0,0,10,3,0,7,5,5,10,8,80,20,0,3,5,0,5,0,9,6,5,5,5,5,5,9,9,9,0,2,5,5,8,8,5,6,7,3,5,3,4,4,4,8,3,7,9,4,1,7,8,1,1,2,5,5,0,0,2,2,4,0,0,2,50,50,5,14,5,25,3,7,1,NA,22,1,0,3,NA,7,1,1,1,213,0
27-May-20,2618,UKRAINE,EN,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,0,5,3,0,5,5,10,5,8,5,4,6,5,10,10,10,0,0,10,5,10,5,5,10,10,10,10,0,5,10,5,10,10,5,0,5,0,0,0,0,5,0,10,8,5,0,5,5,0,0,6,10,0,22,5,2,5,25,3,7,2,NA,38,3,2,6,Maternity leave,7,1,1,1,213,0
27-May-20,1718,UKRAINE,EN,5,7,2,2,5,6,3,4,4,5,3,3,4,3,7,100,0,0,8,5,5,3,3,7,3,1,5,8,5,7,6,2,4,5,6,5,4,4,5,7,2,4,0,0,4,5,4,6,4,7,2,4,10,3,4,6,5,4,7,3,6,5,4,6,3,2,2,4,8,50,50,8,16,8,25,3,7,1,NA,31,1,0,6,Freelance,6,1,1,1,213,0
27-May-20,1802,UKRAINE,EN,10,1,10,10,10,7,9,10,9,10,10,10,8,10,10,0,90,10,10,10,10,10,10,10,10,10,8,10,10,0,10,10,6,0,0,7,6,10,8,8,10,10,10,10,7,4,9,8,6,7,4,5,8,4,9,4,6,7,6,10,10,5,0,5,7,0,8,8,10,80,85,1,16,9,50,5,4,2,NA,29,3,2,6,Maternity leave,3,1,1,1,213,0
27-May-20,1783,UKRAINE,EN,7,2,9,10,10,10,10,9,10,10,10,10,3,10,10,90,0,10,5,5,3,2,1,10,9,2,0,0,0,5,10,10,10,0,2,0,0,10,6,5,5,10,5,5,2,1,1,1,5,5,5,7,7,0,5,5,3,0,1,8,8,5,0,5,5,3,3,3,6,50,70,7,16,5,25,3,7,1,NA,31,1,0,2,NA,6,1,1,1,213,0
27-May-20,1158,UKRAINE,EN,10,0,10,10,10,10,10,10,10,10,10,10,0,8,8,10,80,10,7,10,5,5,5,7,7,5,3,3,3,6,10,10,10,0,0,6,6,7,8,5,5,3,10,10,8,6,9,8,7,8,6,7,8,5,5,3,5,5,3,5,6,6,0,5,5,0,5,5,8,100,100,5,16,7,50,300,7,2,NA,32,3,2,3,NA,7,1,1,1,213,0
27-May-20,2880,UKRAINE,EN,10,0,10,9,10,10,9,10,9,10,9,8,5,10,9,0,60,40,3,5,5,10,7,10,10,5,6,7,8,2,9,8,9,0,1,8,5,9,7,2,3,7,5,7,3,2,5,2,9,6,3,6,2,1,7,5,5,0,0,8,8,1,0,5,5,2,0,4,7,50,50,4,13,6,50,3,7,2,NA,22,1,0,3,NA,8,1,1,1,213,0
27-May-20,1658,UKRAINE,EN,2,8,3,8,10,9,9,10,2,8,5,5,2,8,9,80,20,0,5,6,1,1,3,10,10,6,2,0,1,3,7,7,6,0,1,5,5,10,5,5,9,8,4,4,3,6,6,6,8,6,1,7,1,0,6,9,4,6,5,10,8,6,1,5,5,2,5,1,7,12,10,6,11,3,50,300,4,1,NA,35,3,1,1,NA,7,1,1,1,213,0
27-May-20,1148,UKRAINE,EN,2,0,10,10,10,10,10,10,10,10,10,10,2,10,10,100,0,0,8,9,7,7,7,10,10,8,2,2,2,1,10,10,10,0,0,10,8,10,8,8,10,10,8,10,5,5,8,8,8,8,5,5,8,7,7,3,5,5,0,10,8,5,0,5,5,0,5,5,9,30,50,5,11,7,25,3,7,2,NA,34,3,1,6,Maternity leave,6,1,1,1,213,0
27-May-20,1074,UKRAINE,EN,9,0,9,3,0,0,0,10,3,10,0,0,0,0,0,100,0,0,3,2,0,0,0,0,0,8,8,10,10,1,10,10,10,0,8,10,2,10,6,10,10,10,2,2,2,1,1,4,8,6,8,7,0,1,0,0,0,0,5,10,6,0,0,0,0,10,0,0,10,1,1,1,16,3,25,3,2,1,NA,47,1,0,3,NA,9,1,1,1,213,0
27-May-20,1872,UKRAINE,EN,8,0,9,10,10,5,5,10,10,10,10,10,5,10,10,0,50,50,8,7,10,10,10,10,10,8,2,0,1,5,10,10,10,0,1,7,8,10,10,10,10,10,8,7,8,8,9,10,5,9,8,2,8,5,8,5,8,7,0,9,8,5,0,6,5,0,5,5,5,50,70,5,3,6,50,300,4,1,NA,48,3,2,1,NA,6,1,1,1,213,0
27-May-20,1995,UKRAINE,EN,9,4,9,10,10,8,9,10,9,8,9,10,9,10,10,40,40,20,3,1,5,5,5,10,10,5,5,5,5,2,8,9,8,0,2,6,7,9,9,7,7,7,7,8,5,3,6,8,5,6,6,6,5,3,5,2,7,7,3,8,8,8,3,6,6,2,6,7,8,30,30,5,15,4,25,3,7,1,NA,29,3,2,3,NA,7,1,1,1,213,0
27-May-20,1103,UKRAINE,EN,10,0,10,10,10,10,10,10,10,10,10,10,4,10,10,100,0,0,5,6,0,3,10,10,10,5,5,6,6,2,10,10,10,0,0,5,5,5,5,5,5,5,8,8,6,6,9,6,8,10,6,1,6,6,6,2,2,6,0,6,6,6,0,6,6,0,6,6,6,4,4,9,11,9,50,300,16,2,NA,31,3,1,1,NA,5,1,1,1,213,0
27-May-20,4512,UKRAINE,EN,9,0,9,9,9,8,8,10,10,10,8,9,7,10,10,20,40,40,5,5,5,5,5,5,5,10,5,5,5,5,9,9,9,1,1,5,5,5,5,5,5,8,8,8,5,5,5,5,7,9,1,1,5,2,8,0,9,5,2,8,8,7,1,8,5,2,7,7,7,0,50,3,16,5,25,3,2,1,NA,33,3,2,1,NA,6,1,1,2,213,0
27-May-20,715,UKRAINE,EN,10,0,10,10,10,5,5,10,5,5,5,7,0,9,9,80,10,10,3,2,2,5,4,7,5,5,0,0,0,2,10,9,9,0,5,4,0,9,5,4,8,10,2,2,4,5,5,6,8,6,3,4,4,3,3,6,3,3,5,6,6,3,3,5,3,3,3,3,7,50,50,5,16,3,25,3,4,2,NA,35,1,0,5,NA,7,1,1,1,213,0
27-May-20,1520,UKRAINE,EN,5,0,10,7,10,0,0,0,0,0,10,10,7,10,0,0,50,50,7,5,0,0,5,10,5,5,0,5,9,0,10,10,10,0,0,0,0,10,0,0,0,0,7,10,0,0,4,10,0,10,10,0,10,0,0,0,0,0,0,10,10,5,0,0,0,0,0,0,10,0,10,5,1,5,50,900,4,2,NA,37,1,0,3,NA,6,1,1,1,213,0
27-May-20,1734,UKRAINE,EN,6,10,0,10,0,10,5,10,10,10,5,5,5,5,5,100,0,0,8,10,0,0,0,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,0,7,0,0,0,0,0,0,10,10,5,0,10,5,0,0,0,10,0,0,5,16,8,50,300,4,2,NA,51,3,2,1,NA,6,1,1,1,213,0
27-May-20,1590,UKRAINE,EN,0,5,5,2,2,5,5,8,7,5,4,3,3,8,5,0,99,1,9,5,5,5,5,10,5,0,3,2,5,0,10,8,10,0,0,7,7,8,5,5,6,5,9,10,7,7,8,10,5,5,6,5,5,0,0,0,0,0,0,10,5,0,0,3,0,4,0,0,10,10,15,5,6,5,25,3,7,1,NA,53,3,2,1,NA,6,1,1,1,213,0
27-May-20,1389,UKRAINE,EN,6,7,7,9,1,6,6,7,2,5,0,0,0,0,0,100,0,0,6,7,0,5,0,6,1,6,9,10,10,6,10,9,10,0,1,4,4,10,6,1,6,6,8,8,7,7,8,5,8,10,7,1,10,5,8,7,9,10,7,5,6,4,5,6,5,8,9,8,2,1,2,6,16,10,25,3,7,2,NA,38,3,0,1,NA,4,1,1,1,213,0
27-May-20,6983,UKRAINE,EN,0,10,0,10,10,0,7,8,8,10,10,10,0,10,10,10,45,45,7,3,0,5,1,10,8,5,7,9,5,7,10,10,10,0,0,0,0,0,0,5,10,3,10,10,3,3,5,8,9,9,1,1,7,0,4,6,1,0,0,5,8,0,0,2,10,5,0,5,5,50,50,5,14,6,125,3,4,1,NA,37,2,0,2,NA,8,1,1,1,213,0
27-May-20,3024,UKRAINE,EN,7,5,7,7,10,7,8,10,6,8,10,9,8,10,10,0,100,0,4,3,7,8,8,10,8,5,5,2,5,5,10,9,9,1,2,9,8,9,7,9,9,9,5,5,4,3,3,1,7,4,3,5,2,1,4,5,2,1,2,10,8,2,0,7,7,0,1,6,8,40,60,7,15,7,25,3,7,2,NA,33,1,0,3,NA,7,1,1,1,213,0
27-May-20,2745,UKRAINE,EN,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,50,25,25,2,1,0,0,0,9,9,8,8,8,5,0,10,10,10,0,0,10,10,10,10,10,10,10,5,5,0,0,10,10,0,9,9,0,1,0,0,10,0,0,10,8,8,8,0,0,0,0,0,0,10,20,10,5,14,4,25,3,2,2,NA,43,3,1,3,NA,7,1,1,1,213,0
27-May-20,2336,UKRAINE,EN,8,7,10,9,9,0,0,10,0,10,10,10,0,10,0,98,1,1,4,4,5,6,4,10,8,0,0,0,0,0,10,10,9,0,0,10,10,10,10,0,5,5,10,10,5,0,7,10,3,7,9,10,5,0,0,10,0,0,0,10,4,5,0,5,0,1,5,0,10,50,50,5,3,7,25,1,4,1,NA,43,1,0,3,NA,11,1,1,1,213,0
27-May-20,1660,UKRAINE,EN,9,1,10,10,9,5,5,8,1,9,0,0,0,6,0,98,1,1,5,5,7,7,6,10,5,10,10,10,10,9,10,10,10,1,1,1,1,9,9,10,10,10,8,8,7,3,7,1,9,8,4,4,10,3,8,9,8,9,9,5,5,3,3,3,3,4,0,0,0,10,10,9,16,7,125,3,7,1,NA,35,1,0,1,NA,7,1,1,1,213,0
