RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;k1w_tested_positive;AttCheck_1bots;AttCheck2
1/05/20 19:27;Not available;Venezuela;SPA;5;0;8;7;9;8;7;8;6;7;7;7;7;7;7;37,97;37,97;24,05;5;7;6;6;5;7;6;8;8;8;8;8;8;8;9;1;3;8;8;9;9;9;6;3;8;8;7;7;9;8;7;9;4;0;8;2;1;0;4;3;1;5;5;0;5;5;5;5;5;5;5;33;85;8;3;8;0,05;20;47;1;;49;3;3;6;Not available;7;1;1;2;213;0
1/05/20 19:27;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;50,00;50,00;8;4;5;5;5;8;8;5;5;5;5;0;10;10;10;10;0;7;7;7;7;7;5;6;10;10;10;10;10;10;8;10;7;4;8;5;7;1;8;7;0;10;10;8;0;8;8;0;10;8;10;50;50;5;9;3;10,00;1;12;2;;59;2;2;1;Not available;5;1;1;1;213;0
1/05/20 19:58;Not available;Costa Rica;SPA;10;10;9;9;10;10;10;10;10;10;10;10;10;10;10;0,00;66,67;33,33;9;9;10;7;8;10;10;0;0;0;0;8;10;10;10;0;1;9;9;8;9;2;1;1;10;10;10;10;9;10;8;9;2;5;10;6;7;4;9;8;4;10;10;5;1;9;8;4;9;9;2;0;20;6;7;9;10,00;5;24;1;;64;1;0;1;Not available;9;1;1;1;213;0
1/05/20 20:01;Not available;Argentina;SPA;7;6;9;10;10;10;10;10;0;10;10;10;10;10;10;100,00;1,78;1,78;5;7;10;10;10;10;10;0;0;0;0;5;9;10;9;0;5;10;10;10;10;10;10;0;10;10;10;10;10;10;8;8;5;8;9;6;5;2;7;5;0;10;8;8;0;0;3;0;2;5;9;100;100;2;3;5;0,10;100;24;1;;48;1;2;1;Not available;8;1;1;1;213;0
1/05/20 20:02;Not available;Colombia;SPA;7;3;1;10;9;8;9;10;9;7;10;9;10;10;10;50,00;30,00;20,00;9;7;3;3;6;9;9;6;2;5;2;1;10;10;9;0;7;6;8;6;7;4;4;6;9;10;8;8;8;10;8;10;8;2;10;7;7;0;9;9;2;10;10;10;0;10;10;1;5;5;6;65;99;5;16;9;0,10;1.000;24;2;;18;1;0;4;Not available;8;1;1;1;213;0
1/05/20 20:12;Not available;Argentina;SPA;10;0;10;7;10;10;5;5;0;10;10;10;10;10;10;100,00;0,00;0,00;5;10;7;7;7;10;0;0;0;0;0;0;10;0;10;0;0;7;8;7;7;7;8;8;10;10;10;10;10;10;7;10;7;0;10;0;0;0;5;6;0;10;9;10;0;3;0;5;4;0;0;70;70;1;3;6;0,10;5;24;2;;32;2;0;1;Not available;7;1;1;1;213;0
1/05/20 20:13;Not available;Argentina;SPA;10;5;10;10;10;8;8;10;10;4;0;6;0;7;3;50,00;25,00;25,00;2;1;0;0;0;10;7;0;1;1;2;0;10;10;10;0;0;7;8;10;9;4;5;1;10;9;3;6;4;9;10;9;8;6;8;5;3;2;7;4;0;9;7;8;3;6;5;1;7;6;2;10;15;4;3;4;0,50;5;47;1;;23;1;0;4;Not available;6;1;1;1;213;0
1/05/20 20:16;Not available;Argentina;SPA;10;7;10;9;10;10;10;10;10;7;10;10;5;10;10;66,67;23,33;10,00;4;6;0;0;0;10;3;7;0;7;0;2;10;10;10;0;0;7;5;6;8;1;0;0;7;5;7;6;10;10;5;7;9;10;6;6;8;0;0;7;1;10;7;4;0;6;5;0;0;0;0;30;40;5;3;7;0,10;5;1;2;;30;2;0;4;Not available;8;1;1;1;213;0
1/05/20 20:26;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100,00;5,56;0,00;10;10;7;8;10;10;10;2;1;1;1;1;10;10;10;0;0;10;10;9;9;1;1;1;10;10;9;9;9;10;8;9;9;7;10;1;1;1;9;1;1;10;9;8;0;9;9;0;0;0;0;0;10;1;5;9;0,10;100;24;1;;71;3;7;1;Not available;7;1;1;1;213;0
1/05/20 20:54;Not available;Argentina;SPA;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;100,00;0,00;0,00;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;100;5;5;5;0,10;95;3;1;;21;1;1;3;Not available;1;1;1;2;213;5
1/05/20 21:02;Not available;Paraguay;SPA;10;10;10;10;10;10;10;10;10;10;0;1;1;4;4;100,00;0,21;0,21;9;10;10;8;10;10;10;0;0;0;0;10;10;8;10;10;10;10;10;10;10;10;10;0;10;10;10;10;8;10;10;10;9;9;10;10;10;0;10;10;0;10;10;6;0;10;10;10;10;10;10;0;30;5;15;10;1,00;5;2;2;;56;1;4;2;Not available;8;1;1;1;213;0
1/05/20 21:06;Not available;Colombia;SPA;8;7;9;7;9;9;9;9;9;9;9;8;9;8;9;11,11;22,22;22,22;9;10;9;8;9;9;8;9;9;9;8;9;8;10;9;9;9;9;10;9;8;9;8;9;9;7;8;9;9;9;9;9;10;8;9;9;8;9;9;8;9;9;8;9;8;9;9;9;9;8;8;50;50;9;5;8;0,10;1;30;1;;44;3;2;1;Not available;9;2;1;1;213;9
1/05/20 21:30;Not available;Colombia;SPA;10;3;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;8;10;5;5;5;10;5;8;1;0;0;8;10;10;10;0;0;8;8;9;9;9;10;10;9;9;9;9;10;10;9;10;4;0;9;5;9;0;9;5;0;10;10;5;0;5;8;2;2;2;5;50;50;5;4;10;0,05;5;47;2;;38;3;2;1;Not available;8;1;1;1;213;0
1/05/20 21:49;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50,00;27,22;22,78;7;8;2;3;8;8;8;1;1;1;1;1;10;10;10;0;0;10;10;10;10;8;10;10;9;10;8;8;6;7;9;10;3;7;3;9;9;2;10;7;2;10;10;9;0;10;8;0;8;10;10;0;50;5;16;8;0,50;5;47;1;;20;1;0;4;Not available;9;1;1;1;213;0
1/05/20 21:57;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;7;10;10;100,00;0,00;0,00;7;7;5;5;5;10;0;0;0;0;0;0;10;0;10;0;0;0;10;10;5;2;0;0;7;7;8;8;8;9;4;10;7;5;5;0;0;0;0;0;0;10;8;0;0;5;5;3;4;3;0;50;50;3;5;8;0,10;20;24;1;;51;3;2;1;Not available;8;1;1;2;213;0
1/05/20 22:10;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;8;10;10;10;10;10;10;80,09;18,69;1,23;7;5;3;5;5;10;10;0;0;0;0;8;10;10;10;0;0;10;9;8;9;8;6;5;9;10;8;8;9;10;9;10;0;0;9;7;1;1;5;4;0;10;10;0;0;5;4;7;6;5;2;50;50;5;3;9;0,10;5;47;1;;45;3;1;1;Not available;9;1;1;2;213;0
1/05/20 22:20;Not available;Colombia;SPA;8;2;10;9;10;7;6;9;5;10;10;8;10;10;10;40,79;30,66;28,55;7;7;2;7;5;10;10;0;0;0;0;5;10;10;10;0;0;5;7;7;8;6;3;2;5;7;7;7;8;9;6;7;6;5;3;4;4;0;3;6;0;10;8;5;0;5;5;1;5;3;7;5;65;3;16;7;0,50;5;47;2;;20;1;0;4;Not available;8;1;1;1;213;0
1/05/20 22:32;Not available;Colombia;SPA;10;8;10;10;10;10;10;10;7;10;10;10;10;10;8;100,00;0,00;0,00;2;8;5;5;5;3;3;6;2;3;2;6;10;10;10;2;4;10;10;10;10;6;6;3;7;10;8;10;10;10;4;6;10;8;5;6;5;1;10;10;0;10;10;10;0;2;5;3;10;5;9;50;100;5;12;3;0,05;5;47;2;;33;3;0;4;Not available;6;1;1;2;213;0
1/05/20 22:46;Not available;Colombia;SPA;10;0;10;10;10;5;7;10;10;10;10;10;10;10;10;45,57;45,57;8,86;3;5;5;5;5;10;10;5;0;3;0;10;10;10;10;0;0;10;10;10;10;10;10;10;4;10;5;10;6;10;0;10;2;7;7;5;5;6;5;0;0;10;8;5;0;5;5;0;5;6;9;50;100;5;14;8;0,80;500;30;2;;22;1;0;4;Not available;6;1;1;1;213;0
1/05/20 23:23;Not available;Colombia;SPA;10;5;5;5;10;10;10;10;7;10;10;5;5;5;7;0,00;0,00;0,00;7;7;0;5;10;10;10;10;7;2;5;5;10;0;0;0;0;10;10;10;10;10;10;3;9;9;7;8;8;8;7;10;1;1;9;0;0;0;3;0;0;6;7;1;0;5;10;1;5;0;1;98;100;5;16;7;0,10;4;24;2;;33;2;0;1;Not available;3;1;1;1;213;0
1/05/20 23:32;Not available;Colombia;SPA;10;1;10;9;10;10;10;10;6;9;10;10;8;10;10;0,00;91,14;8,86;8;8;5;5;5;10;10;2;0;0;0;0;10;10;10;0;0;7;10;8;7;7;0;0;9;10;10;9;9;10;8;7;4;4;10;0;0;0;0;0;0;10;8;5;0;8;5;0;0;8;8;20;60;4;11;7;0,10;1;47;1;;20;2;0;4;Not available;8;1;1;1;213;0
1/05/20 23:32;Not available;Argentina;SPA;10;0;10;10;10;10;9;10;10;10;10;10;10;10;10;0,00;100,00;0,00;9;8;5;4;1;10;10;0;0;1;0;0;10;10;10;0;2;9;9;7;9;5;10;10;9;8;9;9;7;9;5;9;5;2;9;7;5;1;9;8;5;9;8;1;1;5;6;6;1;0;1;60;60;3;3;9;0,05;1;47;1;;46;2;2;1;Not available;8;1;1;1;213;0
1/05/20 23:59;Not available;Colombia;SPA;10;0;8;8;10;7;7;9;8;10;10;10;10;10;10;43,57;43,57;12,85;7;7;5;6;7;6;4;2;2;0;2;3;9;10;10;0;3;8;8;7;10;8;7;2;7;10;10;10;10;10;7;8;7;6;7;6;7;2;5;5;3;10;10;7;0;7;10;2;8;5;9;70;70;5;16;8;0,10;5;47;2;;37;3;0;1;Not available;6;1;1;1;213;0
2/05/20 0:01;Not available;Argentina;SPA;10;0;10;10;10;10;7;10;10;10;10;10;10;10;10;47,41;41,48;11,11;4;3;0;6;3;2;0;3;3;3;3;2;9;8;9;3;5;10;9;8;9;10;2;1;4;8;5;4;4;6;7;8;10;7;4;8;7;3;2;2;8;10;8;5;0;6;6;0;8;8;6;20;15;4;8;4;0,10;100;24;2;;21;2;0;4;Not available;5;1;1;1;213;0
2/05/20 0:12;Not available;Colombia;SPA;10;0;10;10;10;8;10;10;10;6;8;9;6;9;9;50,99;40,79;8,22;6;4;6;7;6;10;6;2;3;2;5;1;10;9;9;0;2;7;7;7;7;7;7;10;8;9;5;5;8;5;8;6;4;7;10;7;10;2;4;8;5;8;8;8;4;6;5;7;7;5;6;25;5;5;11;9;0,05;5;47;2;;18;1;0;4;Not available;6;1;1;1;213;0
2/05/20 0:39;Not available;Argentina;SPA;10;0;10;10;10;8;8;10;10;10;10;10;10;10;10;20,00;2,00;1,00;5;7;0;10;8;4;10;8;5;1;5;7;10;10;10;1;6;9;10;7;10;10;10;10;7;10;7;8;9;10;7;10;4;0;10;6;9;3;9;7;10;10;10;5;0;5;5;10;9;7;8;0;0;7;10;9;0,10;500;96;2;;55;3;0;1;Not available;5;1;1;1;213;0
2/05/20 1:06;Not available;Argentina;SPA;10;2;10;10;10;9;10;10;10;8;10;10;9;10;10;90,00;5,00;5,00;5;6;0;0;0;10;5;0;0;0;0;0;10;5;7;0;0;9;9;5;10;5;0;0;7;9;7;7;8;10;3;6;6;7;7;0;1;0;0;0;0;10;7;0;0;5;0;0;0;0;3;80;50;6;5;8;0,10;100;36;2;;27;1;0;4;Not available;7;2;1;1;213;0
2/05/20 1:18;Not available;Peru;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10,75;44,62;44,62;8;8;5;5;6;10;10;2;0;0;0;0;10;10;10;0;0;10;8;10;10;10;7;5;10;10;10;10;10;10;10;10;1;0;0;0;5;0;5;5;0;10;5;7;0;6;10;5;10;10;5;10;20;5;14;8;0,50;5;47;1;;40;3;1;1;Not available;6;1;1;2;213;0
2/05/20 1:30;Not available;Argentina;SPA;10;2;7;10;10;9;10;10;10;10;8;7;8;10;10;58,82;35,29;5,88;5;7;5;0;0;6;3;2;0;4;1;2;10;8;7;0;4;6;5;7;4;3;0;2;8;9;7;8;10;9;7;4;7;8;4;0;6;5;4;4;2;8;8;7;1;2;8;6;0;0;4;20;50;6;4;6;0,10;100;24;2;;37;1;0;1;Not available;7;1;1;1;213;0
2/05/20 1:55;Not available;Argentina;SPA;9;1;10;10;10;7;9;10;10;10;10;10;10;10;10;11,85;58,52;29,63;6;4;5;10;9;10;7;0;0;0;0;6;10;10;8;0;0;10;9;7;4;2;4;8;6;4;8;8;8;10;10;7;10;5;7;4;7;1;5;6;5;10;10;2;0;8;2;0;6;10;8;80;70;3;7;4;0,10;100;24;2;;29;1;1;4;Not available;4;1;1;2;213;0
2/05/20 2:45;Not available;Argentina;SPA;10;10;10;10;10;5;7;10;1;8;6;6;0;6;7;70,00;15,00;5,00;6;7;5;5;5;5;5;0;2;0;2;0;10;10;10;0;0;5;6;7;6;3;0;0;8;8;7;8;7;10;7;9;5;7;7;7;1;3;2;2;1;6;6;3;0;3;3;5;4;7;1;90;90;4;16;5;0,05;5;47;2;;61;3;2;4;Not available;7;1;1;1;213;0
2/05/20 2:58;Not available;Colombia;SPA;10;0;10;10;10;8;8;10;10;9;10;10;10;10;10;45,57;34,18;20,26;8;5;6;7;7;10;7;3;3;0;4;3;10;5;9;0;7;8;8;9;9;6;3;9;9;9;7;7;6;7;8;9;6;4;5;7;8;3;8;8;4;10;8;5;0;7;6;5;8;8;9;60;90;5;4;8;0,05;5;47;2;;18;2;0;4;Not available;6;1;1;1;213;0
2/05/20 8:14;Not available;Argentina;SPA;10;0;10;10;10;8;8;10;10;8;8;5;2;5;3;0,00;0,00;100,00;9;8;0;0;0;8;8;0;0;0;0;0;10;10;10;0;0;5;5;5;5;0;10;10;10;10;10;10;10;10;4;10;2;1;9;2;5;2;5;5;5;10;10;5;0;8;5;0;5;7;5;50;80;6;15;9;0,10;1;24;2;;47;3;2;1;Not available;9;1;1;1;213;0
2/05/20 8:24;Not available;Colombia;SPA;10;0;10;10;8;9;9;10;8;9;10;9;9;9;9;6,00;2,50;1,50;8;9;5;5;5;9;9;1;1;1;1;3;9;9;9;0;0;1;8;9;10;1;1;1;9;8;8;8;9;9;5;7;7;3;8;1;7;0;7;8;5;8;8;8;1;3;5;2;8;7;9;50;50;5;11;8;0,10;5;47;1;;46;3;0;2;Not available;7;1;1;1;213;0
2/05/20 8:46;Not available;Argentina;SPA;9;1;9;9;10;7;8;10;10;9;10;10;10;10;10;0,00;100,00;0,00;2;6;0;5;5;8;7;5;0;0;5;1;0;0;10;2;0;5;7;5;5;5;7;8;9;9;9;9;9;10;8;8;2;2;9;3;7;1;5;6;2;7;9;8;1;8;8;1;6;5;8;80;80;2;3;10;0,10;1;47;2;;40;3;4;1;Not available;5;1;1;1;213;0
2/05/20 8:58;Not available;Argentina;SPA;10;0;10;10;10;10;10;9;10;10;10;10;10;10;10;0,00;100,00;0,00;7;7;5;5;5;10;5;5;5;5;2;1;10;10;10;0;0;7;8;10;7;7;9;9;8;8;10;9;8;7;9;9;7;4;5;2;3;0;5;1;3;8;5;5;0;5;8;0;9;8;9;90;80;3;9;8;0,05;5;47;2;;61;3;2;5;Not available;6;1;1;1;213;0
2/05/20 9:15;Not available;Argentina;SPA;10;0;10;10;10;10;5;10;10;10;10;10;10;10;10;0,00;100,00;0,00;7;7;5;5;10;10;5;0;0;0;0;0;10;10;10;0;0;10;10;7;10;10;0;0;7;8;8;7;8;8;8;10;7;0;7;5;5;0;0;5;0;10;10;10;0;10;8;0;10;10;5;18;33;3;9;5;0,10;1;24;1;;49;2;0;6;Not available;8;1;1;1;213;0
2/05/20 11:00;Not available;Colombia;SPA;10;0;10;10;8;7;7;9;9;10;10;10;10;10;10;0,00;57,16;42,84;8;7;10;9;8;10;10;0;0;0;1;2;10;7;10;0;2;8;8;10;10;2;5;5;7;6;8;7;4;10;6;10;8;10;0;0;0;1;0;0;0;8;7;0;8;8;8;5;6;5;5;0;35;2;3;8;0,10;100;24;2;;19;1;0;4;Not available;8;1;1;1;213;0
2/05/20 11:27;Not available;Colombia;SPA;10;0;10;10;10;10;10;8;0;10;10;10;5;10;10;68,44;20,26;11,39;6;7;5;10;10;10;10;0;0;0;0;0;10;10;10;0;0;10;10;7;10;8;5;5;6;5;10;6;6;7;10;10;0;6;4;2;7;1;9;7;0;10;10;9;0;10;8;0;7;7;10;30;60;5;14;8;10,00;100;24;1;;22;1;0;4;Not available;5;1;1;1;213;0
2/05/20 11:31;Not available;Argentina;SPA;10;10;10;0;10;8;8;10;10;10;10;4;0;10;10;100,00;0,00;0,00;1;5;5;6;5;5;0;0;0;0;0;0;10;8;10;0;2;9;6;9;9;9;9;9;3;2;3;8;2;9;5;9;6;2;2;6;5;6;5;2;5;10;9;5;1;3;5;1;5;1;8;100;100;5;4;8;0,10;100;24;2;;28;1;0;1;Not available;3;1;1;1;213;0
2/05/20 12:18;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;7;10;10;10;10;10;10;100,00;100,00;57,47;10;8;9;10;10;10;10;0;0;0;0;0;10;10;10;0;0;2;10;0;5;5;5;5;8;9;4;8;8;8;9;10;0;1;8;0;8;0;10;8;0;10;10;4;0;10;8;0;5;0;10;10;25;5;16;8;0,10;100;24;1;;53;3;2;6;Not available;8;1;1;1;213;0
2/05/20 14:34;Not available;Argentina;SPA;10;0;9;10;10;10;10;10;10;7;10;10;8;10;10;0,00;59,26;40,74;5;7;5;5;5;10;5;5;0;0;0;0;10;10;10;0;0;0;4;0;0;0;4;9;4;5;9;9;9;10;5;10;8;4;10;3;5;0;0;0;0;10;10;6;0;2;2;0;7;5;5;20;50;3;16;7;0,50;5;47;2;;56;1;3;1;Not available;9;1;1;2;213;0
2/05/20 14:37;Not available;Brazil;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;4,31;47,85;47,85;6;8;7;7;7;6;3;0;0;0;0;2;10;10;10;0;1;2;7;7;6;1;1;9;7;10;7;7;7;7;6;7;6;5;8;2;5;7;5;5;1;10;9;5;0;5;7;3;7;5;7;80;80;4;10;9;0,05;5;47;1;;39;2;0;1;Not available;9;1;1;1;213;0
2/05/20 14:51;Not available;Chile;SPA;10;2;10;10;10;1;10;10;0;10;10;10;0;10;10;0,00;0,00;0,00;5;5;0;10;5;5;5;10;10;10;10;0;10;10;10;0;0;10;10;10;10;0;0;0;10;10;10;10;10;10;10;10;0;0;8;0;5;0;0;0;0;10;10;0;0;0;10;0;10;10;0;0;1;5;16;10;10,00;500;24;2;;51;1;0;1;Not available;5;1;1;1;213;0
2/05/20 15:17;Not available;Argentina;SPA;10;0;9;10;10;8;8;10;8;9;6;7;2;9;8;0,00;100,00;0,00;5;4;5;4;5;6;5;0;1;1;1;2;10;0;10;0;9;1;9;7;9;5;0;0;2;6;7;8;8;9;8;8;7;5;7;1;5;2;2;2;6;10;10;0;0;5;5;10;5;0;6;50;50;2;16;8;0,05;5;47;1;;48;3;2;1;Not available;4;1;1;1;213;0
2/05/20 15:27;Not available;Chile;SPA;9;9;10;10;10;9;9;10;9;10;10;10;10;10;10;37,30;31,35;31,35;10;10;10;10;10;10;10;0;0;0;0;5;10;10;10;0;0;9;9;10;10;9;3;0;9;9;9;9;9;10;8;10;8;2;9;8;7;2;7;8;1;10;10;9;0;9;9;0;8;8;10;80;80;2;9;9;0,05;100;6;2;;67;2;2;2;Not available;9;1;1;1;213;0
2/05/20 16:02;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;9;10;10;10;10;10;0,59;58,82;40,59;8;7;9;8;9;5;3;7;2;1;5;0;10;10;10;1;0;2;9;7;8;5;8;9;8;9;10;9;9;9;8;10;6;3;8;3;8;0;9;8;0;10;9;0;0;9;8;0;2;7;9;50;50;6;15;8;0,10;5;47;1;;35;1;0;1;Not available;5;1;1;1;213;0
2/05/20 16:46;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;8;10;10;10;10;0,00;50,00;50,00;7;6;0;0;0;6;0;0;0;0;0;0;10;10;10;0;0;8;8;8;8;3;5;8;7;6;6;7;7;8;10;10;5;5;6;5;5;5;7;5;5;10;8;5;0;7;6;0;5;7;6;70;70;2;14;8;0,05;100;47;2;;32;3;1;1;Not available;6;1;1;2;213;0
2/05/20 17:16;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;55,56;44,44;7;7;0;0;0;10;10;0;0;0;0;0;10;10;10;0;0;10;10;10;10;5;5;5;10;10;7;10;9;10;5;10;9;2;10;7;10;0;10;5;0;10;10;5;0;10;0;0;5;0;10;0;0;6;5;9;10,00;100;47;1;;41;2;1;1;Not available;7;1;1;1;213;0
2/05/20 18:01;Not available;Colombia;SPA;10;0;8;10;10;8;4;10;3;10;10;10;10;10;10;5,70;56,96;36,55;5;5;3;10;5;10;7;0;0;0;0;0;10;10;10;0;0;10;7;10;8;9;2;8;7;10;7;9;9;9;8;9;8;10;4;3;8;0;10;10;7;10;10;5;0;5;9;0;9;9;9;10;5;5;10;9;0,10;5;24;2;;19;1;0;4;Not available;8;1;1;1;213;0
2/05/20 18:08;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;7;10;10;10;10;10;29,63;40,74;29,63;6;6;6;7;5;7;6;5;5;5;5;2;10;10;10;0;0;10;10;10;10;4;2;0;10;10;8;7;8;10;4;8;3;6;6;0;7;0;8;5;0;10;10;5;0;4;6;0;5;4;5;0;50;5;5;7;0,10;100;24;2;;35;3;0;2;Not available;6;1;1;1;213;0
2/05/20 18:17;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;50,00;50,00;9;9;5;5;5;10;10;0;3;3;3;0;10;0;10;0;0;5;9;10;7;5;0;0;10;10;10;10;10;10;9;10;3;2;10;5;5;0;5;5;0;10;10;5;0;5;5;0;10;9;10;50;50;6;9;9;0,05;100;47;2;;65;3;1;1;Not available;7;1;1;2;213;0
2/05/20 18:54;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;25,00;2,50;0,25;7;7;0;0;0;5;2;0;0;0;0;3;10;10;10;0;0;10;10;7;10;10;0;0;6;7;5;7;5;8;7;7;5;2;5;2;3;0;1;2;2;9;8;5;5;2;2;5;10;7;5;90;70;5;3;8;0,10;100;24;2;;26;2;0;2;Not available;5;1;1;1;213;0
2/05/20 19:07;Not available;Paraguay;SPA;10;7;9;10;10;10;10;8;10;10;9;9;9;9;10;0,00;50,00;50,00;4;7;8;10;9;10;10;3;2;3;3;4;10;10;10;0;0;0;10;10;10;8;0;0;7;10;10;10;10;10;8;10;6;0;8;0;5;0;6;5;2;9;10;9;0;9;7;5;8;8;6;100;100;5;16;7;0,10;100;24;2;;29;1;0;1;Not available;5;2;1;1;213;0
2/05/20 19:07;Not available;Argentina;SPA;10;0;0;0;0;5;10;10;10;10;10;10;10;10;10;59,26;29,63;11,11;5;8;7;8;9;10;8;2;2;2;2;5;10;10;10;0;2;10;7;7;5;5;5;5;7;8;6;8;9;10;5;9;3;8;8;5;5;2;8;9;9;10;10;8;0;9;8;0;5;5;7;30;80;8;14;7;0,05;5;47;2;;23;1;0;4;Not available;4;1;1;1;213;0
2/05/20 19:10;Not available;Argentina;SPA;9;1;9;10;10;10;10;10;10;10;9;10;8;10;10;0,00;50,00;50,00;8;8;0;0;0;10;10;0;0;0;0;0;9;10;10;0;0;1;10;10;10;8;10;10;9;9;8;9;10;10;9;10;2;9;9;1;0;0;0;1;9;10;10;0;0;7;0;9;9;9;3;5;10;3;6;9;0,05;5;47;1;;47;3;3;1;Not available;9;1;1;1;213;0
2/05/20 19:13;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100,00;5,10;1,02;8;9;10;10;10;10;0;0;0;0;0;9;10;10;10;0;0;10;10;10;10;10;10;0;9;10;2;2;2;8;2;10;2;0;8;8;0;0;7;8;0;10;10;0;0;10;10;0;0;0;10;90;100;5;16;4;10,00;1;24;2;;49;1;2;1;Not available;9;1;1;2;213;0
2/05/20 19:25;Not available;Argentina;SPA;8;0;10;10;10;10;10;10;10;10;10;10;10;10;10;20,00;100,00;100,00;7;7;5;5;2;5;5;8;3;1;1;1;10;9;8;0;1;10;8;9;10;1;1;5;7;7;7;8;8;10;5;8;8;5;7;1;3;0;5;0;1;8;8;1;1;1;1;1;1;1;5;80;80;5;5;7;10,00;100;24;2;;61;3;2;2;Not available;7;1;1;1;213;0
2/05/20 19:26;Not available;Argentina;SPA;8;10;8;10;10;10;10;10;8;10;10;10;10;10;10;100,00;3,33;3,33;5;5;10;6;8;10;10;10;8;10;10;5;10;0;10;5;0;10;10;10;10;9;5;0;8;8;10;10;10;10;10;10;10;6;10;6;10;0;10;8;0;10;9;10;0;8;10;8;10;10;10;50;80;7;7;8;0,10;1;24;2;;37;2;0;1;Not available;8;1;1;1;213;10
2/05/20 19:26;Not available;Argentina;SPA;5;2;8;10;10;10;10;10;6;10;10;10;10;10;10;50,00;35,71;14,29;4;6;7;7;5;10;8;5;5;5;5;7;10;10;8;0;7;8;9;10;10;9;0;0;9;9;8;8;8;10;4;10;7;0;8;7;7;6;6;2;2;10;10;5;0;5;5;0;8;0;8;70;70;4;16;8;0,10;500;24;2;;49;3;1;1;Not available;4;1;1;1;213;0
2/05/20 19:37;Not available;Argentina;SPA;10;9;10;10;10;10;10;10;8;10;10;10;8;10;10;58,82;0,00;0,00;4;5;0;0;10;10;0;0;0;0;0;0;10;10;10;0;0;10;10;10;10;5;0;0;5;7;9;9;9;10;8;10;5;2;8;5;7;0;0;0;0;10;8;5;0;5;5;0;0;8;10;80;80;7;4;9;0,10;5;47;2;;52;2;3;2;Not available;7;1;1;1;213;0
2/05/20 19:38;Not available;Colombia;SPA;10;0;10;10;10;10;10;8;10;10;10;10;10;10;10;87,50;12,50;12,50;5;5;5;8;8;9;6;10;0;0;0;10;10;10;10;10;9;10;10;10;10;10;10;7;6;5;2;0;2;9;6;7;8;9;5;8;8;5;6;5;5;7;5;5;0;6;6;5;6;5;5;50;80;7;16;8;0,10;5;47;2;;42;1;1;1;Not available;6;1;1;1;213;0
