;RecordedDate;Duration_sec;Country;Language;physical_contact_1;physical_contact_2;physical_contact_3;physical_contact_4;physical_contact_5;physical_hygiene_1;physical_hygiene_2;physical_hygiene_3;physical_hygiene_4;physical_hygiene_5;policy_support_1;policy_support_2;policy_support_3;policy_support_4;policy_support_5;generosity_1;generosity_2;generosity_3;psych_wellbeing1;psych_wellbeing2;collective_narcis_1;collective_narcis_2;collective_narcis_3;national_identity_1;national_identity_2;Conspiracy_theories_1;Conspiracy_theories_2;Conspiracy_theories_3;Conspiracy_theories_4;open_mindedness_1;open_mindedness_2;open_mindedness_3;open_mindedness_4;open_mindness_5;open_mindness_6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging_1;social_belonging_2;social_belonging_3;social_belonging_4;trait_self.control_1;trait_self.control_2;trait_self.control_3;trait_self.control_4;self.esteem_1;narcissism_1;narcissism_2;narcissism_3;narcissism_4;narcissism_5;narcissism_6;Moral_ID_1;Moral_ID_2;Moral_ID_3;Moral_ID_4;Moral_ID_5;Moral_ID_6;Moral_ID_7;Moral_ID_8;Moral_ID_9;Moral_ID_10;risk_perception_1;risk_perception_2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
87;29/04/2020 17:23;6435;SENEGAL;FRENCH;9;1;9;9;9;6;7;8;4;8;8;8;8;9;9;0;80;20;6;6;7;6;9;8;9;7;4;7;8;3;10;10;10;0;0;6;8;9;9;6;1;0;9;8;7;7;7;7;7;8;6;8;7;3;7;0;9;6;6;9;8;6;0;7;6;1;6;6;10;0;60;7;9;7;50;300;4;1;;32;3;1;6;philosophy lecturer;6;1;1;1;213;0
88;29/04/2020 17:26;3924;SENEGAL;FRENCH;9;1;9;9;10;9;9;10;2;9;9;5;5;9;9;75;25;0;8;8;5;5;8;10;10;5;5;5;5;5;10;10;10;3;0;9;9;9;9;4;4;4;9;9;9;9;9;9;9;9;3;1;10;1;5;1;1;5;1;9;8;1;1;9;9;1;1;1;10;20;50;2;16;8;50;1;7;2;;54;2;0;1;;4;1;1;1;213;0
89;29/04/2020 17:27;1768;SENEGAL;FRENCH;9;1;9;9;9;9;9;9;9;9;9;9;7;9;10;0;100;0;8;8;5;5;5;9;8;0;0;0;0;3;9;9;9;9;1;9;9;9;9;6;2;3;4;8;9;8;8;9;8;8;7;2;7;2;6;0;1;7;0;9;9;5;0;8;8;0;8;6;8;10;40;NA;4;7;50;900;4;2;;43;3;2;1;;5;1;1;2;213;6
90;29/04/2020 17:31;2298;SENEGAL;FRENCH;9;4;9;9;10;10;10;10;10;10;8;8;8;9;9;50;50;0;7;7;6;5;5;10;7;9;0;0;0;0;10;10;10;0;0;0;9;10;4;7;10;10;9;9;10;9;9;10;9;10;0;0;6;0;6;0;3;8;0;9;9;8;0;9;9;0;9;10;10;20;30;5;15;8;25;300;4;1;;44;3;3;1;;5;1;1;1;213;0
91;29/04/2020 17:36;1634;SENEGAL;FRENCH;10;0;9;10;10;8;8;10;5;6;10;10;8;10;10;50;50;0;6;5;5;9;8;10;10;5;5;5;5;2;9;9;9;5;1;6;8;9;6;5;4;4;8;6;9;8;8;10;9;9;6;1;8;9;9;0;8;4;5;8;8;8;8;6;4;7;5;5;5;50;50;5;3;10;50;;;1;;29;1;0;2;;6;1;1;1;213;5
92;29/04/2020 17:59;1672;SENEGAL;FRENCH;10;0;10;10;10;10;5;10;8;6;10;8;10;10;10;100;0;0;10;8;0;2;2;8;7;0;0;0;5;0;10;10;10;0;0;5;5;5;5;5;5;5;10;10;5;5;10;10;8;10;0;8;10;0;10;0;8;0;10;8;6;0;0;6;6;0;6;5;10;0;80;5;16;5;;300;4;2;;34;3;1;1;;6;1;1;2;213;0
93;29/04/2020 17:59;2442;SENEGAL;FRENCH;9;0;0;1;0;10;10;10;10;10;10;10;10;10;10;40;35;25;10;6;5;5;10;10;10;6;6;6;10;4;10;10;10;0;0;9;9;10;10;5;5;0;NA;NA;9;7;8;8;10;10;0;1;10;5;10;5;5;5;5;10;10;0;0;6;10;0;6;6;4;10;20;6;NA;5;;;;2;;29;2;0;6;;8;1;1;1;213;6
94;29/04/2020 18:01;4156;SENEGAL;FRENCH;10;0;10;10;10;10;0;10;10;5;10;10;8;10;10;0;100;0;5;0;0;5;5;10;10;10;5;10;5;0;10;10;10;0;0;10;10;10;10;5;5;10;10;10;7;4;9;10;10;10;0;0;0;0;0;0;10;5;0;10;10;0;0;10;0;0;0;0;10;100;100;5;16;5;50;1;8;2;;23;1;0;4;;5;1;1;1;213;10
95;29/04/2020 18:15;2809;SENEGAL;FRENCH;10;7;8;10;10;8;9;7;6;7;8;9;8;10;10;50;30;20;7;6;6;7;1;10;10;4;4;4;6;0;10;10;10;0;0;10;8;10;10;2;2;0;9;9;2;3;3;9;7;9;5;6;7;2;1;0;0;6;0;8;3;0;0;0;1;0;0;0;10;0;60;4;3;7;;;;1;;37;1;0;1;;7;1;1;1;213;0
96;29/04/2020 18:40;1365;SENEGAL;FRENCH;10;2;5;5;10;10;10;10;0;10;10;10;10;10;10;0;50;50;10;9;0;0;0;5;5;5;5;5;5;0;10;10;10;0;0;5;5;10;5;10;10;10;10;10;5;5;10;10;2;7;10;10;5;0;0;0;0;5;0;10;10;0;0;0;0;0;10;10;10;10;20;5;16;8;25;3;7;1;;37;3;4;6;employer;1;1;1;1;213;0
97;29/04/2020 18:44;8738;SENEGAL;FRENCH;8;1;9;9;9;8;8;9;6;0;8;8;8;8;8;75;25;0;7;5;5;1;1;9;10;5;1;1;1;5;2;8;7;1;1;9;9;5;8;5;5;8;8;8;9;5;5;5;5;7;5;6;5;4;2;1;8;4;1;8;8;5;1;5;5;1;8;4;5;50;60;NA;9;7;50;300;4;2;;23;1;0;4;;6;1;1;1;213;0
98;29/04/2020 18:46;1623;SENEGAL;FRENCH;5;9;4;7;10;7;8;10;8;6;8;8;10;4;10;0;50;50;7;5;5;5;5;10;10;4;0;0;2;0;10;10;10;0;2;5;10;2;10;8;5;5;9;8;5;8;8;9;7;8;7;7;7;3;5;2;8;6;3;10;7;6;0;5;5;0;7;8;10;20;60;8;16;8;50;3;;1;;19;1;0;4;;6;1;1;1;213;0
99;29/04/2020 18:51;2670;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;0;5;10;10;10;10;10;0;75;25;6;5;0;5;0;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;9;9;5;10;10;10;8;2;8;8;10;10;10;0;0;10;5;0;0;5;5;5;10;10;0;0;10;6;5;5;5;10;0;10;5;9;7;25;;16;1;;30;1;0;1;;5;2;1;1;213;0
100;29/04/2020 19:04;2878;SENEGAL;FRENCH;9;0;7;9;10;9;8;5;6;7;10;10;10;10;10;75;13;12;7;5;5;3;5;5;10;5;5;5;5;7;7;7;8;8;5;5;7;7;5;5;5;5;7;3;5;5;5;6;7;8;5;2;5;3;5;3;7;4;4;10;10;5;7;7;6;1;6;6;7;50;50;7;1;8;50;100;4;1;;51;1;3;6;engineer;6;1;1;2;213;5
101;29/04/2020 19:11;1057;SENEGAL;FRENCH;10;1;10;10;10;10;10;10;5;10;10;10;10;10;10;25;50;25;7;7;9;8;2;10;9;1;1;1;1;10;10;10;10;5;2;7;9;9;9;9;8;8;9;9;10;5;10;10;6;10;9;6;7;10;7;1;6;9;5;9;9;6;1;9;5;1;10;10;10;30;40;3;1;8;50;30;16;2;;29;3;2;1;;7;1;1;1;213;5
102;29/04/2020 19:35;10402;SENEGAL;FRENCH;10;0;0;10;10;10;10;10;5;5;8;10;10;10;10;50;25;25;5;4;5;4;5;5;5;5;5;5;5;0;10;10;10;0;0;5;10;2;5;5;0;0;10;9;10;10;10;10;7;9;3;1;10;5;5;0;5;5;0;8;7;3;0;5;5;8;0;5;10;30;40;5;16;5;50;300;8;1;;32;1;1;1;;9;2;1;1;213;0
103;29/04/2020 19:51;8152;SENEGAL;FRENCH;10;10;5;5;5;10;5;10;0;0;10;10;10;10;10;5;45;50;5;5;5;5;10;10;5;5;5;5;5;0;10;10;10;0;0;5;10;10;10;10;5;10;10;10;5;5;5;10;5;10;0;5;5;10;5;0;0;5;5;5;10;10;0;5;5;5;5;5;5;30;40;5;8;5;25;2700;8;1;;32;1;0;2;;9;2;1;1;213;5
104;29/04/2020 20:33;2546;SENEGAL;FRENCH;9;3;8;10;10;10;9;10;8;10;10;9;9;10;9;0;65;35;7;7;6;6;6;8;8;0;0;0;0;2;7;8;8;2;2;8;9;9;9;2;1;2;8;8;8;8;8;9;9;9;3;1;7;1;3;1;8;7;3;9;9;10;0;9;9;0;8;1;8;30;70;2;16;8;25;900;16;1;;54;3;0;1;;4;1;1;1;213;6
105;29/04/2020 20:57;2716;SENEGAL;FRENCH;9;1;9;10;10;9;8;7;7;5;8;8;8;8;9;50;30;20;7;7;1;1;2;10;10;5;2;0;0;2;10;10;10;0;1;9;9;10;8;9;1;0;5;7;7;7;7;7;7;9;7;5;7;5;5;6;3;5;0;9;8;2;0;7;3;0;5;5;10;10;20;8;16;8;50;300;4;2;;31;3;1;4;;3;1;1;1;213;0
106;29/04/2020 21:03;3331;SENEGAL;FRENCH;10;0;1;10;10;10;8;9;8;10;10;9;10;10;10;25;75;0;9;8;5;5;5;10;10;0;0;0;0;0;10;8;9;0;0;7;8;10;9;6;0;0;9;7;7;7;8;10;9;8;0;0;8;1;4;0;4;4;0;9;10;1;0;3;1;1;0;7;9;0;10;5;9;7;25;1;7;1;;66;3;2;5;;4;1;1;1;213;0
107;29/04/2020 21:58;3461;SENEGAL;FRENCH;3;0;NA;6;7;10;10;7;NA;10;10;10;6;10;10;100;0;0;0;NA;10;5;5;7;0;0;0;0;0;4;4;8;8;0;9;0;NA;0;NA;0;NA;0;10;10;6;6;6;4;0;2;10;10;10;NA;5;0;NA;0;10;10;10;10;0;10;0;0;NA;NA;10;40;70;NA;6;3;;;;1;;20;1;0;4;;5;1;1;1;213;0
108;29/04/2020 22:30;3803;SENEGAL;FRENCH;10;0;3;10;10;10;10;10;3;9;10;7;8;8;10;80;15;5;7;8;1;2;0;10;7;1;0;0;0;0;10;10;10;0;0;0;8;8;4;1;0;4;1;4;10;6;10;10;8;9;0;0;9;1;0;0;0;0;0;10;10;0;0;0;0;0;0;0;10;10;20;6;10;9;25;3;7;1;;56;3;2;1;;2;1;1;1;213;0
109;29/04/2020 22:54;2449;SENEGAL;FRENCH;9;1;8;9;10;10;10;10;10;10;10;10;10;10;10;50;25;25;7;7;3;2;5;8;5;0;0;0;0;7;7;8;8;1;1;5;7;8;8;8;1;1;7;7;8;8;8;10;8;8;1;0;8;7;7;0;NA;NA;2;NA;8;NA;1;NA;NA;NA;NA;5;6;10;50;2;9;7;25;300;4;2;;50;3;3;1;;2;1;1;1;213;0
110;29/04/2020 23:14;1865;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0;80;20;5;5;5;2;2;10;10;10;NA;5;NA;5;10;10;10;0;0;10;10;10;10;10;10;10;10;9;10;10;10;10;9;9;5;0;10;0;0;0;0;0;NA;10;8;NA;0;NA;NA;0;7;7;10;NA;NA;5;9;8;50;300;4;1;;47;3;5;1;;6;1;1;1;213;5
111;29/04/2020 23:36;2648;SENEGAL;FRENCH;9;5;5;8;10;8;8;10;8;6;8;8;9;8;9;50;45;5;5;5;6;5;7;8;5;1;1;1;3;3;9;9;9;5;6;5;8;9;5;5;8;4;8;8;8;8;7;8;5;8;5;1;5;3;3;3;8;6;6;9;8;5;5;5;8;8;4;6;9;10;20;5;3;8;50;3;4;1;;38;1;0;1;;4;1;1;1;213;5
112;30/04/2020 00:10;34762;SENEGAL;FRENCH;10;0;0;9;10;10;10;10;6;0;10;10;10;5;10;75;20;5;5;5;5;5;5;10;5;5;0;5;5;0;10;10;10;0;0;6;10;10;8;5;5;0;10;5;0;5;5;10;5;9;0;0;10;5;5;0;0;10;0;5;5;0;0;0;0;0;0;0;5;NA;NA;NA;16;8;25;900;8;1;;32;3;1;1;;8;2;1;1;213;0
113;30/04/2020 00:25;2040;SENEGAL;FRENCH;9;0;0;10;10;9;10;10;9;7;10;10;9;10;10;50;25;25;6;8;8;8;5;10;10;8;2;2;1;1;9;9;10;0;1;8;8;8;9;2;2;1;9;9;7;8;9;9;7;8;7;2;2;0;2;1;1;1;2;8;8;1;1;8;2;10;1;2;10;70;80;3;2;8;50;300;4;1;;48;3;3;1;;6;1;1;1;213;8
114;30/04/2020 00:38;3801;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;75;25;0;8;8;8;2;5;10;10;3;0;3;0;0;10;10;10;0;0;8;10;10;8;8;10;10;10;10;9;10;10;10;7;10;7;0;9;7;10;0;6;9;0;10;9;3;0;8;7;0;8;8;10;0;10;5;8;8;25;1;4;1;;60;2;3;6;Consultant ;4;1;1;1;213;0
115;30/04/2020 00:48;1652;SENEGAL;FRENCH;10;1;10;10;10;8;8;8;4;10;10;10;10;10;10;20;70;10;7;7;8;8;10;10;10;4;4;0;2;2;8;9;8;2;3;1;9;9;9;9;8;2;10;10;8;10;9;10;8;9;3;3;9;8;6;4;8;9;4;10;10;10;0;10;10;1;10;10;10;30;70;5;10;7;50;2430000;4;1;;46;3;5;1;;6;1;1;1;213;7
116;30/04/2020 02:54;2893;SENEGAL;FRENCH;10;0;0;7;7;10;10;10;0;0;5;10;10;10;10;70;25;5;9;5;10;9;8;10;10;6;0;8;1;0;10;10;10;5;7;9;9;9;5;0;5;1;10;9;9;8;9;10;10;10;1;1;10;9;9;8;1;2;9;10;10;8;1;9;8;5;9;9;9;50;70;8;9;10;50;300;4;1;;41;3;3;1;;6;2;1;2;213;0
117;30/04/2020 03:02;3179;SENEGAL;FRENCH;8;4;5;5;9;9;9;9;4;9;9;9;9;9;9;0;90;10;8;7;1;7;4;8;7;1;1;1;1;1;5;8;9;1;1;5;5;8;5;5;5;5;9;8;7;5;7;8;5;5;8;8;6;5;5;1;3;2;1;5;5;5;1;5;1;2;6;5;6;10;30;2;9;8;50;900;6;1;;44;3;2;1;;3;1;1;1;213;0
118;30/04/2020 03:13;44543;SENEGAL;FRENCH;7;0;3;9;10;5;8;10;10;10;9;8;7;10;8;70;20;10;4;7;5;2;3;9;9;0;0;0;0;3;9;9;9;1;0;7;7;7;6;7;3;3;7;6;8;8;8;9;5;7;5;5;5;3;4;2;3;4;1;5;6;7;3;2;2;8;1;1;5;70;80;2;14;7;50;300;4;1;;44;3;4;1;;3;1;1;1;213;5
119;30/04/2020 03:23;1836;SENEGAL;FRENCH;10;0;9;9;10;7;10;10;10;10;10;10;10;10;10;60;25;15;3;3;8;8;2;4;3;0;0;0;0;1;10;10;10;3;1;2;10;10;10;7;1;1;2;4;10;1;1;2;10;10;0;4;10;0;3;0;0;0;0;2;10;0;0;0;0;0;0;0;4;10;60;5;9;1;400;900;4;1;;60;3;5;5;;8;2;1;2;213;5
120;30/04/2020 03:39;1696;SENEGAL;FRENCH;5;NA;5;5;5;5;5;5;5;5;5;5;5;5;5;50;30;20;NA;5;5;NA;5;5;5;NA;NA;NA;NA;NA;5;5;5;NA;NA;NA;5;5;5;5;NA;5;5;5;5;5;5;5;5;5;NA;NA;NA;NA;NA;NA;5;NA;NA;5;5;NA;NA;5;NA;NA;NA;5;5;NA;NA;5;9;NA;25;3;2;1;;43;2;6;1;;6;1;1;1;213;5
121;30/04/2020 04:43;3489;SENEGAL;FRENCH;10;1;7;10;10;8;9;10;5;10;5;5;10;10;10;40;35;25;5;5;0;5;10;10;10;5;0;0;0;0;5;10;10;0;0;8;10;10;5;5;10;10;10;8;5;6;8;8;8;10;0;0;10;5;5;0;10;8;0;6;10;0;0;5;5;0;6;6;10;50;50;5;12;8;25;3;2;1;;30;1;0;4;;6;1;1;1;213;10
122;30/04/2020 05:00;1740;SENEGAL;FRENCH;9;1;9;9;9;9;9;10;9;9;7;7;7;7;7;60;30;10;8;8;1;1;1;9;9;6;1;6;6;1;9;9;9;1;1;8;8;8;8;8;2;2;9;8;9;9;9;9;7;9;3;1;8;1;1;1;1;1;1;9;8;1;1;1;6;9;5;8;10;20;60;7;16;8;25;100;4;1;;46;3;2;1;;4;1;1;1;213;0
123;30/04/2020 05:10;37161;SENEGAL;FRENCH;5;0;5;3;9;7;8;9;3;9;5;9;9;8;9;90;5;5;7;8;8;4;9;10;9;8;5;2;2;3;10;10;10;5;6;10;9;10;8;9;2;2;9;10;NA;10;9;9;8;3;5;7;10;5;9;3;2;7;9;9;9;5;9;9;9;9;9;9;10;80;10;5;2;9;175;900;4;1;;42;3;5;1;;6;1;1;1;213;4
124;30/04/2020 06:17;2694;SENEGAL;FRENCH;9;0;7;7;10;4;6;10;4;9;6;8;6;8;10;0;100;0;5;7;8;9;10;10;10;NA;NA;NA;NA;3;8;8;8;0;0;NA;7;7;7;3;8;7;NA;NA;8;8;5;5;8;8;6;2;NA;1;7;0;9;NA;NA;NA;4;NA;0;NA;NA;7;NA;NA;NA;50;50;5;16;7;;;;1;;23;1;0;4;;3;3;1;1;213;NA
125;30/04/2020 12:39;80832;SENEGAL;FRENCH;10;0;NA;10;10;10;10;10;5;10;10;10;5;10;5;25;60;15;NA;5;10;10;10;10;10;5;5;5;5;2;8;5;5;5;7;5;5;10;10;1;10;10;5;9;NA;10;NA;5;5;10;10;5;10;5;5;2;8;5;5;5;5;1;5;NA;5;7;5;2;5;50;50;5;16;10;50;900;8;1;;43;3;7;2;;9;1;1;1;213;5
126;30/04/2020 13:57;83574;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;NA;10;10;10;10;10;0;80;20;5;NA;0;10;NA;10;10;0;0;0;0;10;10;10;10;NA;NA;NA;10;8;9;9;NA;NA;10;NA;NA;10;9;10;10;10;1;1;10;NA;10;0;NA;NA;NA;9;5;NA;NA;NA;NA;NA;NA;NA;NA;0;10;NA;16;10;50;;;1;;43;3;7;3;;11;1;1;1;213;NA
127;30/04/2020 14:59;2721;SENEGAL;FRENCH;7;4;4;10;10;5;5;10;5;10;7;8;7;10;10;0;75;25;8;NA;5;5;5;10;6;0;5;5;0;0;10;10;10;0;0;NA;7;7;NA;3;10;10;10;10;8;8;7;8;6;10;6;6;8;0;5;5;5;5;0;8;8;5;0;5;5;5;5;5;8;30;50;1;15;7;25;3;;1;;30;1;0;6;FREE-LANCE;5;1;1;2;213;0
128;30/04/2020 18:21;58237;SENEGAL;FRENCH;7;3;7;8;7;7;7;7;7;7;10;10;10;9;9;50;50;0;7;7;2;4;8;8;8;1;7;1;6;8;3;9;7;3;3;7;6;6;7;6;6;7;7;7;7;7;6;6;2;8;6;4;7;4;6;0;1;1;3;8;8;3;0;8;8;0;1;8;9;90;80;4;5;6;50;300;4;1;;20;1;0;1;;9;1;1;1;213;0
129;30/04/2020 18:27;4423;SENEGAL;FRENCH;10;0;0;10;10;10;10;10;10;7;10;10;9;9;9;70;20;10;5;5;5;5;10;5;5;10;10;10;10;0;10;10;10;0;0;10;5;5;5;5;5;5;10;10;8;6;6;10;10;10;0;5;9;5;5;5;5;5;5;10;10;0;0;10;10;0;0;0;10;10;30;0;9;5;150;6;16;1;;40;3;2;1;;6;1;1;1;213;5
130;30/04/2020 18:32;2577;SENEGAL;FRENCH;8;3;8;8;10;8;8;9;6;8;8;10;10;8;10;40;35;25;6;5;7;8;8;9;9;5;3;4;2;2;9;9;9;0;0;8;8;9;8;5;8;9;8;7;6;7;6;7;7;7;4;2;7;5;6;1;5;5;6;5;6;5;1;5;6;8;7;6;5;40;70;6;9;7;50;300;4;1;;34;3;2;1;;5;1;1;1;213;6
