id,Country,Edu,SES,Minority,age,sex,mobile
29908,cn,,,,45,1,1
29912,cn,,,,19,1,1
29921,cn,,,,22,1,1
29926,cn,3,5,1,18,1,1
29959,cn,,,,99,2,0
29972,cn,6,6,2,53,1,0
29994,cn,,,,35,1,1
30016,cn,6,9,2,37,2,1
30060,cn,4,5,2,58,2,1
30067,cn,6,6,2,35,2,1
30075,cn,7,8,2,36,2,1
30096,cn,7,8,2,36,1,1
30099,cn,,,,38,2,0
30117,cn,,,,51,1,0
30124,cn,6,3,2,68,1,1
30144,cn,4,2,1,52,1,1
30150,cn,6,10,2,36,2,1
30156,cn,6,7,2,37,1,1
30178,cn,7,8,2,37,2,0
30180,cn,6,6,2,35,2,1
30206,cn,6,3,2,35,1,1
30213,cn,6,5,2,39,2,1
30232,cn,4,5,2,35,2,1
30240,cn,6,6,2,35,2,1
30260,cn,6,6,2,35,1,0
30269,cn,6,10,2,40,1,1
30270,cn,6,6,2,38,1,1
30276,cn,6,8,2,35,1,0
30281,cn,,,,43,1,0
30288,cn,6,7,2,38,1,0
30307,cn,6,3,2,35,2,1
30317,cn,,,,46,1,1
30326,cn,6,5,2,39,1,0
30376,cn,5,6,2,38,2,1
30388,cn,6,8,1,43,2,0
30392,cn,6,6,2,48,1,1
30433,cn,5,5,2,35,1,1
30479,cn,6,7,2,38,1,1
30490,cn,6,8,2,39,1,1
30554,cn,,,,35,1,0
30564,cn,,,,36,1,1
30618,cn,3,1,2,70,1,1
30633,cn,4,5,2,54,1,1
30696,cn,,,,41,1,1
30701,cn,6,5,2,35,1,1
30719,cn,6,7,2,49,1,1
30730,cn,,,,40,1,1
30736,cn,4,6,2,48,1,1
30771,cn,6,7,2,51,2,1
30811,cn,6,6,2,41,1,1
30860,cn,,,,55,1,1
30870,cn,,,,55,2,1
30909,cn,6,6,2,46,1,0
30918,cn,,,,56,2,0
30940,cn,6,6,2,36,1,1
30945,cn,6,7,2,52,2,0
30976,cn,,,,37,1,0
31032,cn,6,10,1,36,1,1
31060,cn,,,,40,1,1
31087,cn,7,10,2,35,1,0
31116,cn,7,9,2,47,1,0
31128,cn,7,7,2,36,1,1
31197,cn,5,6,2,94,2,1
31216,cn,,,,40,1,1
31240,cn,3,3,,36,1,1
31253,cn,,,,36,1,1
31261,cn,7,7,2,38,1,1
31291,cn,7,5,2,36,1,1
31358,cn,,,,39,1,1
31394,cn,6,6,2,36,1,1
31709,cn,6,5,,30,1,1
31832,cn,,,,20,1,1
31876,cn,6,8,2,40,2,1
31951,cn,5,5,2,20,1,1
32021,cn,6,7,2,20,2,1
32037,cn,,,,25,1,0
32053,cn,7,8,2,29,2,1
32230,cn,6,6,2,35,2,1
32232,cn,5,1,1,21,1,1
32249,cn,4,1,,21,1,1
32293,cn,,,,20,1,1
32356,cn,,,,42,1,1
32363,cn,,,,18,1,1
32395,cn,,,,20,1,1
32409,cn,,,,19,1,1
32416,cn,,,,23,1,1
32478,cn,4,5,2,18,1,1
32487,cn,,,,23,1,1
32507,cn,6,3,2,36,2,1
32533,cn,6,4,2,21,1,1
32549,cn,,,,66,1,1
32558,cn,6,5,2,63,1,0
32582,cn,5,1,2,19,1,1
32584,cn,6,10,2,23,1,1
32735,cn,,,,35,2,1
32779,cn,7,8,1,41,2,1
32820,cn,6,7,2,48,1,1
32855,cn,6,6,2,36,1,1
32873,cn,6,3,2,38,2,1
32879,cn,4,5,2,40,1,1
32894,cn,4,3,2,48,1,1
32932,cn,6,7,2,40,1,1
32934,cn,,,,37,2,1
32937,cn,6,3,2,41,2,1
32948,cn,6,8,2,39,1,1
32977,cn,6,6,2,35,2,1
32987,cn,6,7,2,41,1,1
32988,cn,7,4,2,37,2,1
32992,cn,3,1,2,35,1,1
32998,cn,,,,52,1,1
33000,cn,6,6,2,36,2,1
33001,cn,4,5,2,37,2,1
33002,cn,7,4,2,36,2,1
33004,cn,6,5,2,50,2,0
33006,cn,6,6,2,36,1,1
33017,cn,6,7,2,36,1,1
33026,cn,,,,36,1,0
33038,cn,,,,99,1,1
33040,cn,,,,43,2,1
33041,cn,4,5,2,43,2,1
33045,cn,,,,41,1,0
33047,cn,,,,50,1,1
33056,cn,5,5,2,35,1,1
33057,cn,6,7,2,39,1,1
33063,cn,6,6,2,43,1,0
33066,cn,6,7,2,35,1,1
33070,cn,6,4,2,39,1,0
33073,cn,4,4,2,70,1,0
33087,cn,4,5,2,39,1,1
33093,cn,,,,95,1,0
33101,cn,6,8,2,46,1,0
33111,cn,,,,42,1,0
33115,cn,,,,39,1,1
33120,cn,4,5,2,48,1,1
33121,cn,7,7,1,37,1,1
33128,cn,7,6,,36,1,1
33138,cn,6,5,2,36,1,1
33144,cn,,,,42,1,0
33148,cn,5,7,2,38,1,1
33153,cn,7,6,2,45,2,0
33164,cn,5,5,2,39,1,1
33166,cn,,,,38,1,0
33200,cn,,,,55,1,0
33211,cn,,,,74,1,0
33222,cn,,,,36,1,1
33274,cn,7,4,2,45,1,1
33286,cn,4,5,2,68,2,0
33296,cn,,,,55,1,1
33304,cn,4,7,2,48,1,1
33306,cn,7,3,2,65,2,1
33308,cn,,,,56,2,1
33314,cn,6,5,2,40,1,0
33319,cn,4,4,2,35,1,1
33333,cn,6,10,2,47,1,1
33337,cn,2,2,2,50,1,1
33342,cn,6,5,2,35,1,0
33345,cn,7,8,2,35,1,1
33383,cn,,,,66,2,1
33400,cn,4,7,2,64,2,1
33403,cn,6,3,2,48,2,1
33422,cn,6,3,2,60,1,1
33432,cn,6,7,2,45,1,1
33436,cn,,,,46,2,1
33447,cn,6,5,2,49,1,0
33460,cn,4,3,2,51,2,1
33462,cn,6,5,2,50,1,0
33467,cn,6,6,,46,1,1
33512,cn,5,7,2,50,2,1
33515,cn,7,5,2,46,1,1
33561,cn,6,5,2,45,1,1
33751,cn,4,3,,24,1,1
33960,cn,7,6,2,27,1,1
34036,cn,6,6,2,36,2,0
34167,cn,6,8,2,24,1,1
34252,cn,6,6,2,35,2,1
34308,cn,,,,31,1,1
34328,cn,,,,19,1,1
34377,cn,5,6,2,23,1,1
34409,cn,7,10,2,20,1,1
34414,cn,6,7,2,31,1,0
34426,cn,3,5,2,21,1,1
34477,cn,6,7,2,36,2,1
34486,cn,4,4,,51,1,1
34487,cn,5,5,1,23,1,1
34489,cn,5,5,1,20,1,0
34490,cn,,,,23,1,1
34513,cn,4,5,2,19,1,1
34659,cn,5,5,1,36,1,1
34663,cn,3,4,2,35,2,1
34674,cn,6,4,2,36,2,0
34732,cn,5,5,2,35,1,1
34756,cn,7,10,2,35,2,1
34935,cn,6,6,2,35,1,1
35012,cn,6,6,2,36,2,1
35037,cn,6,8,2,41,1,1
35048,cn,,,,38,2,1
35090,cn,,,,35,1,1
35099,cn,,,,45,2,1
35105,cn,,,,45,1,1
35108,cn,6,5,2,35,1,1
35129,cn,4,3,2,64,1,0
35134,cn,6,5,,37,2,1
35141,cn,6,4,2,48,2,1
35149,cn,,,,46,1,1
35154,cn,6,5,2,35,2,1
35173,cn,6,5,2,44,1,1
35218,cn,,,,71,2,1
35235,cn,4,8,2,45,2,1
35248,cn,6,3,2,67,1,1
35261,cn,,,,35,1,1
35263,cn,,,,51,1,0
35264,cn,6,3,2,55,2,0
35271,cn,,,,50,2,1
35276,cn,,,,46,1,1
35284,cn,,,,39,1,1
35286,cn,6,4,2,54,1,0
35306,cn,,,,47,2,0
35307,cn,,,,50,1,1
35337,cn,6,5,2,50,1,0
35436,cn,6,6,2,48,2,0
35449,cn,6,6,2,50,2,0
35450,cn,6,6,2,50,2,0
35463,cn,,,,46,2,1
35474,cn,6,7,2,52,2,0
35482,cn,6,5,2,48,1,1
35509,cn,,,,45,2,1
35511,cn,7,6,2,46,2,0
35517,cn,,,,58,2,1
35535,cn,6,6,2,60,1,1
35571,cn,,,,47,2,1
35583,cn,6,6,2,62,2,0
35595,cn,4,3,2,45,2,1
35626,cn,6,3,2,51,2,0
35629,cn,6,7,2,51,2,0
35647,cn,6,6,2,48,1,0
35658,cn,,,,50,1,1
35767,cn,,,,50,1,1
35860,cn,,,,62,2,1
35869,cn,5,7,2,46,1,1
35889,cn,,,,67,1,1
35962,cn,6,5,2,46,2,0
35990,cn,,,,88,1,0
35998,cn,,,,66,2,1
36024,cn,,,,58,1,1
36048,cn,6,6,2,38,1,1
36070,cn,5,8,2,18,1,1
36103,cn,5,7,2,41,2,1
36112,cn,6,5,2,21,1,1
36114,cn,,,,23,1,1
36115,cn,,,,29,1,1
36123,cn,,,,20,1,1
36131,cn,,,,20,1,1
36147,cn,,,,25,1,1
36287,cn,4,5,2,41,1,1
36293,cn,6,2,2,37,1,1
36295,cn,6,3,2,38,2,1
36297,cn,6,3,2,39,2,1
36301,cn,4,10,2,42,2,1
36308,cn,6,4,2,39,1,1
36318,cn,6,7,2,35,1,1
36328,cn,6,7,2,45,1,0
36335,cn,,,,39,1,0
36340,cn,6,6,2,40,1,0
36343,cn,,,,61,2,1
36367,cn,6,5,2,39,1,0
36368,cn,6,4,2,39,1,1
36373,cn,,,,54,1,0
36389,cn,,,,64,1,0
36398,cn,6,8,2,50,2,1
36406,cn,7,5,2,45,1,0
36425,cn,5,7,2,45,2,1
36428,cn,6,5,2,58,2,0
36438,cn,6,6,2,62,2,1
36447,cn,3,4,2,53,2,0
36453,cn,6,5,2,53,1,0
36458,cn,6,10,2,46,1,0
36461,cn,6,8,2,46,1,0
36465,cn,6,4,2,49,1,0
36467,cn,6,6,2,59,1,0
36474,cn,,,,63,1,1
36479,cn,7,9,2,46,1,0
36492,cn,,,,49,1,1
36514,cn,7,3,1,75,1,1
36536,cn,4,2,2,47,1,1
36588,cn,4,5,2,42,2,0
36604,cn,6,5,2,23,1,0
36627,cn,6,8,2,27,1,1
36672,cn,,,,20,1,1
36815,cn,6,5,2,31,1,0
36842,cn,6,5,2,45,2,0
36855,cn,6,6,2,36,1,1
36886,cn,3,3,2,33,1,1
36888,cn,6,7,2,39,1,0
37091,cn,5,4,2,52,1,0
37112,cn,,,,47,1,0
37113,cn,4,6,2,47,1,0
37172,cn,6,3,2,58,1,0
37200,cn,6,4,2,54,1,0
37227,cn,6,7,2,64,1,0
37327,cn,7,8,2,48,1,1
37361,cn,6,3,2,47,1,0
37444,cn,6,3,2,51,2,0
37520,cn,7,7,2,48,2,0
37703,cn,,,,18,1,1
37783,cn,,,,23,1,1
38135,cn,,,,46,1,0
38140,cn,6,7,2,48,1,1
38152,cn,,,,55,2,1
38172,cn,6,6,2,66,1,0
38183,cn,,,,56,1,0
38196,cn,,,,52,2,1
38210,cn,6,8,2,48,2,1
38211,cn,4,5,2,61,2,1
38218,cn,6,5,1,45,2,0
38221,cn,6,6,2,46,2,1
38224,cn,6,5,2,58,1,0
38259,cn,6,5,2,48,1,1
38268,cn,4,5,2,53,1,0
38293,cn,6,7,2,51,2,1
38326,cn,6,5,2,51,1,0
38327,cn,,,,48,2,1
38329,cn,6,6,2,49,2,0
38338,cn,6,7,2,48,2,1
38339,cn,7,8,1,45,1,0
38341,cn,5,7,2,45,1,1
38358,cn,6,7,2,46,1,1
38398,cn,7,10,2,47,1,0
38399,cn,,,,62,1,0
38402,cn,,,,67,1,0
38407,cn,4,3,2,63,2,1
38458,cn,5,7,2,56,1,1
38631,cn,6,8,2,48,1,1
38712,cn,,,,54,1,0
38736,cn,3,10,,47,2,1
38900,cn,5,4,2,49,1,0
38964,cn,,,,52,2,1
38969,cn,6,6,2,48,1,1
39695,cn,6,6,2,62,2,1
39711,cn,6,4,2,59,1,0
39720,cn,6,6,2,53,1,0
39788,cn,6,7,2,45,2,0
39819,cn,4,5,2,45,1,1
39867,cn,7,10,2,46,1,0
39872,cn,6,7,2,64,1,0
40065,cn,5,5,2,57,1,0
40165,cn,,,,88,1,1
40227,cn,,,,47,2,0
40267,cn,4,5,2,49,1,0
40436,cn,,,,52,2,1
40437,cn,,,,49,1,1
40709,cn,6,6,2,45,1,1
40748,cn,,,,48,1,0
40760,cn,6,8,2,53,1,0
40768,cn,,,,57,2,1
40775,cn,6,5,2,58,1,0
40816,cn,6,8,2,46,1,1
40873,cn,,,,22,1,0
40908,cn,,,,22,1,1
40930,cn,,,,51,2,1
41037,cn,,,,47,1,0
41047,cn,4,4,2,46,1,0
41096,cn,,,,45,1,1
41101,cn,5,8,2,45,1,0
41115,cn,,,,51,2,1
41158,cn,7,8,2,47,1,0
41162,cn,,,,59,1,1
41169,cn,7,8,1,46,1,1
41232,cn,7,5,2,46,2,0
41255,cn,4,2,2,46,1,1
41272,cn,6,6,2,53,1,0
41318,cn,4,6,2,46,1,0
41404,cn,6,7,2,48,1,1
41433,cn,4,4,2,58,1,1
41437,cn,6,6,2,58,1,0
41666,cn,6,7,2,46,1,1
41867,cn,6,7,2,50,1,1
41870,cn,,,,55,2,0
41879,cn,,,,62,1,0
41884,cn,,,,56,1,0
41902,cn,,,,55,1,1
41913,cn,,,,89,1,1
41921,cn,,,,61,2,0
41960,cn,6,5,2,48,2,0
41969,cn,6,7,2,53,1,0
41978,cn,,,,55,2,1
41988,cn,6,6,2,47,1,0
41991,cn,,,,50,2,1
42019,cn,6,6,2,61,1,0
42034,cn,,,,46,2,0
42042,cn,,,,57,2,0
42044,cn,6,6,2,47,1,0
42067,cn,6,6,2,23,1,0
42068,cn,,,,66,2,0
42071,cn,,,,18,1,1
42077,cn,,,,61,1,0
42104,cn,4,5,2,52,1,0
42141,cn,7,8,2,67,1,0
42161,cn,6,7,2,47,1,0
42210,cn,,,,48,2,1
42218,cn,6,7,2,45,1,1
42230,cn,5,6,2,57,2,0
42232,cn,6,8,2,46,1,0
42244,cn,4,2,2,50,1,1
42254,cn,6,7,2,47,1,1
42280,cn,5,4,2,21,1,0
42332,cn,6,7,2,50,1,0
42424,cn,6,9,,60,2,1
42500,cn,,,,56,2,1
42702,cn,,,,89,1,0
42729,cn,,,,46,1,0
42781,cn,5,7,1,66,1,0
42785,cn,5,4,2,51,2,1
42802,cn,,,,46,1,0
42867,cn,6,6,2,48,1,1
42893,cn,,,,63,1,1
42898,cn,,,,48,1,1
42976,cn,7,3,1,57,2,1
42979,cn,4,5,,48,2,1
43052,cn,,,,72,1,1
43074,cn,6,5,2,48,1,1
43109,cn,6,5,2,48,1,1
43132,cn,5,1,2,50,1,0
44505,cn,6,8,2,62,1,1
44671,cn,6,6,2,70,2,0
44683,cn,,,,70,2,0
44698,cn,5,8,2,59,2,0
44709,cn,5,3,2,49,1,1
44719,cn,6,8,2,47,2,1
44728,cn,6,6,2,51,2,0
44774,cn,,,,55,2,1
44775,cn,6,5,2,51,1,0
44795,cn,6,7,2,51,1,0
44818,cn,5,6,2,51,2,0
44826,cn,5,6,2,50,2,0
44827,cn,6,6,2,51,2,0
44840,cn,6,7,2,51,1,0
44842,cn,6,6,2,50,2,1
44844,cn,6,8,2,45,1,1
44864,cn,4,1,2,49,2,1
44878,cn,6,4,2,51,2,0
44880,cn,6,7,2,51,2,0
44887,cn,6,5,2,46,2,1
44889,cn,4,9,2,69,1,0
44890,cn,,,,48,2,1
44898,cn,6,6,2,51,2,0
44909,cn,6,5,2,46,1,1
44911,cn,,,,76,1,1
44912,cn,4,5,2,54,1,1
44916,cn,6,6,2,51,2,0
44920,cn,6,7,2,47,1,1
44926,cn,5,4,2,57,1,1
44928,cn,6,2,2,57,1,0
44930,cn,6,7,2,50,2,1
44934,cn,7,7,2,51,2,0
44935,cn,6,5,2,51,2,0
44939,cn,6,7,2,47,2,1
44941,cn,6,8,2,61,1,0
44942,cn,6,7,2,65,2,1
44945,cn,6,6,2,46,2,1
44949,cn,6,6,2,51,2,0
44950,cn,6,5,2,51,2,0
44952,cn,4,4,2,51,2,0
44956,cn,6,7,2,64,2,1
44958,cn,6,6,2,51,2,0
44961,cn,6,7,2,51,2,0
44962,cn,4,4,2,52,2,1
44966,cn,6,7,2,48,1,1
44967,cn,6,4,2,51,2,0
44969,cn,6,5,2,51,2,0
44971,cn,6,7,,52,2,1
44974,cn,6,4,2,51,2,0
44975,cn,6,7,2,45,1,0
44978,cn,5,3,2,59,1,1
44984,cn,6,4,2,56,1,0
44987,cn,,,,58,1,1
44990,cn,6,7,2,69,2,0
44993,cn,4,4,2,48,2,0
44995,cn,6,6,2,47,1,1
44998,cn,4,4,2,54,2,1
44999,cn,6,7,2,49,1,0
45000,cn,4,5,1,49,1,1
45002,cn,,,,63,2,1
45003,cn,6,6,2,51,1,0
45006,cn,6,6,2,49,1,0
45007,cn,4,8,2,51,2,0
45009,cn,,,,48,2,0
45010,cn,6,5,2,48,2,0
45011,cn,4,3,2,48,2,0
45012,cn,,,,49,2,1
45014,cn,4,7,2,66,2,1
45015,cn,4,7,2,51,2,0
45016,cn,6,5,2,48,2,0
45017,cn,6,6,2,55,1,1
45020,cn,6,7,2,45,2,0
45021,cn,6,4,2,48,2,0
45025,cn,6,5,2,56,1,0
45026,cn,5,8,2,60,2,1
45028,cn,,,,69,1,0
45030,cn,6,7,2,53,2,1
45031,cn,6,7,2,57,2,1
45032,cn,6,6,2,50,2,0
45035,cn,6,6,2,48,2,0
45037,cn,,,,48,2,0
45038,cn,,,,62,1,1
45040,cn,,,,48,2,0
45042,cn,4,6,2,56,1,1
45043,cn,4,7,2,45,2,0
45044,cn,6,9,2,49,2,1
45046,cn,5,3,,82,2,0
45049,cn,6,5,2,64,1,1
45050,cn,,,,72,1,0
45051,cn,4,7,2,59,2,0
45053,cn,,,,48,2,0
45059,cn,4,4,2,55,2,1
45060,cn,6,7,2,47,2,0
45061,cn,6,7,2,52,2,0
45062,cn,,,,48,2,0
45065,cn,6,3,2,63,1,1
45066,cn,5,7,2,47,2,0
45067,cn,4,7,2,71,2,0
45069,cn,5,6,2,50,2,1
45071,cn,6,5,2,48,2,0
45251,cn,6,6,2,49,1,0
45257,cn,6,6,2,45,1,0
45275,cn,6,8,2,52,1,0
45304,cn,6,7,2,59,1,0
45359,cn,6,6,2,71,2,0
45393,cn,6,6,2,50,1,0
45412,cn,5,3,2,50,1,1
45421,cn,6,7,2,47,1,0
45427,cn,6,7,2,51,1,0
45458,cn,6,7,2,45,2,0
45459,cn,6,6,2,62,2,0
45463,cn,4,5,2,49,2,1
45466,cn,4,5,2,58,1,0
45472,cn,5,6,2,46,2,0
45474,cn,6,7,2,48,1,0
45476,cn,7,5,2,52,1,0
45477,cn,,,,71,1,0
45478,cn,6,7,2,51,1,0
45480,cn,6,8,2,58,1,0
45482,cn,7,7,2,56,1,0
45485,cn,4,1,2,49,1,1
45487,cn,6,5,2,45,1,1
45488,cn,6,5,2,54,2,0
45489,cn,6,7,2,52,1,0
45492,cn,6,6,2,68,1,0
45493,cn,6,5,2,53,2,1
45495,cn,4,2,,54,2,1
45500,cn,6,7,2,50,1,0
45501,cn,6,5,2,46,1,0
45503,cn,6,7,2,47,2,1
45512,cn,,,,55,1,1
45513,cn,6,5,2,63,1,0
45514,cn,,,,49,2,0
45521,cn,6,1,2,50,1,1
45527,cn,6,8,2,53,2,0
45528,cn,6,5,2,52,1,1
45530,cn,,,,51,2,0
45532,cn,6,6,2,47,1,1
45534,cn,6,8,2,47,1,0
45543,cn,4,6,2,55,1,0
45544,cn,6,6,2,47,1,0
45545,cn,6,6,2,48,1,1
45553,cn,5,5,2,63,1,1
45556,cn,6,5,2,58,1,0
45561,cn,5,4,,55,1,0
45562,cn,6,8,2,55,2,0
45563,cn,7,8,2,61,2,0
45567,cn,4,4,2,45,2,1
45568,cn,6,6,2,51,2,0
45572,cn,4,7,2,48,2,0
45579,cn,,,,59,1,0
45581,cn,6,6,2,47,2,1
45586,cn,4,5,2,59,2,0
45588,cn,,,,56,2,0
45594,cn,5,7,2,46,2,0
45596,cn,6,7,2,58,2,0
45598,cn,6,6,2,58,1,0
45599,cn,6,5,2,53,2,0
45600,cn,6,6,2,55,2,0
45602,cn,4,7,2,52,2,0
45603,cn,6,5,2,57,2,0
45605,cn,6,9,2,58,1,0
45610,cn,6,3,2,50,2,0
45611,cn,4,7,2,56,2,0
45613,cn,6,6,2,61,1,0
45614,cn,6,8,2,57,1,0
45615,cn,4,7,2,56,1,0
45616,cn,6,8,2,58,1,0
45620,cn,6,5,2,45,2,1
45625,cn,6,7,2,58,2,0
45626,cn,6,8,2,54,2,0
45628,cn,4,8,2,47,2,0
45631,cn,6,7,2,58,2,0
45632,cn,5,10,2,62,2,0
45633,cn,4,7,2,54,2,0
45636,cn,4,4,1,63,1,1
45640,cn,6,5,2,58,1,0
45641,cn,6,6,2,46,2,0
45645,cn,6,8,2,47,2,1
45647,cn,6,5,2,53,2,1
45650,cn,6,8,2,53,2,0
45652,cn,6,7,2,51,2,0
45654,cn,4,6,2,48,2,1
45656,cn,4,7,2,56,1,0
45657,cn,6,7,2,48,2,0
45658,cn,4,8,2,57,1,0
45660,cn,,,,47,2,0
45665,cn,6,8,2,50,2,0
45666,cn,5,8,2,56,2,0
45667,cn,4,6,2,55,2,0
45668,cn,6,5,2,56,1,0
45669,cn,6,5,2,58,1,0
45670,cn,4,6,2,57,2,0
45671,cn,6,6,2,55,1,0
45672,cn,6,7,2,59,2,0
45673,cn,,,,48,2,0
45674,cn,6,8,2,49,2,0
45675,cn,6,5,2,55,2,1
45679,cn,6,5,2,51,2,0
45680,cn,6,9,2,49,2,0
45681,cn,6,4,2,45,2,1
45682,cn,6,8,2,57,1,0
45684,cn,6,7,2,57,1,1
45686,cn,4,8,1,66,1,0
45687,cn,5,7,1,51,2,0
45688,cn,5,5,2,54,2,0
45691,cn,,,,60,1,0
45693,cn,6,7,2,46,2,0
45694,cn,6,7,2,47,2,0
45696,cn,6,8,2,51,2,0
45699,cn,4,6,2,56,1,0
45702,cn,,,,57,1,1
45705,cn,6,8,2,62,1,0
45706,cn,5,7,2,47,2,1
45708,cn,,,,57,1,1
45709,cn,4,7,2,55,2,0
45710,cn,6,8,2,61,1,1
45711,cn,6,6,2,57,2,0
45714,cn,6,7,2,59,2,0
45715,cn,3,6,1,66,1,0
45718,cn,4,8,2,65,2,1
45719,cn,6,7,2,58,2,0
45723,cn,6,7,1,65,1,1
45724,cn,4,3,2,57,1,0
45728,cn,5,7,2,56,1,0
45732,cn,6,8,2,58,1,0
45733,cn,4,4,2,84,1,0
45734,cn,4,9,2,58,2,0
45735,cn,4,6,2,56,2,0
45737,cn,6,8,2,65,2,0
45743,cn,4,6,2,56,2,0
45745,cn,4,6,2,56,2,0
45746,cn,4,9,1,66,1,0
45748,cn,6,6,2,56,2,1
45749,cn,6,7,2,58,1,0
45750,cn,6,9,2,62,1,0
45751,cn,,,,56,1,0
45752,cn,4,8,1,66,1,0
45753,cn,4,7,2,56,1,0
45755,cn,6,8,2,61,2,1
45756,cn,4,6,2,56,2,0
45757,cn,4,7,2,56,1,0
45758,cn,3,3,2,58,1,0
45759,cn,6,8,2,58,1,0
45761,cn,4,4,1,65,1,1
45762,cn,6,8,2,56,2,0
45764,cn,4,8,2,59,1,0
45767,cn,4,5,2,57,2,0
45769,cn,6,7,1,65,2,0
45772,cn,4,7,2,56,2,0
45775,cn,6,8,2,58,1,0
45776,cn,5,9,1,66,1,0
45777,cn,4,7,2,57,2,0
45779,cn,4,7,2,56,1,0
45783,cn,4,6,2,56,2,0
45784,cn,4,5,2,63,1,0
45786,cn,4,7,2,56,2,0
45787,cn,4,7,1,57,2,0
45789,cn,6,7,2,56,2,0
45793,cn,4,7,2,56,1,0
45794,cn,4,5,2,57,1,0
45796,cn,6,8,2,56,2,0
45797,cn,6,9,2,57,1,0
45801,cn,4,5,2,55,1,0
45803,cn,4,7,2,57,1,0
45804,cn,6,4,2,55,1,0
45805,cn,6,7,2,58,1,0
45806,cn,3,3,2,85,2,1
45809,cn,4,7,2,56,2,0
45810,cn,5,9,2,58,2,0
45811,cn,6,7,2,68,1,0
45812,cn,6,6,2,58,1,0
45813,cn,6,4,2,82,2,0
45816,cn,6,7,2,56,1,0
45820,cn,6,6,2,56,2,0
45821,cn,6,5,2,56,2,0
45822,cn,3,6,2,59,1,0
45824,cn,6,8,2,58,1,0
45826,cn,6,8,2,58,1,0
45827,cn,6,6,2,59,1,0
45829,cn,6,6,2,57,2,0
45830,cn,4,7,2,56,2,0
45831,cn,6,6,2,76,2,0
45832,cn,4,8,2,56,1,0
45834,cn,5,3,2,82,2,0
45837,cn,4,6,2,56,1,0
45838,cn,4,8,2,58,2,0
45839,cn,6,7,2,56,2,0
45840,cn,6,8,2,57,1,0
45841,cn,4,5,2,65,2,0
45845,cn,4,5,2,58,2,0
45846,cn,4,7,2,55,2,0
45850,cn,4,6,2,56,2,0
45852,cn,,,,56,1,0
45858,cn,4,4,1,83,2,1
45867,cn,4,7,2,58,2,0
45870,cn,6,6,2,76,2,0
45876,cn,6,4,2,76,2,0
45877,cn,5,1,2,59,2,1
45879,cn,4,8,2,56,2,0
45880,cn,5,8,1,59,2,0
45881,cn,6,6,2,56,2,0
45888,cn,6,3,2,76,2,0
45892,cn,4,8,2,56,2,0
45898,cn,4,6,1,66,1,1
45902,cn,4,8,1,58,2,0
45904,cn,4,5,2,76,2,0
45915,cn,6,6,2,67,1,0
45929,cn,5,9,1,66,1,0
46083,cn,6,6,2,57,1,1
46094,cn,6,5,2,55,1,1
46097,cn,5,3,2,61,1,0
46098,cn,7,6,2,53,2,1
46099,cn,6,8,2,52,1,1
46109,cn,,,,46,2,0
46112,cn,4,9,2,82,2,0
46119,cn,,,,46,2,0
46122,cn,5,5,2,71,1,0
46124,cn,7,6,2,69,1,0
46126,cn,6,7,2,47,2,1
46127,cn,4,9,2,70,1,0
46135,cn,4,6,2,48,2,1
46143,cn,6,6,2,49,2,1
46144,cn,4,4,2,54,2,0
46147,cn,4,6,2,48,2,1
46148,cn,5,4,2,57,1,1
46149,cn,6,7,2,47,2,1
46152,cn,6,7,2,50,2,1
46189,cn,,,,45,2,1
46203,cn,4,8,1,66,1,1
46206,cn,,,,51,2,0
46214,cn,4,8,1,66,1,0
46220,cn,6,7,2,61,1,0
46235,cn,6,4,2,70,2,0
46237,cn,6,4,2,70,2,0
46242,cn,6,4,2,70,2,0
46243,cn,6,4,2,70,2,0
46244,cn,4,5,2,57,2,1
46246,cn,6,4,2,61,2,0
46247,cn,6,5,2,61,2,0
46249,cn,6,5,2,70,2,0
46252,cn,6,5,2,57,1,1
46253,cn,6,4,2,61,2,0
46256,cn,6,4,2,70,2,0
46257,cn,6,4,2,70,2,0
46258,cn,6,3,2,61,2,0
46267,cn,6,4,2,70,2,0
46269,cn,6,4,2,70,2,0
46285,cn,4,7,2,57,1,0
46294,cn,4,4,2,58,2,1
46302,cn,6,7,2,61,2,0
46303,cn,6,5,2,61,2,0
46304,cn,4,3,2,61,2,0
46305,cn,6,5,2,61,2,0
46306,cn,7,7,2,61,2,0
46308,cn,7,6,2,61,2,0
46310,cn,4,4,2,63,1,1
46311,cn,4,4,2,62,1,1
46312,cn,,,,70,1,0
46313,cn,,,,71,1,0
46314,cn,6,7,2,61,1,0
46315,cn,7,6,2,61,2,0
46316,cn,6,8,2,61,1,0
46318,cn,,,,71,1,0
46319,cn,6,9,1,55,1,1
46320,cn,6,9,2,61,1,0
46321,cn,5,5,1,65,1,1
46322,cn,6,8,2,61,1,0
46325,cn,7,8,2,71,1,0
46326,cn,6,4,2,70,2,0
46328,cn,6,8,1,61,1,0
46329,cn,,,,59,1,0
46330,cn,4,6,2,64,2,0
46331,cn,,,,71,1,0
46332,cn,6,7,1,65,1,1
46334,cn,4,3,1,70,2,0
46335,cn,,,,70,1,0
46336,cn,7,8,2,61,1,0
46337,cn,6,9,2,70,2,0
46338,cn,,,,69,1,0
46339,cn,4,7,2,65,2,0
46340,cn,,,,69,2,1
46341,cn,6,7,2,70,2,0
46342,cn,4,8,2,67,2,0
